YEAR,dma_code,weight,hhmember,HINCP,AGEP,RAC1P
2009,532,0.01,2,53000.0,43.0,1.0
2009,532,0.01,3,86000.0,46.0,1.0
2009,532,0.01,1,38000.0,54.0,1.0
2009,532,0.01,2,26000.0,40.0,1.0
2009,532,0.01,2,30450.0,39.0,1.0
2009,532,0.01,3,65490.0,84.0,1.0
2009,532,0.01,2,52500.0,85.0,1.0
2009,532,0.01,2,40100.0,44.0,1.0
2009,532,0.01,2,56600.0,79.0,1.0
2009,532,0.01,2,94000.0,70.0,1.0
2009,532,0.01,3,86000.0,57.0,1.0
2009,532,0.01,2,76000.0,39.0,1.0
2009,532,0.01,4,118500.0,40.0,1.0
2009,532,0.01,2,132800.0,79.0,1.0
2009,532,0.01,1,7200.0,33.0,1.0
2009,532,0.01,2,70330.0,40.0,1.0
2009,532,0.01,1,41700.0,60.0,1.0
2009,532,0.01,2,348000.0,31.0,1.0
2009,532,0.01,2,55300.0,77.0,1.0
2009,532,0.01,1,19000.0,32.0,1.0
2009,532,0.01,3,75044.0,21.0,1.0
2009,533,0.01,1,5000.0,51.0,1.0
2009,533,0.01,1,16690.0,83.0,1.0
2009,533,0.01,2,144100.0,62.0,1.0
2009,533,0.01,1,31100.0,71.0,1.0
2009,533,0.01,3,4950.0,36.0,1.0
2009,533,0.01,4,118100.0,29.0,1.0
2009,533,0.01,2,176000.0,75.0,1.0
2009,533,0.01,1,15300.0,40.0,8.0
2009,533,0.01,2,24200.0,76.0,1.0
2009,533,0.01,3,71800.0,26.0,1.0
2009,533,0.01,1,9000.0,45.0,1.0
2009,533,0.01,2,76840.0,27.0,1.0
2009,533,0.01,2,145000.0,51.0,8.0
2009,533,0.01,1,65800.0,67.0,1.0
2009,533,0.01,2,80000.0,38.0,1.0
2009,533,0.01,2,78000.0,50.0,1.0
2009,533,0.01,2,88800.0,41.0,9.0
2009,533,0.01,3,77100.0,52.0,2.0
2009,533,0.01,2,70700.0,47.0,1.0
2009,533,0.01,1,0.0,26.0,1.0
2009,533,0.01,2,38800.0,49.0,1.0
2009,533,0.01,1,7200.0,58.0,1.0
2009,533,0.01,4,128500.0,41.0,1.0
2009,533,0.01,2,8000.0,27.0,6.0
2009,533,0.01,2,85000.0,39.0,1.0
2009,533,0.01,2,138000.0,38.0,1.0
2009,533,0.01,2,146000.0,45.0,1.0
2009,533,0.01,1,34000.0,43.0,2.0
2009,533,0.01,2,411000.0,50.0,1.0
2009,533,0.01,3,69300.0,71.0,1.0
2009,533,0.01,2,119000.0,40.0,1.0
2009,533,0.01,3,110300.0,58.0,1.0
2009,533,0.01,2,44000.0,82.0,1.0
2009,533,0.01,2,17600.0,64.0,1.0
2009,533,0.01,2,66600.0,62.0,1.0
2009,533,0.01,2,30800.0,48.0,1.0
2009,533,0.01,2,152500.0,73.0,1.0
2009,533,0.01,2,27600.0,49.0,1.0
2009,533,0.01,2,59000.0,48.0,1.0
2009,533,0.01,2,156300.0,40.0,1.0
2009,533,0.01,2,40300.0,84.0,1.0
2009,533,0.01,2,123000.0,28.0,1.0
2009,533,0.01,2,79800.0,39.0,1.0
2009,533,0.01,2,150200.0,42.0,1.0
2009,533,0.01,5,174900.0,18.0,1.0
2009,533,0.01,1,10000.0,20.0,9.0
2009,533,0.01,2,147000.0,42.0,1.0
2009,533,0.01,1,34600.0,80.0,1.0
2009,533,0.01,2,84010.0,73.0,1.0
2009,533,0.01,2,180000.0,59.0,1.0
2009,533,0.01,2,76300.0,64.0,1.0
2009,533,0.01,4,174400.0,22.0,1.0
2009,533,0.01,1,17000.0,66.0,2.0
2009,533,0.01,3,60400.0,66.0,1.0
2009,533,0.01,2,19000.0,74.0,1.0
2009,533,0.01,2,145450.0,52.0,1.0
2009,533,0.01,2,55000.0,21.0,8.0
2009,533,0.01,3,4950.0,36.0,1.0
2009,533,0.01,3,25700.0,78.0,1.0
2009,533,0.01,2,149300.0,53.0,1.0
2009,533,0.01,2,171500.0,53.0,1.0
2009,533,0.01,2,105200.0,61.0,1.0
2009,533,0.01,2,76320.0,44.0,1.0
2009,533,0.01,1,30200.0,81.0,1.0
2009,533,0.01,2,82500.0,73.0,1.0
2009,533,0.01,3,104500.0,72.0,1.0
2009,533,0.01,2,82000.0,28.0,1.0
2009,533,0.01,2,44100.0,29.0,1.0
2009,533,0.01,2,73400.0,69.0,1.0
2009,533,0.01,2,63000.0,28.0,1.0
2009,533,0.01,3,97000.0,49.0,1.0
2009,533,0.01,2,251400.0,70.0,1.0
2009,533,0.01,2,108000.0,64.0,1.0
2009,533,0.01,2,81000.0,37.0,1.0
2009,533,0.01,2,88620.0,55.0,1.0
2009,533,0.01,3,82000.0,18.0,1.0
2009,533,0.01,1,21800.0,82.0,1.0
2009,533,0.01,1,17700.0,86.0,1.0
2009,533,0.01,2,127000.0,50.0,1.0
2009,533,0.01,2,185500.0,65.0,1.0
2009,533,0.01,2,93350.0,42.0,1.0
2009,533,0.01,2,162000.0,52.0,1.0
2009,533,0.01,2,139000.0,62.0,2.0
2009,533,0.01,2,33500.0,41.0,8.0
2009,533,0.01,3,50800.0,90.0,1.0
2009,533,0.01,2,104000.0,74.0,1.0
2009,533,0.01,4,47900.0,41.0,1.0
2009,533,0.01,3,103300.0,19.0,1.0
2009,533,0.01,2,100660.0,39.0,1.0
2009,533,0.01,3,71200.0,23.0,1.0
2009,533,0.01,3,48500.0,73.0,1.0
2009,533,0.01,1,74000.0,48.0,1.0
2009,533,0.01,2,48000.0,48.0,1.0
2009,533,0.01,1,10200.0,57.0,1.0
2009,533,0.01,4,176100.0,23.0,1.0
2009,533,0.01,2,31100.0,83.0,1.0
2009,533,0.01,3,97000.0,51.0,1.0
2009,533,0.01,1,28000.0,51.0,1.0
2009,533,0.01,2,128900.0,43.0,1.0
2009,533,0.01,2,34900.0,64.0,1.0
2009,534,0.01,2,36000.0,78.0,1.0
2009,534,0.01,2,20200.0,47.0,1.0
2009,534,0.01,2,10600.0,18.0,1.0
2009,534,0.01,2,43000.0,40.0,2.0
2009,534,0.01,3,116000.0,27.0,2.0
2009,534,0.01,2,28300.0,61.0,1.0
2009,534,0.01,2,93700.0,47.0,1.0
2009,534,0.01,2,87900.0,76.0,1.0
2009,534,0.01,2,43700.0,64.0,1.0
2009,534,0.01,1,9000.0,56.0,1.0
2009,534,0.01,2,44100.0,25.0,2.0
2009,534,0.01,2,72300.0,53.0,1.0
2009,534,0.01,2,38000.0,65.0,1.0
2009,534,0.01,3,363000.0,21.0,1.0
2009,534,0.01,3,74900.0,75.0,1.0
2009,534,0.01,1,12100.0,76.0,1.0
2009,534,0.01,2,139200.0,43.0,1.0
2009,534,0.01,4,14990.0,22.0,8.0
2009,534,0.01,4,61000.0,68.0,6.0
2009,534,0.01,1,27000.0,76.0,1.0
2009,534,0.01,2,190000.0,40.0,2.0
2009,534,0.01,3,27200.0,51.0,9.0
2009,534,0.01,3,41000.0,55.0,2.0
2009,534,0.01,2,17700.0,70.0,2.0
2009,534,0.01,2,83100.0,40.0,1.0
2009,534,0.01,1,45000.0,31.0,6.0
2009,534,0.01,3,50500.0,46.0,1.0
2009,534,0.01,3,145400.0,70.0,1.0
2009,534,0.01,2,94800.0,40.0,1.0
2009,534,0.01,2,49900.0,31.0,1.0
2009,534,0.01,2,100000.0,50.0,1.0
2009,534,0.01,2,50200.0,47.0,1.0
2009,534,0.01,2,49300.0,72.0,1.0
2009,534,0.01,2,8900.0,53.0,1.0
2009,534,0.01,2,14600.0,25.0,1.0
2009,534,0.01,5,60100.0,37.0,1.0
2009,534,0.01,3,49000.0,55.0,5.0
2009,534,0.01,1,14700.0,69.0,1.0
2009,534,0.01,3,53000.0,62.0,1.0
2009,534,0.01,3,39600.0,68.0,1.0
2009,534,0.01,2,33800.0,67.0,1.0
2009,534,0.01,3,61700.0,50.0,1.0
2009,534,0.01,2,18010.0,50.0,1.0
2009,534,0.01,2,60670.0,38.0,1.0
2009,534,0.01,2,60000.0,32.0,1.0
2009,534,0.01,2,27600.0,89.0,1.0
2009,534,0.01,2,85000.0,39.0,1.0
2009,534,0.01,2,80000.0,28.0,2.0
2009,534,0.01,3,68400.0,53.0,1.0
2009,534,0.01,2,21600.0,79.0,1.0
2009,534,0.01,1,69000.0,39.0,2.0
2009,534,0.01,2,95000.0,46.0,1.0
2009,534,0.01,2,25800.0,68.0,1.0
2009,534,0.01,2,41000.0,26.0,1.0
2009,534,0.01,4,42900.0,43.0,1.0
2009,534,0.01,1,28200.0,25.0,9.0
2009,534,0.01,1,39800.0,52.0,2.0
2009,534,0.01,3,116000.0,44.0,2.0
2009,534,0.01,2,162000.0,43.0,1.0
2009,534,0.01,2,38900.0,44.0,2.0
2009,534,0.01,3,41000.0,51.0,1.0
2009,534,0.01,3,75600.0,42.0,1.0
2009,534,0.01,2,64200.0,31.0,1.0
2009,534,0.01,1,27000.0,54.0,1.0
2009,534,0.01,2,50400.0,23.0,1.0
2009,534,0.01,2,111000.0,41.0,1.0
2009,534,0.01,2,33000.0,32.0,1.0
2009,534,0.01,3,69000.0,58.0,1.0
2009,534,0.01,3,114600.0,87.0,1.0
2009,534,0.01,4,93150.0,52.0,1.0
2009,534,0.01,2,53000.0,49.0,1.0
2009,534,0.01,1,13900.0,76.0,2.0
2009,534,0.01,2,27200.0,53.0,8.0
2009,534,0.01,2,76320.0,62.0,1.0
2009,534,0.01,2,189000.0,59.0,1.0
2009,534,0.01,3,41500.0,40.0,1.0
2009,534,0.01,2,159200.0,29.0,1.0
2009,534,0.01,2,215050.0,49.0,1.0
2009,534,0.01,2,95700.0,79.0,1.0
2009,534,0.01,1,79710.0,45.0,9.0
2009,534,0.01,2,70000.0,47.0,1.0
2009,534,0.01,2,59650.0,26.0,1.0
2009,534,0.01,2,66600.0,71.0,1.0
2009,534,0.01,2,49600.0,86.0,1.0
2009,534,0.01,2,49000.0,33.0,1.0
2009,534,0.01,2,59900.0,50.0,2.0
2009,534,0.01,2,11500.0,40.0,6.0
2009,534,0.01,2,118000.0,63.0,1.0
2009,534,0.01,2,36300.0,30.0,1.0
2009,534,0.01,2,57000.0,45.0,1.0
2009,534,0.01,2,15900.0,56.0,1.0
2009,534,0.01,1,67200.0,94.0,1.0
2009,534,0.01,2,20500.0,57.0,1.0
2009,534,0.01,3,41000.0,44.0,1.0
2009,534,0.01,2,24000.0,31.0,8.0
2009,534,0.01,4,18000.0,54.0,1.0
2009,534,0.01,2,53000.0,49.0,1.0
2009,534,0.01,1,19000.0,23.0,2.0
2009,534,0.01,1,34000.0,76.0,1.0
2009,534,0.01,3,28100.0,58.0,6.0
2009,535,0.01,2,47600.0,53.0,1.0
2009,535,0.01,1,38120.0,29.0,1.0
2009,535,0.01,2,101500.0,40.0,1.0
2009,535,0.01,3,54200.0,75.0,1.0
2009,535,0.01,2,47000.0,49.0,1.0
2009,535,0.01,2,61000.0,31.0,1.0
2009,535,0.01,1,25300.0,78.0,1.0
2009,535,0.01,3,109000.0,21.0,1.0
2009,535,0.01,3,65000.0,41.0,1.0
2009,535,0.01,2,58600.0,43.0,1.0
2009,535,0.01,1,37000.0,55.0,1.0
2009,535,0.01,2,72000.0,32.0,1.0
2009,535,0.01,1,73000.0,52.0,1.0
2009,535,0.01,2,26600.0,66.0,1.0
2009,535,0.01,2,226200.0,56.0,1.0
2009,535,0.01,4,139000.0,50.0,1.0
2009,535,0.01,2,35000.0,22.0,1.0
2009,535,0.01,2,146000.0,26.0,1.0
2009,535,0.01,3,59750.0,41.0,1.0
2009,535,0.01,1,0.0,83.0,1.0
2009,535,0.01,4,73500.0,57.0,1.0
2009,535,0.01,1,33000.0,60.0,1.0
2009,535,0.01,1,48900.0,50.0,2.0
2009,535,0.01,3,15900.0,46.0,8.0
2009,535,0.01,2,43100.0,22.0,1.0
2009,535,0.01,5,127200.0,18.0,1.0
2009,535,0.01,2,26000.0,57.0,1.0
2009,535,0.01,3,214000.0,56.0,1.0
2009,535,0.01,2,70000.0,30.0,1.0
2009,535,0.01,2,26600.0,73.0,1.0
2009,535,0.01,1,16000.0,75.0,1.0
2009,535,0.01,2,98000.0,25.0,1.0
2009,535,0.01,11,0.0,21.0,1.0
2009,535,0.01,4,123000.0,46.0,1.0
2009,535,0.01,4,93500.0,22.0,1.0
2009,535,0.01,2,55000.0,22.0,1.0
2009,535,0.01,1,64000.0,42.0,1.0
2009,535,0.01,1,200.0,58.0,2.0
2009,535,0.01,2,71000.0,33.0,1.0
2009,535,0.01,2,303000.0,65.0,1.0
2009,535,0.01,3,11000.0,44.0,2.0
2009,535,0.01,3,40000.0,23.0,8.0
2009,535,0.01,3,355300.0,48.0,1.0
2009,535,0.01,3,65420.0,24.0,1.0
2009,535,0.01,3,103000.0,43.0,1.0
2009,535,0.01,2,370050.0,45.0,1.0
2009,535,0.01,4,34420.0,40.0,1.0
2009,535,0.01,2,180000.0,57.0,1.0
2009,535,0.01,2,100000.0,37.0,1.0
2009,535,0.01,2,42300.0,54.0,1.0
2009,535,0.01,2,50020.0,40.0,1.0
2009,535,0.01,2,63800.0,42.0,1.0
2009,535,0.01,2,96600.0,46.0,1.0
2009,535,0.01,2,51700.0,45.0,1.0
2009,535,0.01,2,26000.0,50.0,1.0
2009,535,0.01,2,141670.0,38.0,1.0
2009,535,0.01,2,91000.0,43.0,1.0
2009,535,0.01,2,47000.0,49.0,1.0
2009,535,0.01,3,70200.0,38.0,1.0
2009,535,0.01,7,140500.0,20.0,1.0
2009,535,0.01,1,30900.0,77.0,1.0
2009,535,0.01,2,141000.0,39.0,1.0
2009,535,0.01,1,20700.0,20.0,1.0
2009,535,0.01,2,146400.0,72.0,1.0
2009,535,0.01,2,6700.0,44.0,6.0
2009,535,0.01,2,280000.0,45.0,1.0
2009,535,0.01,2,23090.0,63.0,1.0
2009,535,0.01,2,77000.0,51.0,1.0
2009,535,0.01,2,22400.0,70.0,1.0
2009,535,0.01,3,9450.0,20.0,1.0
2009,535,0.01,1,58500.0,82.0,1.0
2009,535,0.01,1,30600.0,61.0,1.0
2009,535,0.01,2,34500.0,61.0,1.0
2009,535,0.01,2,58650.0,26.0,1.0
2009,535,0.01,2,98020.0,45.0,1.0
2009,535,0.01,2,16080.0,81.0,1.0
2009,535,0.01,2,68000.0,53.0,1.0
2009,535,0.01,2,90000.0,52.0,1.0
2009,535,0.01,2,46000.0,59.0,2.0
2009,535,0.01,2,40000.0,39.0,2.0
2009,535,0.01,2,113800.0,64.0,1.0
2009,535,0.01,2,144284.0,58.0,1.0
2009,535,0.01,2,135000.0,42.0,1.0
2009,535,0.01,2,73400.0,57.0,1.0
2009,535,0.01,3,59100.0,57.0,2.0
2009,535,0.01,3,22340.0,22.0,1.0
2009,535,0.01,3,45700.0,62.0,1.0
2009,535,0.01,2,7600.0,37.0,1.0
2009,535,0.01,2,60000.0,46.0,1.0
2009,535,0.01,2,125000.0,61.0,1.0
2009,535,0.01,2,76000.0,27.0,1.0
2009,535,0.01,2,149020.0,39.0,1.0
2009,535,0.01,2,164000.0,42.0,1.0
2009,535,0.01,2,262000.0,46.0,1.0
2009,535,0.01,3,51200.0,51.0,1.0
2009,535,0.01,2,47700.0,55.0,2.0
2009,535,0.01,2,86590.0,62.0,1.0
2009,535,0.01,3,65800.0,18.0,1.0
2009,535,0.01,2,74000.0,45.0,1.0
2009,535,0.01,2,82000.0,55.0,1.0
2009,536,0.01,2,71800.0,93.0,1.0
2009,536,0.01,2,28000.0,27.0,1.0
2009,536,0.01,2,53300.0,60.0,1.0
2009,536,0.01,2,112800.0,59.0,1.0
2009,536,0.01,2,65600.0,57.0,1.0
2009,536,0.01,2,53050.0,66.0,1.0
2009,536,0.01,2,38000.0,27.0,1.0
2009,536,0.01,3,106200.0,53.0,1.0
2009,536,0.01,2,118000.0,45.0,1.0
2009,536,0.01,2,68000.0,81.0,1.0
2009,536,0.01,2,58300.0,52.0,1.0
2009,536,0.01,4,57200.0,19.0,1.0
2009,536,0.01,2,37500.0,76.0,1.0
2009,536,0.01,7,104700.0,25.0,1.0
2009,536,0.01,3,64000.0,27.0,1.0
2009,536,0.01,3,49800.0,47.0,1.0
2009,536,0.01,2,71800.0,63.0,1.0
2009,536,0.01,3,26100.0,93.0,1.0
2009,536,0.01,1,72000.0,50.0,1.0
2009,536,0.01,3,31520.0,44.0,1.0
2009,536,0.01,2,70400.0,65.0,1.0
2009,536,0.01,2,73600.0,57.0,1.0
2009,536,0.01,2,38930.0,71.0,1.0
2009,536,0.01,2,20800.0,88.0,1.0
2009,536,0.01,5,67300.0,76.0,1.0
2009,536,0.01,4,137600.0,51.0,1.0
2009,536,0.01,1,16200.0,54.0,1.0
2009,536,0.01,2,141000.0,59.0,1.0
2009,536,0.01,3,78250.0,20.0,1.0
2009,536,0.01,7,104700.0,24.0,1.0
2009,536,0.01,3,69900.0,58.0,1.0
2009,536,0.01,1,29000.0,51.0,1.0
2009,536,0.01,2,56000.0,56.0,1.0
2009,536,0.01,3,49000.0,20.0,2.0
2009,536,0.01,3,36500.0,46.0,1.0
2009,536,0.01,2,26000.0,32.0,1.0
2009,536,0.01,2,16200.0,56.0,1.0
2009,536,0.01,2,112700.0,38.0,1.0
2009,536,0.01,2,126000.0,40.0,1.0
2009,536,0.01,1,30000.0,61.0,2.0
2009,536,0.01,2,47600.0,60.0,1.0
2009,536,0.01,2,25100.0,67.0,1.0
2009,536,0.01,2,24700.0,70.0,1.0
2009,536,0.01,2,83600.0,78.0,1.0
2009,536,0.01,2,52060.0,80.0,1.0
2009,536,0.01,2,145000.0,40.0,1.0
2009,536,0.01,3,68700.0,43.0,1.0
2009,536,0.01,2,49000.0,77.0,1.0
2009,536,0.01,3,22060.0,27.0,1.0
2009,536,0.01,2,131000.0,55.0,1.0
2009,536,0.01,4,56900.0,23.0,1.0
2009,536,0.01,2,104000.0,48.0,1.0
2009,536,0.01,2,36900.0,65.0,1.0
2009,536,0.01,3,45200.0,50.0,1.0
2009,536,0.01,2,37000.0,29.0,1.0
2009,536,0.01,3,71900.0,21.0,1.0
2009,536,0.01,2,14800.0,32.0,9.0
2009,536,0.01,2,65600.0,57.0,1.0
2009,536,0.01,2,30000.0,56.0,1.0
2009,536,0.01,6,81000.0,20.0,1.0
2009,536,0.01,2,194300.0,76.0,1.0
2009,536,0.01,4,26960.0,51.0,1.0
2009,536,0.01,3,61200.0,56.0,1.0
2009,536,0.01,4,26960.0,51.0,1.0
2009,536,0.01,4,58900.0,20.0,1.0
2009,536,0.01,2,59200.0,57.0,1.0
2009,536,0.01,1,14200.0,56.0,1.0
2009,536,0.01,2,21800.0,71.0,1.0
2009,536,0.01,4,150000.0,38.0,6.0
2009,536,0.01,4,67800.0,22.0,1.0
2009,536,0.01,2,12600.0,75.0,1.0
2009,536,0.01,2,44200.0,45.0,1.0
2009,536,0.01,1,17300.0,58.0,1.0
2009,536,0.01,2,40500.0,88.0,1.0
2009,536,0.01,4,93400.0,59.0,1.0
2009,536,0.01,2,102400.0,51.0,1.0
2009,536,0.01,2,77500.0,35.0,1.0
2009,536,0.01,2,22000.0,52.0,1.0
2009,536,0.01,2,9170.0,93.0,1.0
2009,536,0.01,3,49904.0,35.0,1.0
2009,536,0.01,2,21200.0,71.0,1.0
2009,536,0.01,1,2200.0,23.0,2.0
2009,536,0.01,2,9170.0,93.0,1.0
2009,536,0.01,2,53200.0,67.0,1.0
2009,536,0.01,3,56600.0,50.0,1.0
2009,536,0.01,3,62000.0,56.0,1.0
2009,536,0.01,2,25600.0,57.0,1.0
2009,536,0.01,2,116970.0,59.0,1.0
2009,536,0.01,2,60000.0,60.0,1.0
2009,536,0.01,2,38500.0,45.0,8.0
2009,536,0.01,2,96400.0,59.0,1.0
2009,536,0.01,2,49860.0,63.0,1.0
2009,536,0.01,3,63800.0,19.0,1.0
2009,536,0.01,2,30400.0,38.0,1.0
2009,536,0.01,2,45400.0,73.0,1.0
2009,536,0.01,2,26500.0,78.0,1.0
2009,536,0.01,2,12600.0,75.0,1.0
2009,536,0.01,2,30200.0,58.0,2.0
2009,536,0.01,1,35400.0,78.0,1.0
2009,536,0.01,1,30000.0,58.0,1.0
2009,537,0.01,2,66500.0,41.0,1.0
2009,537,0.01,2,67700.0,46.0,1.0
2009,537,0.01,2,49000.0,57.0,1.0
2009,537,0.01,3,49300.0,66.0,1.0
2009,537,0.01,2,100000.0,58.0,1.0
2009,537,0.01,2,56000.0,55.0,1.0
2009,537,0.01,2,13300.0,75.0,1.0
2009,537,0.01,1,22804.0,64.0,1.0
2009,537,0.01,1,12000.0,35.0,3.0
2009,537,0.01,2,150000.0,36.0,1.0
2009,537,0.01,2,63000.0,58.0,1.0
2009,537,0.01,2,128200.0,42.0,1.0
2009,537,0.01,2,45250.0,42.0,9.0
2009,537,0.01,2,94000.0,29.0,1.0
2009,537,0.01,2,92800.0,69.0,3.0
2009,537,0.01,1,39600.0,79.0,1.0
2009,537,0.01,2,66500.0,41.0,1.0
2009,537,0.01,3,31720.0,43.0,1.0
2009,537,0.01,2,42260.0,45.0,1.0
2009,537,0.01,2,21060.0,41.0,1.0
2009,537,0.01,2,62200.0,73.0,1.0
2009,537,0.01,2,70800.0,56.0,1.0
2009,537,0.01,2,122000.0,36.0,1.0
2009,537,0.01,2,64600.0,58.0,1.0
2009,537,0.01,3,33300.0,43.0,1.0
2009,537,0.01,1,50000.0,61.0,1.0
2009,537,0.01,1,46000.0,31.0,1.0
2009,537,0.01,3,53000.0,47.0,1.0
2009,537,0.01,2,96000.0,61.0,1.0
2009,537,0.01,3,96000.0,40.0,1.0
2009,537,0.01,1,310000.0,66.0,1.0
2009,537,0.01,4,71000.0,74.0,1.0
2009,537,0.01,1,40000.0,58.0,1.0
2009,537,0.01,1,11900.0,83.0,1.0
2009,537,0.01,2,79000.0,77.0,1.0
2009,537,0.01,2,175000.0,45.0,1.0
2009,537,0.01,1,19000.0,53.0,1.0
2009,537,0.01,3,84000.0,44.0,1.0
2009,537,0.01,4,53900.0,22.0,1.0
2009,537,0.01,2,62200.0,66.0,1.0
2009,537,0.01,2,41600.0,81.0,1.0
2009,537,0.01,2,30300.0,50.0,1.0
2009,537,0.01,2,26100.0,18.0,1.0
2009,537,0.01,2,112700.0,47.0,1.0
2009,537,0.01,2,67000.0,33.0,1.0
2009,537,0.01,1,30500.0,71.0,1.0
2009,537,0.01,2,98000.0,55.0,1.0
2009,537,0.01,1,95000.0,43.0,1.0
2009,537,0.01,2,46000.0,27.0,1.0
2009,537,0.01,2,24600.0,66.0,1.0
2009,537,0.01,2,19430.0,63.0,1.0
2009,537,0.01,1,7400.0,71.0,1.0
2009,537,0.01,2,70800.0,62.0,1.0
2009,537,0.01,2,1500.0,21.0,1.0
2009,537,0.01,2,67600.0,66.0,1.0
2009,537,0.01,1,104070.0,58.0,1.0
2009,537,0.01,4,64120.0,57.0,1.0
2009,537,0.01,2,100000.0,58.0,1.0
2009,537,0.01,2,58200.0,51.0,1.0
2009,537,0.01,2,77550.0,52.0,1.0
2009,537,0.01,2,72000.0,57.0,1.0
2009,537,0.01,2,18000.0,90.0,1.0
2009,537,0.01,4,65000.0,47.0,1.0
2009,537,0.01,2,18000.0,90.0,1.0
2009,537,0.01,2,94130.0,57.0,1.0
2009,537,0.01,3,74400.0,39.0,1.0
2009,537,0.01,2,126000.0,55.0,1.0
2009,537,0.01,2,85000.0,38.0,1.0
2009,537,0.01,2,12200.0,26.0,1.0
2009,537,0.01,2,9400.0,53.0,1.0
2009,537,0.01,2,48000.0,26.0,1.0
2009,537,0.01,2,55000.0,41.0,1.0
2009,537,0.01,2,50000.0,35.0,1.0
2009,537,0.01,2,40200.0,44.0,1.0
2009,537,0.01,2,140180.0,54.0,1.0
2009,537,0.01,2,15400.0,25.0,1.0
2009,537,0.01,3,93720.0,47.0,1.0
2009,537,0.01,2,16500.0,42.0,1.0
2009,537,0.01,1,38900.0,42.0,1.0
2009,537,0.01,2,45000.0,36.0,1.0
2009,537,0.01,3,89500.0,34.0,1.0
2009,537,0.01,2,23500.0,79.0,1.0
2009,537,0.01,1,38900.0,42.0,1.0
2009,537,0.01,2,27600.0,72.0,1.0
2009,537,0.01,2,102000.0,59.0,1.0
2009,537,0.01,2,30100.0,70.0,1.0
2009,537,0.01,2,14200.0,57.0,1.0
2009,537,0.01,2,35600.0,63.0,1.0
2009,537,0.01,2,45000.0,19.0,9.0
2009,537,0.01,3,33800.0,47.0,1.0
2009,537,0.01,3,27300.0,39.0,1.0
2009,537,0.01,2,32300.0,33.0,1.0
2009,537,0.01,2,98200.0,63.0,1.0
2009,537,0.01,4,95800.0,50.0,1.0
2009,537,0.01,2,104000.0,54.0,1.0
2009,537,0.01,2,65270.0,52.0,1.0
2009,537,0.01,2,48000.0,26.0,1.0
2009,537,0.01,1,24400.0,74.0,1.0
2009,537,0.01,4,48400.0,42.0,1.0
2009,537,0.01,1,15220.0,86.0,1.0
2009,538,0.01,2,105500.0,43.0,1.0
2009,538,0.01,3,96050.0,49.0,1.0
2009,538,0.01,3,111560.0,52.0,1.0
2009,538,0.01,4,37300.0,45.0,1.0
2009,538,0.01,3,97520.0,48.0,1.0
2009,538,0.01,1,12300.0,37.0,2.0
2009,538,0.01,3,80400.0,19.0,1.0
2009,538,0.01,1,7500.0,19.0,9.0
2009,538,0.01,2,48690.0,68.0,1.0
2009,538,0.01,2,85000.0,46.0,1.0
2009,538,0.01,2,75004.0,56.0,1.0
2009,538,0.01,2,59900.0,44.0,1.0
2009,538,0.01,2,22000.0,32.0,1.0
2009,538,0.01,2,11000.0,62.0,2.0
2009,538,0.01,3,94600.0,42.0,1.0
2009,538,0.01,4,142500.0,23.0,1.0
2009,538,0.01,2,70000.0,50.0,1.0
2009,538,0.01,1,43730.0,48.0,1.0
2009,538,0.01,3,36000.0,67.0,1.0
2009,538,0.01,3,34000.0,20.0,1.0
2009,538,0.01,1,18200.0,64.0,2.0
2009,538,0.01,3,105000.0,22.0,1.0
2009,538,0.01,2,25840.0,75.0,1.0
2009,538,0.01,2,182100.0,66.0,1.0
2009,538,0.01,2,35000.0,38.0,2.0
2009,538,0.01,4,21000.0,20.0,2.0
2009,538,0.01,3,120560.0,45.0,1.0
2009,538,0.01,1,32000.0,45.0,1.0
2009,538,0.01,2,38220.0,29.0,6.0
2009,538,0.01,2,11000.0,62.0,2.0
2009,538,0.01,3,107000.0,57.0,6.0
2009,538,0.01,1,20500.0,35.0,1.0
2009,538,0.01,2,38800.0,66.0,1.0
2009,538,0.01,3,28700.0,27.0,1.0
2009,538,0.01,2,273500.0,44.0,1.0
2009,538,0.01,2,90100.0,44.0,1.0
2009,538,0.01,3,87000.0,18.0,1.0
2009,538,0.01,1,12320.0,43.0,1.0
2009,538,0.01,1,13000.0,90.0,1.0
2009,538,0.01,1,24300.0,26.0,1.0
2009,538,0.01,3,43600.0,18.0,1.0
2009,538,0.01,2,33000.0,64.0,2.0
2009,538,0.01,2,128000.0,54.0,1.0
2009,538,0.01,1,31500.0,65.0,1.0
2009,538,0.01,2,15200.0,78.0,1.0
2009,538,0.01,5,103000.0,32.0,2.0
2009,538,0.01,3,35400.0,59.0,1.0
2009,538,0.01,1,15500.0,55.0,1.0
2009,538,0.01,2,80004.0,57.0,1.0
2009,538,0.01,2,71100.0,66.0,1.0
2009,538,0.01,1,12020.0,61.0,1.0
2009,538,0.01,2,115100.0,39.0,1.0
2009,538,0.01,1,21000.0,39.0,1.0
2009,538,0.01,2,93990.0,51.0,1.0
2009,538,0.01,2,12900.0,41.0,1.0
2009,538,0.01,3,61000.0,38.0,1.0
2009,538,0.01,2,54800.0,68.0,8.0
2009,538,0.01,3,97520.0,48.0,1.0
2009,538,0.01,1,28800.0,67.0,2.0
2009,538,0.01,3,38260.0,18.0,2.0
2009,538,0.01,2,81040.0,30.0,1.0
