,upc,year,month,sales,sales,volume,volume
97,1380055705,2014,1,201087.39054340025,0.0,17345.63803131251,0.0
98,1380055705,2014,2,128653.30197081534,0.0,11144.202624749998,0.0
99,1380055705,2014,3,166544.70218639568,0.0,14661.996400187501,0.0
100,1380055705,2014,4,104720.643111966,0.0,9151.165444687502,0.0
101,1380055705,2014,5,132495.19256027744,0.0,11617.7349543125,0.0
102,1380055705,2014,6,165438.86032042056,0.0,14535.079232375,0.0
103,1380055705,2014,7,95644.68683105982,0.0,7970.398138625,0.0
104,1380055705,2014,8,109457.47225947228,0.0,9156.4171895625,0.0
105,1380055705,2014,9,88896.36268691892,0.0,7482.861156062498,0.0
106,1380055705,2014,10,79816.80653097927,0.0,6697.725297250002,0.0
107,1380055705,2014,11,115229.93326460611,0.0,9581.8085244375,0.0
108,1380055705,2014,12,67255.14628294125,0.0,5558.971950187499,0.0
109,1380055705,2015,1,193747.20966505067,0.0,15956.551511874997,0.0
110,1380055705,2015,2,101427.68756852786,0.0,9762.1184318125,0.0
111,1380055705,2015,3,129770.69740630782,0.0,10877.238926937502,0.0
112,1380055705,2015,4,102764.56463171868,0.0,8936.719195625,0.0
113,1380055705,2015,5,109053.57693429486,0.0,9531.916948125001,0.0
114,1380055705,2015,6,128680.36828313177,0.0,11286.875027187498,0.0
115,1380055705,2015,7,154176.58576277792,0.0,13524.118343937498,0.0
116,1380055705,2015,8,116470.12628023297,0.0,10201.514419687503,0.0
117,1380055705,2015,9,95496.0267322701,0.0,8352.024932875,0.0
118,1380055705,2015,10,129912.41053359854,0.0,11356.898292187494,0.0
119,1380055705,2015,11,113101.38177672162,0.0,9866.278038499997,0.0
120,1380055705,2015,12,97642.24496822746,0.0,8490.320881250002,0.0
121,1380055705,2016,1,269314.8244853873,0.0,23452.542030125005,0.0
122,1380055705,2016,2,170930.11081569397,0.0,14898.324919562503,0.0
123,1380055705,2016,3,159187.09011397045,0.0,13932.879153374999,0.0
124,1380055705,2016,4,156945.56787445513,0.0,13804.211403937497,0.0
125,1380055705,2016,5,113285.7665212776,0.0,10002.823405249997,0.0
126,1380055705,2016,6,192532.37547892687,0.0,17055.916772375,0.0
127,1380055705,2016,7,172883.05675553143,0.0,15290.455203562504,0.0
128,1380055705,2016,8,111303.38383555676,0.0,9853.148676312501,0.0
129,1380099280,2012,10,327.535847127535,0.0,30.511149375,0.0
130,1380099280,2012,11,57061.77277859102,0.0,5749.172289374998,0.0
131,1380099280,2012,12,111157.29490346303,0.0,11421.630831749999,0.0
132,1380099280,2013,1,205636.1323749349,0.0,19212.434887875002,0.0
133,1380099280,2013,2,125922.6372393029,0.0,11773.81667025,0.0
134,1380099280,2013,3,106031.02886211025,0.0,9939.66071925,0.0
135,1380099280,2013,4,84454.05900873433,0.0,7908.489918000003,0.0
136,1380099280,2013,5,83379.39392809462,0.0,7822.186952624999,0.0
137,1380099280,2013,6,189176.08240282827,0.0,17790.615327000003,0.0
138,1380099280,2013,7,81912.75262953987,0.0,7706.244584999997,0.0
139,1380099280,2013,8,23573.3798140048,0.0,2220.3399273750006,0.0
140,1380099280,2013,9,2801.229338540844,0.0,264.13937887500003,0.0
141,1380099280,2013,10,305.87209068020866,0.0,28.767655124999997,0.0
142,1380099280,2013,11,260.0589852790376,0.0,24.4089195,0.0
143,1380099280,2015,11,7.294844145009607,0.0,0.871747125,0.0
144,1380099280,2016,1,9.137006913842882,0.0,0.871747125,0.0
145,1380099280,2016,5,9.010998380711738,0.0,0.871747125,0.0
146,2370002084,2012,5,72130.28090464059,0.0,11942.510370000002,0.0
147,2370002084,2012,6,165115.96046466305,0.0,26345.473845000015,0.0
148,2370002084,2012,7,79768.14778349559,0.0,12410.277119999995,0.0
149,2370002084,2012,8,83939.83663589113,0.0,12747.919664999996,0.0
150,2370002084,2012,9,155989.0484850067,0.0,27277.605405000002,0.0
151,2370002084,2012,10,116061.33681285837,0.0,22218.07014,0.0
152,2370002084,2012,11,84469.59439416895,0.0,14889.440894999996,0.0
153,2370002084,2012,12,168942.4453296369,0.0,32206.16598,0.0
154,2370002084,2013,1,86590.30072694097,0.0,12857.63223,0.0
155,2370002084,2013,2,116239.92984058811,0.0,24540.744674999994,0.0
156,2370002084,2013,3,130222.85201389302,0.0,23232.698744999994,0.0
157,2370002084,2013,4,102245.6690789613,0.0,18013.2723,0.0
158,2370002084,2013,5,47804.23397480087,0.0,10703.353725,0.0
159,2370002084,2013,6,55298.78149196572,0.0,8965.812869999998,0.0
160,2370002084,2013,7,27852.353455238932,0.0,4237.9667549999995,0.0
161,2370002084,2013,8,21201.883062250647,0.0,2946.9305249999984,0.0
162,2370002084,2013,9,8687.034199718988,0.0,1103.0790450000002,0.0
163,2370002084,2013,10,5561.923096178058,0.0,1028.2363650000002,0.0
164,2370002084,2013,11,1180.0088134415137,0.0,199.863975,0.0
165,2370002084,2013,12,681.4907450793612,0.0,83.34753,0.0
166,2370002084,2014,1,185.74150707946444,0.0,24.664064999999997,0.0
167,2370002084,2014,2,36.9080680719479,0.0,7.654364999999999,0.0
168,2370002084,2014,3,1.6047967988895144,0.0,0.8504849999999999,0.0
169,2370002084,2014,4,7.997617812310184,0.0,4.252425,0.0
170,2370002084,2014,5,6.3667176544766715,0.0,0.8504849999999999,0.0
171,2580002770,2012,5,137535.17022061226,0.0,19875.834450000002,0.0
172,2580002770,2012,6,174118.14302447296,0.0,25125.708258,0.0
173,2580002770,2012,7,225218.30344149392,0.0,32446.342944000004,0.0
174,2580002770,2012,8,126074.64584219916,0.0,18264.335472,0.0
175,2580002770,2012,9,153176.03252797015,0.0,22289.51088,0.0
176,2580002770,2012,10,140501.07532412236,0.0,20437.154550000003,0.0
177,2580002770,2012,11,147564.0154771285,0.0,21362.822423999998,0.0
178,2580002770,2012,12,96975.79652514584,0.0,14001.364458000004,0.0
179,2580002770,2013,1,97732.9413375456,0.0,14152.410594000003,0.0
180,2580002770,2013,2,194445.62868094374,0.0,28387.488330000004,0.0
181,2580002770,2013,3,167400.26545462746,0.0,24503.153238,0.0
182,2580002770,2013,4,101972.72645066679,0.0,14910.703020000006,0.0
183,2580002770,2013,5,101631.24937135377,0.0,14887.229633999994,0.0
184,2580002770,2013,6,121322.17937016074,0.0,17814.258809999996,0.0
185,2580002770,2013,7,157521.28049157522,0.0,23139.65568599999,0.0
186,2580002770,2013,8,96132.66773727218,0.0,14138.122445999996,0.0
187,2580002770,2013,9,94010.8823855323,0.0,13842.153666000004,0.0
188,2580002770,2013,10,162078.9645230062,0.0,23803.033985999995,0.0
189,2580002770,2013,11,98241.64203750817,0.0,14398.370856,0.0
190,2580002770,2013,12,59898.559545975295,0.0,8778.025781999999,0.0
191,2580002770,2014,1,65227.209372723555,0.0,9594.491381999998,0.0
192,2580002770,2014,2,70793.61548349314,0.0,10451.780262000002,0.0
193,2580002770,2014,3,86053.6335956207,0.0,12785.851295999999,0.0
194,2580002770,2014,4,60925.98045606399,0.0,9060.726996000003,0.0
195,2580002770,2014,5,81682.5920180328,0.0,11890.800882000005,0.0
196,2580002770,2014,6,51730.34719060343,0.0,7549.245053999998,0.0
197,2580002770,2014,7,52275.108925246604,0.0,7621.706375999997,0.0
198,2580002770,2014,8,76452.16086650522,0.0,11138.631948,0.0
199,2580002770,2014,9,70610.680292819,0.0,10293.590052,0.0
200,2580002770,2014,10,129474.1991603105,0.0,18840.964301999997,0.0
201,2580002770,2014,11,75618.35020643573,0.0,10944.721368,0.0
202,2580002770,2014,12,41877.27371761238,0.0,6030.619038,0.0
203,2580002770,2015,1,58145.737305942894,0.0,8331.010866000002,0.0
204,2580002770,2015,2,51476.5899265514,0.0,7407.384155999999,0.0
205,2580002770,2015,3,47109.19404232612,0.0,6813.405432,0.0
206,2580002770,2015,4,86185.88758667615,0.0,12496.006008000002,0.0
207,2580002770,2015,5,135596.32891423645,0.0,19459.436994000007,0.0
208,2580002770,2015,6,52648.63574045207,0.0,7543.121562,0.0
209,2580002770,2015,7,47592.57468741357,0.0,6820.549506,0.0
210,2580002770,2015,8,59560.83850379329,0.0,8520.839117999998,0.0
211,2580002770,2015,9,52296.619046082094,0.0,7593.130080000001,0.0
212,2580002770,2015,10,10860.816575358022,0.0,1741.1128919999996,0.0
213,2580002770,2015,11,70.20032119021135,0.0,11.226402,0.0
214,2580002770,2016,1,134.25638086916882,0.0,21.432222000000003,0.0
215,2580002770,2016,2,146.9217749914597,0.0,23.473385999999998,0.0
216,2580002770,2016,3,12.721029765004284,0.0,2.041164,0.0
217,2580002770,2016,4,189.9150463301583,0.0,30.61746,0.0
218,2580002770,2016,8,6.288762378087516,0.0,1.020582,0.0
219,7265523225,2014,10,13537.404718383717,0.0,1777.51365,0.0
220,7265523225,2014,11,114775.73207553642,0.0,14989.287833999999,0.0
221,7265523225,2014,12,70317.46553787713,0.0,9131.033756000003,0.0
222,7265523225,2015,1,142816.89624795152,0.0,18458.132653999997,0.0
223,7265523225,2015,2,136745.32742354792,0.0,17750.359037,0.0
224,7265523225,2015,3,70274.74025953018,0.0,9176.279558,0.0
225,7265523225,2015,4,163236.91417550377,0.0,21358.173105999995,0.0
226,7265523225,2015,5,103935.69797708208,0.0,13668.541328,0.0
227,7265523225,2015,6,23108.72176225078,0.0,3049.7825109999994,0.0
228,7265523225,2015,7,587.7008613306293,0.0,77.564232,0.0
229,7265523225,2015,8,89.91497604021554,0.0,11.850090999999997,0.0
230,7265523225,2015,10,16.38103356065894,0.0,2.154562,0.0
231,7265523225,2015,12,708.2946292358101,0.0,92.646166,0.0
232,7265523225,2016,1,9579.086222331967,0.0,1255.0323649999998,0.0
233,7265523225,2016,2,427.2127347950959,0.0,56.01861199999998,0.0
234,7265523225,2016,3,57.262832840609406,0.0,7.540967,0.0
235,7265523225,2016,4,32.567215384036686,0.0,4.309124,0.0
236,7265523225,2016,6,24.247352438407088,0.0,3.231843,0.0
237,7265523225,2016,7,8.095550517811727,0.0,1.077281,0.0
238,7590166500,2012,5,1504.7449042490703,0.0,170.37482509999998,0.0
239,7590166500,2012,6,1180.3822206050252,0.0,110.57438979999996,0.0
240,7590166500,2012,7,1107.7610250366645,0.0,124.11411099999995,0.0
241,7590166500,2012,8,844.8647565533319,0.0,104.93283929999998,0.0
242,7590166500,2012,9,1072.8491208563269,0.0,124.11411099999995,0.0
243,7590166500,2012,10,1596.1529547763462,0.0,151.19355339999996,0.0
244,7590166500,2012,11,2493.6685686362243,0.0,217.76384929999992,0.0
245,7590166500,2012,12,3291.495169533235,0.0,340.74965019999996,0.0
246,7590166500,2013,1,1389.8436668837937,0.0,225.66201999999996,0.0
247,7590166500,2013,2,293.7182830388602,0.0,38.3625434,0.0
248,7590166500,2013,3,61.04803160160327,0.0,10.1547909,0.0
249,7590166500,2013,4,132.0076911035518,0.0,24.822822199999997,0.0
250,7590166500,2013,5,55.561246259846754,0.0,5.6415505,0.0
251,7590166500,2013,6,14.745599347334524,0.0,1.1283101,0.0
252,7590166500,2013,9,40.50578900614566,0.0,3.3849302999999997,0.0
253,7590166500,2013,11,40.693485577232494,0.0,3.3849302999999997,0.0
254,7590166500,2013,12,13.007784328617587,0.0,1.1283101,0.0
255,7590166500,2014,2,12.911824764354867,0.0,1.1283101,0.0
256,7590166501,2012,5,4220.689192611447,0.0,786.2563728,0.0
257,7590166501,2012,6,1005.118038112586,0.0,118.79574479999998,0.0
258,7590166501,2012,7,848.5261804682586,0.0,100.4252688,0.0
259,7590166501,2012,8,710.231924654591,0.0,91.85238,0.0
260,7590166501,2012,9,1115.707651453932,0.0,153.0872999999999,0.0
261,7590166501,2012,10,1660.2081563395686,0.0,162.8848872,0.0
262,7590166501,2012,11,2436.348696426478,0.0,241.2655847999999,0.0
263,7590166501,2012,12,2844.3725525150157,0.0,307.39929840000013,0.0
264,7590166501,2013,1,966.029940984888,0.0,135.9415224,0.0
265,7590166501,2013,2,369.6911722646728,0.0,46.53853920000001,0.0
266,7590166501,2013,3,85.42814669227101,0.0,8.5728888,0.0
267,7590166501,2013,4,118.23475820428244,0.0,18.370476,0.0
268,7590166501,2013,5,160.4513538818176,0.0,18.370476,0.0
269,7590166501,2013,7,88.4387514340999,0.0,7.348190400000001,0.0
270,7590166501,2013,8,18.511466540104415,0.0,2.4493968,0.0
271,7590166501,2013,9,48.085007922305884,0.0,4.8987936,0.0
272,7590166501,2013,10,12.052290041362303,0.0,1.2246984,0.0
273,74215874245,2013,6,304.50729829039335,0.0,11.9918385,0.0
274,74215874245,2013,7,557.0231366547373,0.0,21.432222000000003,0.0
275,74215874245,2013,8,385.22936299849925,0.0,13.267565999999999,0.0
276,74215874245,2013,9,254.77835895092443,0.0,8.674947,0.0
277,74215874245,2013,10,241.66743549450644,0.0,8.4198015,0.0
278,74215874245,2013,11,119.73758299044489,0.0,5.10291,0.0
279,74215874245,2013,12,224.47028539062603,0.0,13.777857,0.0
280,74215874245,2014,1,100.80490150310371,0.0,4.592619,0.0
281,74215874245,2014,2,7.374230154910321,0.0,0.2551455,0.0
282,74215874245,2014,3,20.147077526630074,0.0,0.7654365000000001,0.0
283,74215874245,2014,4,12.777908230411015,0.0,0.510291,0.0
284,74215874245,2014,5,20.921817528373268,0.0,0.7654365000000001,0.0
285,74215874245,2014,6,7.264023403246583,0.0,0.2551455,0.0
286,74215874245,2014,7,13.62422354669465,0.0,0.510291,0.0
287,74215874245,2014,8,36.404203117905254,0.0,1.020582,0.0
288,74215874245,2014,9,7.273544748373111,0.0,0.2551455,0.0
289,74215874245,2015,1,7.408118413226819,0.0,0.2551455,0.0
290,74215874245,2015,3,36.68056950097197,0.0,0.7654365000000001,0.0
291,74215874247,2013,6,116.75842101205978,0.0,5.10291,0.0
292,74215874247,2013,7,290.63084971489235,0.0,12.190285,0.0
293,74215874247,2013,8,238.0826605010326,0.0,9.355335,0.0
294,74215874247,2013,9,188.36071040235066,0.0,7.654364999999999,0.0
295,74215874247,2013,10,125.64442782149985,0.0,5.10291,0.0
296,74215874247,2013,11,167.34812437518502,0.0,8.50485,0.0
297,74215874247,2013,12,330.4758244403538,0.0,22.6796,0.0
298,74215874247,2014,1,78.88757040989074,0.0,3.96893,0.0
299,74215874247,2014,2,7.374230154910321,0.0,0.283495,0.0
300,74215874247,2014,3,25.640067712543324,0.0,1.13398,0.0
301,74215874247,2014,4,12.777908230411015,0.0,0.56699,0.0
302,74215874247,2014,5,18.18932068095839,0.0,0.8504849999999999,0.0
303,74215874247,2014,7,83.50066514165793,0.0,5.386405,0.0
304,74215874247,2014,8,100.97702386357903,0.0,5.10291,0.0
305,74215874247,2014,10,7.291863936352573,0.0,0.283495,0.0
306,74215874247,2015,1,28.71457162173149,0.0,0.8504849999999999,0.0
307,74215874247,2015,2,14.7613991445199,0.0,0.283495,0.0
308,74215874247,2015,3,7.332443090136754,0.0,0.283495,0.0
309,74215874247,2015,6,7.255043748271441,0.0,0.283495,0.0
310,74215874247,2015,8,6.355604029943437,0.0,0.283495,0.0
311,74215874247,2015,9,6.365513585072181,0.0,0.283495,0.0
312,74215874247,2016,4,16.274551180509988,0.0,0.8504849999999999,0.0
313,74215874247,2016,5,10.805982042134797,0.0,0.56699,0.0
314,74215876883,2012,5,5756.1152751125865,0.0,296.53577,0.0
315,74215876883,2012,6,3342.0021324920012,0.0,167.26205000000002,0.0
316,74215876883,2012,7,740.9979617117118,0.0,35.72037,0.0
317,74215876883,2012,8,298.4326619613767,0.0,11.906789999999999,0.0
318,74215876883,2012,9,657.9163684331072,0.0,27.78251,0.0
319,74215876883,2012,10,221.29863728130664,0.0,9.07184,0.0
320,74215876883,2012,11,291.02306218807155,0.0,11.906789999999999,0.0
321,74215876883,2012,12,270.6782569326789,0.0,10.77281,0.0
322,74215876883,2013,1,124.12359809796769,0.0,5.10291,0.0
323,74215876883,2013,2,500.61840691574133,0.0,20.411640000000002,0.0
324,74215876883,2013,3,97.67871235065923,0.0,3.96893,0.0
325,74215876883,2013,4,69.84312048716086,0.0,2.83495,0.0
326,74215876883,2013,5,41.32908373221147,0.0,1.7009699999999999,0.0
327,74215876883,2013,6,109.51089861415652,0.0,4.53592,0.0
328,74215876883,2013,7,201.1160656432473,0.0,10.77281,0.0
329,74215876883,2013,8,63.770983080850186,0.0,3.4019399999999997,0.0
330,74215876883,2013,9,13.87209909074991,0.0,0.56699,0.0
331,74215878775,2012,5,695.3048948502055,0.0,53.580555000000004,0.0
332,74215878775,2012,6,923.9210818466261,0.0,76.54365,0.0
333,74215878775,2012,7,355.3945244081291,0.0,33.168915,0.0
334,74215878775,2012,8,166.88489146146134,0.0,13.607759999999999,0.0
335,74215878775,2012,9,175.88197077011498,0.0,14.458244999999998,0.0
336,74215878775,2012,10,52.711117168215054,0.0,4.252425,0.0
337,74215878775,2012,11,43.389919685867056,0.0,3.4019399999999997,0.0
338,74215878775,2012,12,43.37496143309481,0.0,3.4019399999999997,0.0
339,74215878775,2013,1,22.564505211047422,0.0,1.7009699999999999,0.0
340,74215878775,2013,2,22.381202501658297,0.0,1.7009699999999999,0.0
341,74215878775,2013,3,52.08352192908972,0.0,4.252425,0.0
342,74215878775,2013,4,20.482345407709083,0.0,1.7009699999999999,0.0
343,74215878775,2013,5,61.3378298740046,0.0,5.10291,0.0
344,74215878775,2013,6,122.38197872413322,0.0,10.20582,0.0
345,74215878775,2013,7,152.9172243959657,0.0,12.757275,0.0
346,74215878775,2013,8,91.64009787195833,0.0,7.654365,0.0
347,74215878775,2013,9,71.19283409282124,0.0,5.9533949999999995,0.0
348,74215878775,2013,10,40.786656675772655,0.0,3.4019399999999997,0.0
349,74215878775,2014,3,18.294683507340466,0.0,4.252425,0.0
350,88939600202,2016,2,9.129492642686339,0.0,0.907184,0.0
