,store_code_uc,parent_code,channel_code,upc,year,month,sales,dma_code,volume
66,3980069,32.0,F,2370002084,2012,5,1990.1279329025533,512.0,355.50273
67,326625,248.0,F,2370002084,2012,5,462.2542854905033,522.0,62.085405
68,1077989,,,2370002084,2012,5,154.39591084132888,525.0,20.41164
69,6026829,248.0,F,2370002084,2012,5,3280.208305724164,528.0,430.34541
70,6315006,248.0,F,2370002084,2012,5,592.220284576725,530.0,77.394135
71,4402096,248.0,F,2370002084,2012,5,2341.43402401932,534.0,312.127995
72,6026838,859.0,F,2370002084,2012,5,2743.410260165781,539.0,364.00758
73,2432576,69.0,F,2370002084,2012,5,910.9311595848835,544.0,149.68536
74,7303411,248.0,F,2370002084,2012,5,901.9455532928667,548.0,119.0679
75,5036867,69.0,F,2370002084,2012,5,22.591303961882385,556.0,3.4019399999999997
76,339403,248.0,F,2370002084,2012,5,2137.178841328896,561.0,284.06199
77,5850804,248.0,F,2370002084,2012,5,534.9028652176754,571.0,73.14171
78,7787144,32.0,F,2370002084,2012,5,30.106024019319893,576.0,5.9533949999999995
79,5511270,248.0,F,2370002084,2012,5,263.609213758893,592.0,35.72037
80,4727394,,,2370002084,2012,5,3193.5580204947387,602.0,555.366705
81,7670064,248.0,F,2370002084,2012,5,167.5867431629789,606.0,22.11261
82,2687186,185.0,F,2370002084,2012,5,1546.3822991971815,618.0,289.1649
83,4032169,248.0,F,2370002084,2012,5,1512.0333341165735,622.0,200.71446
84,7155827,50.0,F,2370002084,2012,5,2790.959486325954,623.0,507.739545
85,6048908,248.0,F,2370002084,2012,5,792.7322503753026,630.0,103.75917
86,6683067,185.0,F,2370002084,2012,5,523.5317831734222,635.0,93.55335
87,1011802,248.0,F,2370002084,2012,5,297.50559845963073,642.0,39.12231
88,4927205,295.0,F,2370002084,2012,5,48.02066405587104,652.0,5.9533949999999995
89,899125,248.0,F,2370002084,2012,5,302.2105486587038,656.0,39.972795
90,6179521,248.0,F,2370002084,2012,5,1031.8832661053464,686.0,136.0776
91,6049311,248.0,F,2370002084,2012,5,501.7984961817115,698.0,67.188315
92,6160335,248.0,F,2370002084,2012,5,150.63383643365316,710.0,20.41164
93,6298809,248.0,F,2370002084,2012,5,81.9170487566086,711.0,11.056305
94,202424,248.0,F,2370002084,2012,5,399.20418131975737,716.0,52.73007
95,3875402,,,2370002084,2012,5,144.0619921676131,722.0,17.860185
96,5019003,295.0,F,2370002084,2012,5,48.02066405587104,740.0,5.9533949999999995
97,6206680,248.0,F,2370002084,2012,5,264.5615183082045,746.0,34.869885
98,997407,32.0,F,2370002084,2012,5,3899.517411787731,751.0,674.434605
99,5604150,32.0,F,2370002084,2012,5,1661.5545771163775,752.0,301.922175
100,274108,32.0,F,2370002084,2012,5,3729.290616408839,753.0,693.145275
101,5892585,32.0,F,2370002084,2012,5,220.22749859669736,754.0,36.570855
102,2701703,32.0,F,2370002084,2012,5,156.2250898766399,759.0,25.51455
103,7681497,32.0,F,2370002084,2012,5,211.74161647412052,762.0,34.0194
104,7266407,32.0,F,2370002084,2012,5,265.4006777625482,764.0,47.627159999999996
105,7600494,32.0,F,2370002084,2012,5,80.01243965798578,766.0,13.607759999999999
106,2744421,,,2370002084,2012,5,351.12694471640225,767.0,56.13201
107,5707948,236.0,F,2370002084,2012,5,22.60073271979636,771.0,2.551455
108,6257114,32.0,F,2370002084,2012,5,92.67526153645323,773.0,15.30873
109,467453,32.0,F,2370002084,2012,5,1196.4810930095955,789.0,220.275615
110,4279851,32.0,F,2370002084,2012,5,300.1927944651133,790.0,53.580555
111,1301686,236.0,F,2370002084,2012,5,145.8251698975263,800.0,28.91649
112,6635110,32.0,F,2370002084,2012,5,391.972323999739,801.0,71.44074
113,59472,32.0,F,2370002084,2012,5,165.66327654852813,802.0,25.51455
114,4589469,236.0,F,2370002084,2012,5,4390.548266431676,803.0,807.96075
115,1015542,199.0,F,2370002084,2012,5,6921.27403433193,807.0,1222.146945
116,326901,32.0,F,2370002084,2012,5,598.0472569675611,810.0,104.609655
117,606094,236.0,F,2370002084,2012,5,303.615433587886,811.0,50.178615
118,898115,32.0,F,2370002084,2012,5,127.96710240845898,813.0,23.813579999999998
119,3535397,32.0,F,2370002084,2012,5,6507.7192834671105,819.0,1120.088745
120,5738349,32.0,F,2370002084,2012,5,1691.4814547353328,820.0,300.221205
121,938012,32.0,F,2370002084,2012,5,184.53964989230468,821.0,24.664065
122,6005497,236.0,F,2370002084,2012,5,1744.150496442793,825.0,307.87557
123,4333442,32.0,F,2370002084,2012,5,571.986170093336,828.0,98.65626
124,7682304,236.0,F,2370002084,2012,5,409.3495248351936,839.0,72.291225
125,6955368,,,2370002084,2012,5,380.8746759349913,855.0,68.0388
126,7223518,32.0,F,2370002084,2012,5,2704.1866272436523,862.0,485.626935
127,6629572,,,2370002084,2012,5,190.98892030546315,866.0,37.42134
128,371797,32.0,F,2370002084,2012,5,290.773465309053,868.0,50.178615
129,3049089,32.0,F,2370002084,2012,5,1092.6798971346525,881.0,181.153305
130,366762,9104.0,F,2580002770,2012,5,1066.3830913125776,500.0,154.107882
131,5696405,9104.0,F,2580002770,2012,5,33573.412027152284,501.0,4851.846828
132,876154,9104.0,F,2580002770,2012,5,16165.237721950258,504.0,2336.112198
133,938062,9104.0,F,2580002770,2012,5,16610.152521636966,506.0,2400.408864
134,6829637,9104.0,F,2580002770,2012,5,2747.172334573461,510.0,397.006398
135,942898,9104.0,F,2580002770,2012,5,7238.693169505908,511.0,1046.09655
