,upc,year,month,owner,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,total_sales,total_volume,sold_in_usa,merging_party,post_merger,sales,sales,volume,volume
168,1380055705,2013,5,NESTLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
169,1380055705,2013,6,NESTLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
170,1380055705,2013,7,NESTLE,275.25100391273827,4927.645082920939,0.0,2701.5376309953936,2569.009369852223,0.0,0.0,295.6399671655337,1201.1121555163618,1213.1433135413274,581.0854527046697,71.36137138478398,132.52826114317025,254.8620406599429,0.0,71.36137138478401,61.166889758386276,0.0,101.94481626397713,183.50066927515886,0.0,0.0,468.9461548142948,866.5309382438055,20.388963252795428,0.0,377.1958201767154,0.0,0.0,183.50066927515886,835.9474933646122,122.33377951677255,40.777926505590855,458.751673187897,91.7503346375794,0.0,0.0,570.8909710782721,0.0,0.0,336.4178936711245,10.194481626397714,0.0,0.0,10.194481626397714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6328519375,423.64075325,0.0,231.9520653125,220.57328475,0.0,0.0,25.3834335625,103.284315875,104.1596066875,49.8915763125,6.1270356875,11.3787805625,21.8822703125,0.0,6.1270356875,5.251744875,0.0,8.752908125,15.755234625,0.0,0.0,40.263377375,74.3997190625,1.750581625,0.0,32.3857600625,0.0,0.0,15.755234625,71.773846625,10.50348975,3.50116325,39.3880865625,7.8776173125,0.0,0.0,49.016285499999995,0.0,0.0,28.8845968125,0.8752908125,0.0,0.0,0.8752908125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19034.970977456804,1635.0432377499997,1,0,0,19034.9709774568,0.0,1635.0432377499994,0.0
171,1380055705,2013,8,NESTLE,936.7654449133521,29241.483394604853,0.0,13735.832447696863,13389.636522402805,0.0,0.0,3095.398861452816,7583.818007542425,5325.307909670469,2005.8999200861997,1578.2461300170605,560.0228203286343,3472.141486037533,0.0,621.1162189099399,1781.8907919547462,0.0,397.10709077848617,6269.4575582036705,0.0,0.0,1792.0730250516306,5304.943443476699,3716.5150803627535,0.0,1924.4420553111254,1181.1390392385747,0.0,1476.4237990482181,2240.0912813145374,1484.7715624879752,40.72893238753704,1618.9750624045976,570.2050534255186,0.0,0.0,2596.4694397054864,1201.503505432343,0.0,1649.5217616952505,987.6766103977733,0.0,641.4806851037083,274.92029361587504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.52675475,2513.8352135,0.0,1180.7673060625,1151.0074184375,0.0,0.0,266.08840699999996,652.0916553124998,457.7770949375,172.4322900625,135.6700759375,48.1409946875,298.4741670625,0.0,53.3927395625,153.1758921875,0.0,34.1363416875,539.1791405,0.0,0.0,154.051183,456.0265133125,319.4811465625,0.0,165.4299635625,101.53373425,0.0,126.9171678125,192.56397875,127.792458625,3.50116325,139.1712391875,49.016285499999995,0.0,0.0,223.1991571875,103.284315875,0.0,141.797111625,84.9032088125,0.0,55.1433211875,23.6328519375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118696.00523505945,10204.140292125,1,0,0,118696.00523505949,0.0,10204.140292125001,0.0
172,1380055705,2013,9,NESTLE,1077.6094587207292,33498.27825384691,0.0,16851.12080269402,16047.760614523233,0.0,0.0,4775.54645943395,8118.953696193448,5706.8001829177165,2399.280871624478,1561.4301475556165,673.7268565742328,4123.215395453322,0.0,879.8556992342484,2212.3823304391644,0.0,687.3398370695584,6305.20681634344,0.0,0.0,2084.3684900640187,5001.24801028405,4540.507384913028,0.0,2698.0075952064717,1716.5218811525995,0.0,1778.4512254590027,2985.185032820982,1948.5440748839417,162.2452576778035,2272.6088954042084,716.0094588061451,0.0,0.0,3098.216265839273,1842.1481287556207,0.0,2147.750749351909,1056.435767780345,0.0,786.7210726503209,433.80154568245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.03489750000001,3266.58531225,0.0,1642.04556425,1567.6458451875,0.0,0.0,473.5323295625,798.265221,552.3085026875,220.57328475,152.300601375,63.8962293125,400.0079013125,0.0,86.65379043749998,212.6956674375,0.0,67.3973925625,610.952987125,0.0,0.0,202.1921776875,487.5369825625,441.14656950000006,0.0,259.9613713125,166.305254375,0.0,173.307580875,288.845968125,190.813397125,15.755234625,218.822703125,69.1479741875,0.0,0.0,302.850621125,179.4346165625,0.0,207.4439225625,103.284315875,0.0,77.0255915,42.8892498125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140187.27825935622,13646.6590576875,1,0,0,140187.27825935627,0.0,13646.6590576875,0.0
173,1380055705,2013,10,NESTLE,701.1667921522953,25123.717646245288,0.0,10949.036957044871,11016.49823563666,0.0,0.0,2457.173389610612,6054.805162280665,3867.9036809879,1708.4376282188525,1013.412957704264,367.0799100819538,3467.3575582968683,0.0,448.65322343349925,1074.9269553749582,0.0,407.8665667577266,4559.226377887011,0.0,0.0,1457.7704072431131,4368.820607118083,3038.9399350020985,0.0,1598.2227295265172,1143.6222251719148,0.0,948.289767711714,2121.5185036780767,1207.047517491201,122.35997002731796,1503.2889098935543,723.9631559949647,0.0,0.0,1759.8013523674135,963.7007405821553,0.0,1614.7934685672205,686.5166258895464,0.0,458.8498876024423,346.6865817440676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.51977525,2169.8459241875,0.0,929.558842875,943.563495875,0.0,0.0,210.9450858125,521.67332425,329.1093455,143.54769325,86.65379043749998,31.51046925,296.7235854375,0.0,38.51279575,91.0302445,0.0,35.011632500000005,389.5044115625,0.0,0.0,123.4160045625,366.7468504375,255.58491725,0.0,133.9194943125,96.281989375,0.0,81.40204556249998,182.060489,103.284315875,10.50348975,126.9171678125,62.1456476875,0.0,0.0,147.0488565,80.52675475,0.0,137.4206575625,58.6444844375,0.0,39.3880865625,29.759887625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97281.45542732482,8311.7615555,1,0,0,97281.45542732484,0.0,8311.761555499997,0.0
174,1380055705,2013,11,NESTLE,1066.6304591773253,26457.50603576624,0.0,13216.122883051805,12716.95131939468,0.0,0.0,3353.8423548391247,5886.209955592549,4382.43830419318,2389.1826861144127,863.8045324346008,459.78897172082094,3396.6183948530265,0.0,674.3571585238708,1556.1516143288038,0.0,592.6168968846135,5562.270472392295,0.0,0.0,1751.0285051637068,5144.839170374436,3400.8206921984474,0.0,2000.3586162466909,1471.6315144013147,0.0,991.1006723759916,2221.5649453166234,1379.3669151624624,153.262990573607,1498.658236487907,684.5746912287776,0.0,0.0,2183.2608190707474,1133.6161945175031,0.0,1924.066465767648,1124.8676064598897,0.0,582.3993641797064,439.3539063110066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.1549536875,2274.005530875,0.0,1121.2475308125,1087.111189125,0.0,0.0,285.344804875,505.918089625,371.1233045,200.4415960625,74.3997190625,39.3880865625,289.7212589375,0.0,57.769193625,133.04420349999998,0.0,50.766867125,473.5323295625,0.0,0.0,147.9241473125,433.2689521875,286.2200956875,0.0,167.1805451875,123.4160045625,0.0,84.9032088125,190.813397125,118.1642596875,13.1293621875,126.041877,58.6444844375,0.0,0.0,182.060489,94.53140775,0.0,163.6793819375,95.4066985625,0.0,49.8915763125,37.6375049375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110659.26334510381,9426.882050625001,1,0,0,110659.26334510383,0.0,9426.882050625001,0.0
175,1380055705,2013,12,NESTLE,669.8404564705277,18990.872330239567,0.0,8889.421252268834,10187.531183270472,0.0,0.0,2514.277329274101,4138.390787173513,2824.8835074598055,1646.6237122665195,678.0970057799003,365.06407154718534,2638.5811667932503,0.0,600.9800913970881,927.9784952949808,0.0,468.16866083956586,3786.706416590503,0.0,0.0,1624.2808203854127,3990.7119891095863,3394.315770245743,0.0,1488.6893129770997,989.3261443301624,0.0,727.3573641594687,1873.6044349471567,1062.9470423387359,147.69739389570438,1473.3663475921373,507.14552424597395,0.0,0.0,1574.7136307815094,875.6777184197315,0.0,1490.3071503417739,751.9968412651417,0.0,429.1174141060464,227.55719346575185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.51977525,1719.07115575,0.0,796.514639375,914.6788990625,0.0,0.0,230.2014836875,373.7491769375,256.4602080625,146.1735656875,63.0209385,32.3857600625,237.2038101875,0.0,53.3927395625,84.9032088125,0.0,42.013959,340.4881260625,0.0,0.0,146.1735656875,357.9939423125,312.4788200625,0.0,132.1689126875,87.52908125,0.0,65.64681093749999,169.806417625,97.1572801875,13.1293621875,130.4183310625,45.51512225,0.0,0.0,140.04653000000002,77.9008823125,0.0,133.04420349999998,67.3973925625,0.0,38.51279575,20.1316886875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81956.22855927295,7384.8285850625,1,0,0,81956.22855927296,0.0,7384.828585062497,0.0
176,1380055705,2014,1,NESTLE,2036.1070897245165,43597.01754912022,0.0,23724.223288359928,19648.433415841595,0.0,0.0,6795.354564972043,10406.600768994,7859.373366336635,4835.754338095729,2574.24889665521,946.7897967219003,6362.834655389115,0.0,1160.5810411429748,3348.877409198173,0.0,498.84623698250664,7837.159604729904,0.0,0.0,4233.175948289129,9467.897967219002,6637.709112501926,0.0,5220.7342040732565,2169.361869004258,0.0,1689.968884471349,4937.559692581953,2430.3504092494736,458.12409518801627,5628.0297296465405,1616.889499435695,0.0,0.0,4815.393267198482,2198.995656902478,0.0,4377.630242907711,1618.7051363309906,0.0,1384.5528210126715,570.1099851228646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0581625,3780.3810191875,0.0,2040.3028839375,1689.311268125,0.0,0.0,589.946007625,898.048373625,675.72450725,415.7631359375,224.9497388125,81.40204556249998,547.0567578125,0.0,99.783152625,293.2224221875,0.0,42.8892498125,673.973925625,0.0,0.0,364.120978,814.020455625,570.68960975,0.0,449.0241868125,189.9381063125,0.0,145.298274875,424.5160440625,210.9450858125,39.3880865625,484.0358193125,139.1712391875,0.0,0.0,414.0125543125,189.0628155,0.0,376.375049375,139.1712391875,0.0,119.03955049999999,49.016285499999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201087.39054340025,17345.6380313125,1,0,0,201087.39054340025,0.0,17345.63803131251,0.0
177,1380055705,2014,2,NESTLE,1176.591185317381,29026.28045378459,0.0,14595.816514411305,14149.523306187468,0.0,0.0,4079.12139985774,6787.420483471834,5183.0870318722555,2870.4767710760243,1425.9952172024146,527.4374279008948,3915.208599418183,0.0,699.8688947146491,1886.473896950776,0.0,314.43385124861044,6014.81528356213,0.0,0.0,2444.4696177714554,6165.1609772085485,4300.643642884221,0.0,2951.620990753085,1800.8257669913662,0.0,1136.0190754788507,2870.4767710760243,1531.034157619228,233.28963157154968,3083.4803477283085,882.4433889880356,0.0,0.0,2961.7640182127175,1420.023844348563,0.0,2079.320629224682,994.0166910439943,0.0,689.7258672550163,456.4362356834668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.53373425,2533.091611375,0.0,1259.5434791875,1221.0306834375,0.0,0.0,355.368069875,587.3201351875,447.2736051875,247.7072999375,125.1665861875,45.51512225,337.862253625,0.0,60.3950660625,166.305254375,0.0,27.1340151875,519.0474518125,0.0,0.0,210.9450858125,532.1768139999999,371.1233045,0.0,254.7096264375,157.55234625,0.0,98.03257099999999,247.7072999375,133.04420349999998,20.1316886875,266.08840699999996,76.15030068749998,0.0,0.0,255.58491725,122.54071375,0.0,179.4346165625,85.778499625,0.0,59.51977525,39.3880865625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128653.30197081537,11144.20262475,1,0,0,128653.30197081534,0.0,11144.202624749998,0.0
178,1380055705,2014,3,NESTLE,1472.0480076853742,36933.60051317643,0.0,18103.703518005183,17182.65102838425,0.0,0.0,5063.399838251663,9387.34599264473,7666.279373108809,4456.181410621559,1932.643029501509,806.2499117620921,4992.009306369635,0.0,1219.452991540164,2981.960049557117,0.0,292.2655930137584,7782.576704557479,0.0,0.0,3110.985712187835,7306.016247159248,5080.1630870994895,0.0,3948.221957569628,1870.7895757385959,0.0,1350.4686022015042,3927.946496299087,2318.802990651437,332.578088601863,4266.879580224552,856.6405312472227,0.0,0.0,3898.601640547964,1658.222776891402,0.0,3262.827000165049,1500.9251797979628,0.0,765.9374161739875,816.3280356591182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.04420349999998,3214.0678635000004,0.0,1612.285676625,1498.497871,0.0,0.0,449.899477625,817.521618875,673.0986348125,387.7538299375,177.6840349375,70.02326500000001,434.14424299999996,0.0,105.9101883125,267.838988625,0.0,25.3834335625,675.72450725,0.0,0.0,270.4648610625,650.3410736874998,462.153549,0.0,364.9962688125,164.55467275,0.0,117.288968875,341.363416875,207.4439225625,28.8845968125,371.1233045,74.3997190625,0.0,0.0,361.4951055625,147.0488565,0.0,289.7212589375,130.4183310625,0.0,66.52210175,70.89855581249998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166544.7021863957,14661.9964001875,1,0,0,166544.70218639568,0.0,14661.996400187501,0.0
