,upc,dma_code,year,month,prices,shares,sales,volume
0,1380014660,500.0,2012,5,9.26152834194268,0.10143778738590348,970.1909030742116,104.7549461875
1,1380014660,501.0,2012,5,9.261528341942684,0.1022685085762315,25394.511404738598,2741.9352905
2,1380014660,504.0,2012,5,9.26152834194268,0.09854857850469564,13102.286856079887,1414.7002926875
3,1380014660,506.0,2012,5,9.261528341942684,0.1156148046596132,14015.96178421774,1513.353009
4,1380014660,510.0,2012,5,9.261528341942684,0.08719517482872974,2392.5096056393186,258.327731375
5,1380014660,511.0,2012,5,9.26152834194269,0.0586952973627802,5331.340302330138,575.643684875
6,1380014660,512.0,2012,5,9.261528341942684,0.09043547348017501,5463.21091051498,589.88222125
7,1380014660,514.0,2012,5,9.261528341942684,0.0962988687399444,1883.8658312120624,203.4076625
8,1380014660,517.0,2012,5,9.261528341942684,0.0726469463831142,913.6749281378501,98.6527163125
9,1380014660,518.0,2012,5,9.26152834194268,0.0925504509159402,414.4504828666536,44.74968575
10,1380014660,521.0,2012,5,9.261528341942686,0.09583483837824386,2938.830696690817,317.31595350000003
11,1380014660,523.0,2012,5,9.26152834194268,0.10952917351454827,583.9984076757391,63.056375375
12,1380014660,524.0,2012,5,9.261528341942688,0.09860622131667393,1620.1246148423736,174.93058975
13,1380014660,526.0,2012,5,9.261528341942684,0.090564053118289,508.6437744272568,54.920068875
14,1380014660,528.0,2012,5,9.26152834194268,0.06672735076602289,5048.760427648324,545.1325355
15,1380014660,532.0,2012,5,9.26152834194268,0.12931908470324951,2543.218872136284,274.600344375
16,1380014660,533.0,2012,5,9.26152834194268,0.11763590915280495,5642.178164480125,609.2059491875
17,1380014660,534.0,2012,5,9.26152834194268,0.04026219071661676,2919.992038378696,315.281876875
18,1380014660,538.0,2012,5,9.261528341942686,0.11362260249089436,2401.9289347953795,259.3447696875
19,1380014660,539.0,2012,5,9.26152834194268,0.01681981614173772,979.6102322302722,105.7719845
20,1380014660,543.0,2012,5,9.261528341942684,0.10187852798458384,1054.9648654787547,113.90829099999999
21,1380014660,544.0,2012,5,9.261528341942686,0.0945868917083652,2580.896188760525,278.668497625
22,1380014660,548.0,2012,5,9.26152834194268,0.06287214605657236,1591.8666273741926,171.8794748125
23,1380014660,549.0,2012,5,9.261528341942684,0.06774695215085118,160.12859565302531,17.2896513125
24,1380014660,555.0,2012,5,9.261528341942684,0.10152422589110642,1968.639793616605,212.5610073125
25,1380014660,556.0,2012,5,9.261528341942684,0.09520754082833004,715.8690158605835,77.29491175
26,1380014660,560.0,2012,5,9.261528341942684,0.08197374573581273,1751.9952230272174,189.169126125
27,1380014660,561.0,2012,5,9.26152834194268,0.025096566033371872,1130.319498727237,122.04459750000001
28,1380014660,566.0,2012,5,9.261528341942684,0.07770675482595353,1478.8346775014686,159.6750150625
29,1380014660,571.0,2012,5,9.261528341942684,0.031688853004299244,452.12779949089486,48.817839
30,1380014660,576.0,2012,5,9.26152834194268,0.08790321457906973,621.6757242999804,67.124528625
31,1380014660,577.0,2012,5,9.26152834194268,0.11686857375547186,452.12779949089486,48.817839
32,1380055417,500.0,2012,5,8.280556492640343,0.06719168210829729,574.579078519679,69.3889449375
33,1380055417,501.0,2012,5,8.280556492640345,0.09647963030693878,21419.554500881153,2586.728865375
34,1380055417,504.0,2012,5,8.280556492640345,0.08248920146613897,9805.521651458785,1184.1621586875
35,1380055417,506.0,2012,5,8.280556492640347,0.09637517959230417,10446.036034070887,1261.5137694375
36,1380055417,510.0,2012,5,8.280556492640345,0.09214952767984498,2260.6389974544745,273.005685
37,1380055417,511.0,2012,5,8.280556492640343,0.07991517109139715,6489.917788525554,783.7538206875
38,1380055417,512.0,2012,5,8.280556492640345,0.08388398138178843,4530.69732406501,547.1488936875
39,1380055417,514.0,2012,5,8.280556492640347,0.07431789699376408,1299.8674235363233,156.978268875
40,1380055417,517.0,2012,5,8.280556492640345,0.10554540010098916,1186.8354736635993,143.327984625
41,1380055417,521.0,2012,5,8.280556492640345,0.0834830351337684,2288.896984922656,276.4182560625
42,1380055417,523.0,2012,5,8.280556492640343,0.07508355954425425,357.93450793029183,43.225900125
43,1380055417,524.0,2012,5,8.280556492640347,0.08463947025423603,1243.3514485999613,150.15312674999996
44,1380055417,526.0,2012,5,8.280556492640343,0.05064644782399089,254.3218872136284,30.7131395625
45,1380055417,528.0,2012,5,8.280556492640343,0.07337917824013075,4963.986465243785,599.4749833125
46,1380055417,532.0,2012,5,8.280556492640343,0.06803395439537194,1196.2548028196593,144.4655083125
47,1380055417,533.0,2012,5,8.280556492640345,0.0883003204463668,3786.5703207362453,457.284522375
48,1380055417,534.0,2012,5,8.280556492640343,0.0390760920106681,2533.799542980223,305.9938719375
49,1380055417,538.0,2012,5,8.280556492640343,0.07774496744324692,1469.4153483454086,177.45369525
50,1380055417,539.0,2012,5,8.280556492640345,0.019716850274164463,1026.706878010574,123.9900819375
51,1380055417,543.0,2012,5,8.280556492640343,0.10886080763708623,1007.8682196984532,121.7150345625
52,1380055417,544.0,2012,5,8.280556492640343,0.0590738067152387,1441.1573608772276,174.0411241875
53,1380055417,548.0,2012,5,8.280556492640345,0.04993165507492665,1130.3194987272373,136.5028425
54,1380055417,549.0,2012,5,8.280556492640343,0.05348662834291428,113.03194987272371,13.65028425
55,1380055417,555.0,2012,5,8.280556492640345,0.07117341951797869,1233.9321194439008,149.0156030625
56,1380055417,556.0,2012,5,8.280556492640343,0.10648648294736568,715.8690158605835,86.45180025
57,1380055417,560.0,2012,5,8.280556492640343,0.09710714771075624,1855.607843743881,224.0921664375
58,1380055417,561.0,2012,5,8.280556492640343,0.02456096858753772,989.0295613863324,119.4399871875
59,1380055417,566.0,2012,5,8.280556492640345,0.06421555566477741,1092.642182102996,131.95274775
60,1380055417,571.0,2012,5,8.280556492640343,0.04873403308283128,621.6757242999805,75.07656337499998
61,1380055417,576.0,2012,5,8.280556492640343,0.07746174943268039,489.8051161151361,59.15123175
62,1380055417,577.0,2012,5,8.280556492640343,0.08169601954596352,282.57987468180926,34.125710625
63,2370002084,501.0,2012,5,7.089708443989672,0.0002537706351212849,48.23752548789243,6.80388
64,2370002084,504.0,2012,5,5.753805601924377,0.005332060748168104,440.41728216173874,76.54365
65,2370002084,511.0,2012,5,5.674943961980525,0.08793346281261122,4894.025081522077,862.39179
66,2370002084,512.0,2012,5,5.598066526528653,0.05450250330128052,1990.127932902553,355.50273
67,2370002084,522.0,2012,5,7.445458163484693,0.11642743221690592,462.2542854905033,62.085405
68,2370002084,525.0,2012,5,7.564111009273575,0.07843137254901959,154.39591084132886,20.41164
69,2370002084,528.0,2012,5,7.622268599830457,0.052676747861471085,3280.208305724164,430.34540999999996
70,2370002084,530.0,2012,5,7.652004697471262,0.11070559610705596,592.220284576725,77.39413499999999
71,2370002084,534.0,2012,5,7.501518804871443,0.03985943304843885,2341.43402401932,312.127995
72,2370002084,539.0,2012,5,7.536684428840138,0.057884331080115876,2743.410260165781,364.00757999999996
73,2370002084,544.0,2012,5,6.085639634930788,0.05080686571074222,910.9311595848836,149.68536
74,2370002084,548.0,2012,5,7.575052161773801,0.043554091654141626,901.9455532928669,119.0679
75,2370002084,556.0,2012,5,6.640712053088057,0.004190319053511683,22.591303961882385,3.40194
76,2370002084,561.0,2012,5,7.5236353914471135,0.058412913276280176,2137.178841328896,284.06199
77,2370002084,571.0,2012,5,7.313239808280053,0.04747807244546577,534.9028652176754,73.14171
78,2370002084,576.0,2012,5,5.056950533152914,0.007796293975970706,30.106024019319893,5.953395
79,2370002084,592.0,2012,5,7.379800762391122,0.06572769953051645,263.609213758893,35.72037
80,2370002084,602.0,2012,5,5.7503591622309065,0.2759909045570198,3193.5580204947387,555.366705
81,2370002084,606.0,2012,5,7.578786184126563,0.08253968253968255,167.5867431629789,22.11261
82,2370002084,618.0,2012,5,5.347752438823598,0.3299369238233867,1546.3822991971815,289.1649
83,2370002084,622.0,2012,5,7.53325562152609,0.105028927458834,1512.0333341165735,200.71446
84,2370002084,623.0,2012,5,5.496832999931007,0.2818696883852692,2790.959486325954,507.739545
85,2370002084,630.0,2012,5,7.64011749877435,0.07558859975216853,792.7322503753026,103.75917
86,2370002084,635.0,2012,5,5.596077352370837,0.2404371584699453,523.5317831734221,93.55335
87,2370002084,642.0,2012,5,7.604499797165115,0.1288515406162465,297.50559845963073,39.12231
88,2370002084,652.0,2012,5,8.066097421029689,0.022653721682847898,48.02066405587104,5.953395
89,2370002084,656.0,2012,5,7.560405737419757,0.05393000573723465,302.21054865870383,39.972795
90,2370002084,686.0,2012,5,7.583050157449473,0.06274509803921569,1031.8832661053464,136.0776
91,2370002084,698.0,2012,5,7.468538185273905,0.09239766081871344,501.7984961817115,67.188315
92,2370002084,710.0,2012,5,7.379800762391124,0.1081081081081081,150.63383643365316,20.41164
93,2370002084,711.0,2012,5,7.409080045875053,0.08176100628930817,81.9170487566086,11.056305
94,2370002084,716.0,2012,5,7.570712144318362,0.109347442680776,399.20418131975737,52.73007
