,upc,year,month,sales,sales,sales,volume,volume,volume
channel_code,,,,D,F,M,D,F,M
144,4114901120,2008,6,0.0,789.8135438155518,0.0,0.0,18.427175,0.0
145,4114901120,2008,7,0.0,701.2547863286718,0.0,0.0,17.236495999999995,0.0
146,4114901120,2008,8,0.0,902.5872144272113,0.0,0.0,21.687367499999997,0.0
147,4114901120,2008,9,0.0,783.3625820104854,0.0,0.0,18.370475999999996,0.0
148,4114901120,2008,10,0.0,843.974018506462,0.0,0.0,19.8163005,0.0
149,4114901120,2008,11,0.0,922.3312629398613,0.0,0.0,22.226007999999997,0.0
150,4114901120,2008,12,0.0,688.9254710599921,0.0,0.0,15.308729999999999,0.0
151,4114901120,2009,1,0.0,972.1425502621447,0.0,0.0,21.800765499999997,0.0
152,4114901120,2009,2,0.0,793.8235772150824,0.0,0.0,17.718437499999997,0.0
153,4114901120,2009,3,0.0,745.9035032368165,0.0,0.0,16.839602999999997,0.0
154,4114901120,2009,4,0.0,847.0445628868882,0.0,0.0,19.391057999999997,0.0
155,4114901120,2009,5,0.0,914.6194368640581,0.0,0.0,21.006979499999996,0.0
156,4114901120,2009,6,0.0,750.8945498926715,0.0,0.0,16.754554499999998,0.0
157,4114901120,2009,7,0.0,710.4603970262502,0.0,0.0,15.762321999999998,0.0
158,4114901120,2009,8,0.0,872.1231596041403,0.0,0.0,19.561154999999996,0.0
159,4114901120,2009,9,0.0,775.7504765035721,0.0,0.0,19.816300499999997,0.0
160,4114901120,2009,10,0.0,956.9823779125437,0.0,0.0,21.885814000000003,0.0
161,4114901120,2009,11,0.0,735.0410077659133,0.0,0.0,16.612806999999997,0.0
162,4114901120,2009,12,0.0,646.792869288582,0.0,0.0,14.571643,0.0
163,4114901120,2010,1,0.0,917.44,0.0,0.0,20.525038000000002,0.0
164,4114901120,2010,2,0.0,781.0753502567577,0.0,0.0,17.378243499999993,0.0
165,4114901120,2010,3,0.0,719.6249436890885,0.0,0.0,16.187564499999997,0.0
166,4114901120,2010,4,0.0,634.1411266048649,0.0,0.0,14.231448999999996,0.0
167,4114901120,2010,5,0.0,772.4647529081759,0.0,0.0,17.236495999999995,0.0
168,4114901120,2010,6,0.0,495.11982877985,0.0,0.0,11.339799999999999,0.0
169,4114901120,2010,7,0.0,724.9205932269472,0.0,0.0,16.159215,0.0
170,4114901120,2010,8,0.0,536.2485135494154,0.0,0.0,11.991838499999998,0.0
171,4140900080,2006,1,0.0,1896.136913161873,0.8632512859304086,0.0,204.79678799999988,0.0850485
172,4140900080,2006,2,0.0,1644.8582578761936,4.743776799194766,0.0,198.67329599999988,0.42524249999999997
173,4140900080,2006,3,0.0,1459.221013513514,1.7135408408408408,0.0,141.09546149999997,0.170097
174,4140900080,2006,4,0.0,1466.2773765260551,0.0,0.0,143.30672249999995,0.0
175,4140900080,2006,5,0.0,1101.0481754074062,0.0,0.0,107.92654650000001,0.0
176,4140900080,2006,6,0.0,1143.3363002957126,0.0,0.0,118.47256050000001,0.0
177,4140900080,2006,7,0.0,1366.6294693857487,0.0,0.0,137.01313349999998,0.0
