,upc,year,month,owner,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,total_sales,total_volume,sold_in_usa,merging_party,post_merger,sales,sales,sales,volume,volume,volume
dma_code,,,,,500,501,503,504,505,506,507,508,509,510,511,512,513,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,544,545,546,547,548,549,550,551,553,554,556,557,558,559,560,561,563,564,566,567,569,570,571,573,574,575,576,577,581,582,584,588,592,596,597,598,600,602,603,604,605,606,609,610,611,612,613,616,617,618,619,622,623,624,625,627,628,630,631,632,633,634,635,637,638,639,640,641,642,643,644,647,648,649,650,651,652,656,657,658,659,661,662,669,670,671,673,675,676,678,679,682,686,687,691,692,693,698,702,705,709,710,711,716,717,718,722,724,725,734,736,737,740,746,749,751,752,753,754,755,756,757,758,759,760,762,764,765,766,767,770,771,773,789,790,798,800,801,802,803,807,810,811,813,819,820,821,825,828,839,855,862,866,868,881,500,501,503,504,505,506,507,508,509,510,511,512,513,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,540,541,542,544,545,546,547,548,549,550,551,553,554,556,557,558,559,560,561,563,564,566,567,569,570,571,573,574,575,576,577,581,582,584,588,592,596,597,598,600,602,603,604,605,606,609,610,611,612,613,616,617,618,619,622,623,624,625,627,628,630,631,632,633,634,635,637,638,639,640,641,642,643,644,647,648,649,650,651,652,656,657,658,659,661,662,669,670,671,673,675,676,678,679,682,686,687,691,692,693,698,702,705,709,710,711,716,717,718,722,724,725,734,736,737,740,746,749,751,752,753,754,755,756,757,758,759,760,762,764,765,766,767,770,771,773,789,790,798,800,801,802,803,807,810,811,813,819,820,821,825,828,839,855,862,866,868,881,,,,,,D,F,M,D,F,M
0,2150020700,2005,11,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
1,2150020700,2005,12,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
2,2150020700,2006,1,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6006810892586993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.396152496217855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.594425869894099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6281574886535557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.048064296520424,0.0,0.0,0.0,0.0,0.0,0.0,18.324967170953105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.46916006051438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.579065658093796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.007999848714064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3868084720121026,0.0,0.0,0.0,0.0,0.0,0.0,75.71478683812407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.8723996974287,0.0,0.0,0.0,0.0,63.137543419062034,0.0,0.0,0.0,305.7002275340393,0.0,0.0,0.0,95.82089273827536,0.0,0.0,0.0,1111.5616937972773,0.0,0.0,0.0,260.2210901664145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102909999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21262125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21262125,0.0,0.0,0.0,0.0,0.0,0.0,0.55281525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.190679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1056305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65844575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170097,0.0,0.0,0.0,0.0,0.0,0.0,1.74349425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5995985,0.0,0.0,0.0,0.0,1.7860185000000002,0.0,0.0,0.0,8.0796075,0.0,0.0,0.0,2.8066005,0.0,0.0,0.0,43.50230775,0.0,0.0,0.0,7.271646749999999,3046.064116641453,96.53004750000001,1,1,0,0.0,57002.9738187595,7.5944258698941,0.0,1862.26448025,0.21262124999999998
3,2150020700,2006,2,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.11468928032215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52471107196779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.63396260694515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.28605576245596,0.0,0.0,0.0,0.0,175.9341404630096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.63396260694514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.792999748364366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.613013588324106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.371938198288878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.685969099144439,0.0,0.0,0.0,0.0,247.5815279818821,0.0,0.0,0.0,0.0,20960.448671263188,0.0,0.0,0.0,104.01412209360849,0.0,0.0,0.0,3777.5948753900398,0.0,0.0,0.0,2940.629069501765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.613201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55281525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23320325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1056305,0.0,0.0,0.0,0.0,5.3580555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23320325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63786375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0850485,0.0,0.0,0.0,0.0,5.91087075,0.0,0.0,0.0,0.0,780.02231775,0.0,0.0,0.0,3.01922175,0.0,0.0,0.0,147.77176875,0.0,0.0,0.0,89.8962645,0.0,0.0,0.0,28506.85970865626,1043.0348039999997,1,1,0,0.0,50974.204522194224,1.5158275289380976,0.0,1732.0127025,0.04252425
4,2150020700,2006,3,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,313.61050945945937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07967042042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6159340840840841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.102142792792783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.985452702702702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0736743243243243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01100105105107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39903018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99405585585585,0.0,0.0,0.0,0.0,0.0,0.0,27.492569819819806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.1619438438438,0.0,0.0,0.0,0.0,0.0,862.290624774775,0.0,0.0,0.0,6692.168682732749,0.0,0.0,0.0,1222.3185696696705,0.0,0.0,0.0,338.9557306306305,0.0,0.0,0.0,1090.40846051051,0.0,0.0,0.0,0.0,0.0,0.0,10.33339275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21262125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89300925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63786375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67902775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04252425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102909999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.63786375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7133905,0.0,0.0,0.0,0.0,0.0,28.44872325,0.0,0.0,0.0,139.22439450000002,0.0,0.0,0.0,32.743672499999995,0.0,0.0,0.0,7.314171000000001,0.0,0.0,0.0,29.681926500000003,0.0,0.0,11350.66805285287,268.1579205,1,1,0,0.0,52925.18157387387,0.0,0.0,1502.67942225,0.0
5,2150020700,2006,4,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.046017866004966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.03164277915634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.75082665012413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.530591166253096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.6554784119096,0.0,0.0,0.0,0.0,0.0,0.0,31.05667771712159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.957829826302731,0.0,0.0,0.0,0.0,4.161680843672457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.31020660049631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6103.389930223295,0.0,0.0,0.0,0.0,0.0,0.0,7.26949935483871,0.0,0.0,0.0,0.0,0.0,0.0,162.73570079404467,0.0,0.0,0.0,0.0,0.0,275.87534977667497,0.0,0.0,0.0,98.88024640198513,0.0,0.0,0.0,1820.6762237717135,0.0,0.0,0.0,2739.8162368734506,0.0,0.0,0.0,165.92954888337474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8504849999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20990075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0205819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0194,0.0,0.0,0.0,0.0,0.0,0.0,0.9355334999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29766975,0.0,0.0,0.0,0.0,0.12757275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01922175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.18340875,0.0,0.0,0.0,0.0,0.0,0.0,0.170097,0.0,0.0,0.0,0.0,0.0,0.0,4.55009475,0.0,0.0,0.0,0.0,0.0,10.9712565,0.0,0.0,0.0,5.6982495,0.0,0.0,0.0,75.14034975,0.0,0.0,0.0,65.7424905,0.0,0.0,0.0,3.78465825,0.0,12817.07368794042,382.1229105,1,1,0,0.0,66225.11761518606,44.057897717121584,0.0,1760.7590955,1.40330025
