,store_code_uc,upc,units,prmult,price,feature,display,year,month,dma_code,sales,module,upc_ver_uc,brand_code_uc,brand_descr,multi,size1_units,size1_amount,conversion,volume,prices,total_sales,market_size,shares
673,3320231,2150000066,58,1.0,2.989999999999999,0.0,0.0,2006,2,513,189.1185683945647,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,9.865626,19.169444330705897,189.1185683945647,25.004258999999998,0.39455782312925175
674,3558368,2150000066,257,1.0,2.980476190476197,0.0,0.0,2006,2,515,836.2460604428805,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,43.714929,19.12953033602961,848.1763864620049,65.5723935,0.6666666666666666
675,22808,2150000066,20,1.0,2.89,0.0,0.0,2006,2,516,63.032252642174136,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,3.4019399999999997,18.528325791217405,63.032252642174136,6.123492000000001,0.5555555555555555
676,6458931,2150000066,768,1.0,2.0690811965812053,0.0,0.0,2006,2,517,1699.6679640664383,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,130.634496,13.010866318697616,3983.1694419225114,238.30589700000002,0.5481798715203426
677,6402108,2150000066,396,1.0,2.0100873362445455,0.0,0.0,2006,2,518,863.5854821338721,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,67.358412,12.820751803559029,1966.878913286366,106.65081899999998,0.6315789473684211
678,3428643,2150000066,136,1.0,2.090111111111111,0.0,0.0,2006,2,519,306.85147488676404,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,23.133192,13.26455401774057,574.956653296427,38.0166795,0.6085011185682326
679,7985685,2150000066,152,1.0,2.1900000000000004,0.0,0.0,2006,2,520,357.23365606441877,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,25.854744,13.816948103002634,512.9713031202818,47.7122085,0.5418894830659536
680,2880291,2150000066,108,1.0714285714285714,3.1121428571428575,0.0,0.0,2006,2,521,336.29560674383504,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,18.370476,18.306308815505655,1189.161243834927,28.4912475,0.6447761194029851
681,6324175,2150000066,46,1.0,3.0148275862068963,0.0,0.0,2006,2,522,151.16835400100655,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.824462,19.319967813890152,165.1815797181681,19.391058,0.40350877192982454
682,2917082,2150000066,60,1.0714285714285714,3.0026190476190466,0.0,0.0,2006,2,523,185.24721031706085,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,10.20582,18.151134383818338,334.85611585304474,31.297848000000002,0.3260869565217391
683,3267891,2150000066,277,1.0,2.8684134615384673,0.0,0.0,2006,2,524,866.3772220432833,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,47.116869,18.387835194297043,2279.455636034226,142.201092,0.3313397129186603
684,15794,2150000066,21,1.0,3.0812500000000007,0.0,0.0,2006,2,525,70.15337045797686,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,3.572037,19.639597926330794,70.15337045797686,17.349894,0.2058823529411765
685,6773176,2150000066,4,1.0,2.69,0.0,0.0,2006,2,526,11.734031806743834,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.680388,17.24608871224042,237.7122911927529,5.273007,0.12903225806451613
686,2396555,2150000066,285,1.0,2.870714285714289,0.0,0.0,2006,2,527,893.0296139909422,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,48.477645,18.421472701302672,907.5881014091606,88.28034299999999,0.5491329479768787
687,2052959,2150000066,131,1.0,3.2004166666666656,0.0,0.0,2006,2,528,457.57271429290375,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,22.282707,20.5348799987768,2569.1640830397573,62.765793,0.35501355013550134
688,6503691,2150000066,185,1.0,3.2900000000000045,0.0,0.0,2006,2,529,663.7470686965274,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,31.467945,21.09279994917137,721.4357566683443,57.407737499999996,0.5481481481481482
689,7020885,2150000066,66,1.0,3.309047619047617,0.0,0.0,2006,2,530,239.2390239557121,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,11.226402,21.310391695906855,239.2390239557121,22.1976585,0.5057471264367817
690,3542198,2150000066,48,1.0,2.2076470588235297,0.0,0.0,2006,2,531,114.19961066935078,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,8.164656,13.987069469840588,556.3196083543028,35.890467,0.2274881516587678
691,977144,2150000066,24,1.0,2.6899999999999995,0.0,0.0,2006,2,532,70.404190840463,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.082328,17.246088712240415,402.6866714645194,12.8423235,0.3178807947019868
692,847442,2150000066,12,1.0,3.79,0.0,0.0,2006,2,533,49.59700432813286,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.041164,24.298392646613824,855.0248734272773,12.757275000000002,0.16
693,3000231,2150000066,357,1.0,3.022673267326738,0.0,0.0,2006,2,534,1181.091370659289,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,60.724629,19.449956139860305,1979.1800172622081,118.13236649999999,0.5140388768898488
694,2739653,2150000066,163,1.0,2.9645762711864414,0.0,0.0,2006,2,535,526.5810351786616,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,27.725811,18.9924484148962,526.5810351786616,52.6450215,0.5266558966074314
695,6943817,2150000066,45,1.0,2.89,0.0,0.0,2006,2,536,141.8225684448918,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.654365,18.5283257912174,149.4344217916457,16.5844575,0.46153846153846156
696,530226,2150000066,42,1.0,2.453333333333333,0.0,0.0,2006,2,537,111.75683824861603,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.144074,15.643292363519198,156.79545475591345,20.071445999999998,0.35593220338983056
697,2553888,2150000066,504,1.0,2.6859672131147723,0.0,0.0,2006,2,539,1464.180340613998,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,85.728888,17.07919436227842,1724.4337505284418,153.0873,0.5599999999999999
698,4206170,2150000066,102,1.0,3.1715384615384603,0.0,0.0,2006,2,541,353.96208585807756,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,17.349894,20.401397602664176,486.44977398087576,36.060564,0.4811320754716981
699,1221810,2150000066,96,1.0,2.990000000000002,0.0,0.0,2006,2,542,313.023837342728,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,16.329312,19.169444330705907,313.023837342728,29.086587,0.5614035087719299
700,4149741,2150000066,593,1.0,2.095852941176463,0.0,0.0,2006,2,544,1341.9980986411656,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,100.867521,13.304561124697072,2947.0086314041305,189.828252,0.5313620071684588
701,2083637,2150000066,179,1.0,2.0150000000000023,0.0,0.0,2006,2,545,392.7083823351792,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,30.447363,12.897943980737484,1143.1956824358351,50.518809000000005,0.6026936026936026
702,6108914,2150000066,179,1.0,2.1438461538461553,0.0,0.0,2006,2,546,416.80894952189254,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,30.447363,13.689492568597567,910.2380732762965,62.25550199999999,0.48907103825136616
703,5616507,2150000066,82,1.0,2.974150943396226,0.0,0.0,2006,2,547,265.7605530951182,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,13.947954,19.053730252846993,265.7605530951182,21.3471735,0.6533864541832669
704,6988156,2150000066,105,1.0,3.170882352941175,0.0,0.0,2006,2,548,363.3078714141921,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,17.860185,20.341775374341985,1250.775816054353,43.119589500000004,0.41420118343195267
705,3444242,2150000066,3,1.0,2.69,,,2006,2,549,8.800523855057877,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.510291,17.246088712240418,81.54934001006542,1.7860184999999997,0.2857142857142858
706,8266604,2150000066,71,1.0,2.027735849056602,0.0,0.0,2006,2,550,157.1335170105687,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,12.076887,13.01109441618264,626.7237991947667,35.4652245,0.3405275779376499
707,3624496,2150000066,12,1.0,2.9900000000000007,0.0,0.0,2006,2,551,39.127979667840975,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.041164,19.1694443307059,39.127979667840975,7.144074,0.28571428571428575
708,7875100,2150000066,28,1.0,2.975000000000001,0.0,0.0,2006,2,554,90.86240986411676,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.762716,19.077855967921824,90.86240986411676,7.654364999999999,0.6222222222222223
709,6935178,2150000066,279,1.0,2.0867741935483917,0.0,0.0,2006,2,556,636.5494150478119,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,47.457063,13.413164970782365,1875.0241271263244,88.5354885,0.5360230547550432
710,5852031,2150000066,100,1.0,2.4299999999999993,0.0,0.0,2006,2,557,260.00258953195765,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,17.0097,15.28554821848461,786.8453503271255,66.678024,0.25510204081632654
711,3899668,2150000066,36,1.0,2.940000000000001,,,2006,2,559,111.6041649723201,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,6.123492,18.225575369792285,175.0071955712129,10.886208,0.5625
712,5908814,2150000066,565,1.0,2.1057894736842178,0.0,0.0,2006,2,560,1282.510047055868,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,96.104805,13.344910767529969,3153.9899731253267,153.597591,0.6256921373200444
713,3964773,2150000066,352,1.0,2.914480874316948,0.0,0.0,2006,2,561,1163.0213978862632,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,59.874144,19.424434658911586,1989.7799047307526,120.938967,0.4950773558368495
714,4856037,2150000066,2,1.0,2.87,0.0,0.0,2006,2,563,6.259604328132864,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.340194,18.400102083319705,6.259604328132864,1.7860185,0.19047619047619047
715,6904676,2150000066,59,1.0,3.356666666666665,0.0,0.0,2006,2,564,216.04359119275296,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,10.035722999999999,21.527456586112727,295.9571460996478,27.640762499999997,0.3630769230769231
716,5844746,2150000066,20,1.0,1.9899999999999995,0.0,0.0,2006,2,566,43.402831404126815,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,3.4019399999999997,12.758258935820978,469.5030403120285,6.8889285000000005,0.4938271604938271
717,6649337,2150000066,318,1.0,2.363684210526321,0.0,0.0,2006,2,567,827.2928633115271,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,54.090846,15.294507749269203,1182.214609763465,181.9187415,0.2973352033660589
718,3137876,2150000066,43,1.0,2.2194117647058826,0.0,0.0,2006,2,569,100.8406989934575,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.314171,13.787030545697863,290.95164368394563,15.308729999999999,0.4777777777777778
719,6454498,2150000066,201,1.0,2.086774193548385,0.0,0.0,2006,2,570,458.11797599396044,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,34.189497,13.39937747530946,854.0761180674384,69.90986699999999,0.4890510948905111
720,6949871,2150000066,95,1.0,3.0088235294117625,0.0,0.0,2006,2,571,321.7589297936588,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,16.159215,19.91179211327152,608.0431333165577,33.679206,0.4797979797979798
721,2957196,2150000066,236,1.0,2.2866666666666617,0.0,0.0,2006,2,573,582.7102746854548,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,40.142891999999996,14.515901711452548,1474.3876396577766,66.5929755,0.6028097062579821
722,3264495,2150000066,17,1.0,2.89,0.0,0.0,2006,2,574,53.57741474584802,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.891649,18.5283257912174,76.95823648716659,6.8889285000000005,0.41975308641975306
723,4867108,2150000066,150,1.0,2.1998901098901094,0.0,0.0,2006,2,575,359.872722697534,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,25.51455,14.104607868746815,668.1091623049826,58.938610499999996,0.43290043290043295
724,5199828,2150000066,78,1.0,2.319166666666665,0.0,0.0,2006,2,576,199.91475007549064,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,13.267566,15.067929571670541,437.190831907398,25.51455,0.52
725,4375050,2150000066,17,1.0,2.8700000000000006,0.0,0.0,2006,2,581,53.206636789129334,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.891649,18.4001020833197,62.00716064418721,10.716111,0.2698412698412699
726,5093549,2150000066,25,1.0,2.8700000000000006,0.0,0.0,2006,2,582,78.2450541016608,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.252425,18.400102083319705,78.2450541016608,9.185238,0.4629629629629629
727,4659853,2150000066,68,1.0,2.24483870967742,0.0,0.0,2006,2,584,154.7670812279819,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,11.566596,13.380521047677458,231.08190890790135,18.1153305,0.6384976525821597
728,3058426,2150000066,48,1.0,2.87,0.0,0.0,2006,2,588,150.23050387518876,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,8.164656,18.400102083319705,153.01133855057878,12.417081000000001,0.6575342465753424
729,1957901,2150000066,19,1.0,3.0361538461538466,0.0,0.0,2006,2,592,63.47936723704078,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,3.231843,19.64184746506584,74.42822219426273,8.4198015,0.3838383838383838
730,3635785,2150000066,1,1.0,2.99,,,2006,2,596,3.2606649723200807,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.170097,19.169444330705897,3.2606649723200807,1.7860185,0.09523809523809523
731,6324347,2150000066,9,1.0,3.1900000000000004,0.0,0.0,2006,2,597,30.98176985405134,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.530873,20.237975229853387,30.98176985405134,3.3168914999999997,0.46153846153846156
732,6845716,2150000066,11,1.0,2.7122222222222225,0.0,0.0,2006,2,598,32.4866921489683,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.871067,17.36265571942015,69.65172969300454,5.8683464999999995,0.31884057971014496
733,7854787,2150000066,2095,1.0,2.9159060402684625,0.0,0.0,2006,2,602,6666.402272823321,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,356.353215,18.70728814056952,11857.80621288371,1009.015404,0.35316925151719486
734,2545905,2150000066,2,1.0,2.99,,,2006,2,603,6.521329944640161,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.340194,19.169444330705897,14.536676950176146,1.360776,0.25
735,8061508,2150000066,9,1.0,2.9899999999999998,,,2006,2,604,29.345984750880728,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.530873,19.1694443307059,79.70635546049321,8.7599955,0.17475728155339804
736,5110502,2150000066,13,1.0,2.9900000000000007,,,2006,2,605,42.388644640161054,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.211261,19.1694443307059,111.85498535480625,9.4403835,0.23423423423423423
737,1221815,2150000066,9,1.0,2.9899999999999998,,,2006,2,606,29.345984750880728,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.530873,19.1694443307059,46.70711731253146,4.8477645,0.3157894736842105
738,1195855,2150000066,12,1.0,2.8700000000000006,,,2006,2,609,37.55762596879719,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.041164,18.400102083319705,373.29706577755405,27.6407625,0.07384615384615385
739,8063338,2150000066,43,1.0,2.873076923076923,0.0,0.0,2006,2,610,134.73416633115255,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.314171,18.420975710186777,134.73416633115255,14.2030995,0.5149700598802395
740,6817868,2150000066,1,1.0,3.49,,,2006,2,611,3.8059266733769506,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.170097,22.375037028148352,76.0858177654756,5.3580555,0.031746031746031744
741,6640376,2150000066,130,1.0,2.8465116279069798,0.0,0.0,2006,2,612,400.78916074484187,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,22.11261,18.124914279446973,1303.9061162053351,36.4858065,0.6060606060606061
742,8344473,2150000066,78,1.0,3.689999999999998,0.0,0.0,2006,2,613,313.87444559637635,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,13.267566,23.657274107125325,754.1732691997986,44.22522,0.3
743,2843319,2150000066,8,1.0,2.99,0.0,0.0,2006,2,616,26.085319778560645,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.360776,19.169444330705897,705.8412720181177,44.4803655,0.030592734225621417
744,8347090,2150000066,877,1.0,2.6298663697104914,0.0,0.0,2006,2,618,2505.9464414192416,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,149.175069,16.798694702928152,2802.612427730263,264.330738,0.5643500643500644
745,6204321,2150000066,9,1.0,2.9899999999999998,,,2006,2,619,29.345984750880728,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.530873,19.1694443307059,105.85710664318066,6.633782999999999,0.23076923076923078
746,4032169,2150000066,304,1.0,2.689999999999998,0.0,0.0,2006,2,622,891.786417312532,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,51.709488,17.24608871224043,907.8825427277308,104.099364,0.49673202614379086
747,5223102,2150000066,1096,1.0,2.7511469534050175,0.0,0.0,2006,2,623,3301.7886098137838,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,186.426312,17.710958149586652,3942.6237818319023,295.458489,0.6309729418537708
748,6206096,2150000066,29,1.0,2.74625,,,2006,2,625,85.72604464016106,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.932813,17.378733927307007,85.72604464016106,9.9506745,0.49572649572649574
749,4898284,2150000066,6,1.0,2.99,,,2006,2,627,19.563989833920484,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.020582,19.169444330705897,73.81752908907902,2.551455,0.4000000000000001
750,6838381,2150000066,77,1.0,2.8036842105263147,0.0,0.0,2006,2,628,231.2345821841974,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,13.097469,17.654905858849325,263.9502842476096,19.6462035,0.6666666666666667
751,3071725,2150000066,57,1.0,2.9899999999999984,0.0,0.0,2006,2,630,185.8579034222446,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,9.695529,19.169444330705897,192.3683281328636,23.473385999999998,0.4130434782608696
752,4395879,2150000066,33,1.0,3.1900000000000004,0.0,0.0,2006,2,632,114.79939854051337,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,5.613201,20.45168140968288,114.79939854051337,12.587178000000002,0.4459459459459459
753,1346414,2150000066,30,1.0,2.9378260869565227,0.0,0.0,2006,2,635,94.5483789632612,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,5.10291,18.528325791217405,303.5580942123805,7.9095105,0.6451612903225806
754,5008924,2150000066,13,1.0,2.9375,0.0,0.0,2006,2,639,41.93062481127329,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.211261,18.96231372564039,41.93062481127329,3.8271824999999997,0.5777777777777778
755,212105,2150000066,91,1.0,2.9793333333333347,0.0,0.0,2006,2,640,295.47731580271784,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,15.478826999999999,19.089128381802954,340.70132128837463,36.230661,0.4272300469483568
756,8326800,2150000066,68,1.0,2.5711111111111107,0.0,0.0,2006,2,642,188.60602239557122,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,11.566596,16.306095794784497,350.8104732259688,28.831441499999997,0.4011799410029499
757,5500615,2150000066,29,1.0,2.6900000000000004,0.0,0.0,2006,2,643,85.07173059889281,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.932813,17.24608871224042,164.64722325113237,10.716111,0.46031746031746035
758,379667,2150000066,28,1.0,2.612222222222222,,,2006,2,644,79.73907116255663,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.762716,16.742352716928036,79.73907116255663,13.777857000000001,0.345679012345679
759,5758141,2150000066,5,1.0,2.99,0.0,0.0,2006,2,647,16.303324861600405,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.8504849999999999,19.1694443307059,16.303324861600405,3.3168914999999997,0.25641025641025644
760,1322397,2150000066,28,1.0,2.869999999999999,0.0,0.0,2006,2,648,87.63446059386011,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.762716,18.400102083319705,87.63446059386011,10.971256499999999,0.434108527131783
761,4967075,2150000066,14,1.0,3.123333333333333,0.0,0.0,2006,2,649,48.04846109713135,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.381358,20.176916321330665,48.04846109713135,4.3374735,0.5490196078431373
762,3679947,2150000066,38,1.0,2.990000000000001,0.0,0.0,2006,2,652,123.90526894816308,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,6.463686,19.1694443307059,429.8079884750881,31.978236,0.2021276595744681
763,6326996,2150000066,45,1.0,2.9900000000000015,0.0,0.0,2006,2,656,146.72992375440364,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.654365,19.169444330705897,157.58063160543534,20.41164,0.37500000000000006
764,6332090,2150000066,7,1.0,2.59,0.0,0.0,2006,2,657,19.771189280322094,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.190679,16.604970172751926,49.67334096628083,3.0617460000000003,0.38888888888888884
765,1916424,2150000066,238,1.0,2.597926829268297,0.0,0.0,2006,2,659,681.9260938097638,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,40.483086,16.84471618121612,1275.0072460493218,75.77821349999999,0.5342312008978676
766,7630959,2150000066,11,1.0,2.8185714285714285,0.0,0.0,2006,2,662,33.68626789129341,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.871067,18.00377425890864,45.75836195269251,4.592619,0.40740740740740744
767,7718293,2150000066,3,1.0,2.99,0.0,0.0,2006,2,673,9.781994916960242,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.510291,19.169444330705897,9.781994916960242,4.3374735,0.11764705882352942
768,2215676,2150000066,60,1.0,2.870000000000001,0.0,0.0,2006,2,675,187.78812984398596,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,10.20582,18.40010208331971,209.2932513336689,19.6462035,0.5194805194805194
769,4931226,2150000066,3,1.0,3.69,,,2006,2,676,12.072094061399095,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.510291,23.657274107125335,28.17912471061902,2.2963095,0.22222222222222224
770,3441774,2150000066,44,1.0,2.989999999999999,,,2006,2,678,143.4692587820835,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.484268,19.169444330705886,277.05837554101663,27.895908,0.2682926829268293
771,6920683,2150000066,3,1.0,3.2900000000000005,0.0,0.0,2006,2,679,10.763465978862609,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.510291,21.092799949171372,466.9184998490186,29.086587,0.01754385964912281
772,8191206,2150000066,5,1.0,2.8699999999999997,,,2006,2,682,15.649010820332158,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.8504849999999999,18.400102083319705,216.35984297936588,15.819021,0.053763440860215055
773,1110297,2150000066,130,1.0,2.9900000000000033,0.0,0.0,2006,2,686,423.8864464016107,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,22.11261,19.169444330705907,471.6295609461502,54.090846,0.4088050314465409
774,280452,2150000066,29,1.0,2.790000000000001,0.0,0.0,2006,2,691,76.56564806240564,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,4.932813,15.521700916374822,76.56564806240564,7.399219500000001,0.6666666666666666
775,4141668,2150000066,23,1.0,2.6900000000000004,,,2006,2,692,67.47068288877706,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,3.912231,17.24608871224042,67.47068288877706,7.654364999999999,0.5111111111111111
776,5066670,2150000066,139,1.0,2.968837209302328,0.0,0.0,2006,2,693,449.2629259687975,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,23.643483,19.001554295904604,493.6472284348267,43.204638,0.5472440944881889
777,6049311,2150000066,44,1.0,2.9899999999999998,0.0,0.0,2006,2,698,143.46925878208353,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,7.484268,19.169444330705893,147.8095419224962,22.452804,0.3333333333333333
778,7117134,2150000066,161,1.0,2.83388235294118,0.0,0.0,2006,2,709,496.0790956215404,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,27.385617,18.114585317597204,529.2419122798192,45.1607535,0.6064030131826742
779,6160335,2150000066,17,1.0,2.777692307692308,0.0,0.0,2006,2,710,50.91653764469049,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.891649,17.6081321227751,50.91653764469049,5.8683464999999995,0.4927536231884059
780,1225039,2150000066,15,1.0,2.938888888888889,0.0,0.0,2006,2,711,48.4083338198289,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.551455,18.97283464526276,48.4083338198289,8.674947,0.29411764705882354
781,202424,2150000066,33,1.0,2.6899999999999995,0.0,0.0,2006,2,716,96.8057624056366,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,5.613201,17.246088712240415,212.04137030699545,17.6050395,0.31884057971014496
782,2049812,2150000066,3,1.0,2.8699999999999997,,,2006,2,717,9.389406492199296,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.510291,18.4001020833197,26.107130246602917,2.6365035,0.19354838709677422
783,1682661,2150000066,67,1.0,2.9899999999999984,0.0,0.0,2006,2,718,218.4645531454454,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,11.396499,19.169444330705893,218.4645531454454,17.0947485,0.6666666666666666
784,791465,2150000066,16,1.0,2.7122222222222225,0.0,0.0,2006,2,724,47.15423190739809,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,2.721552,17.326228529676484,53.4574571716155,6.8889285000000005,0.3950617283950617
785,5410959,2150000066,1,1.0,2.99,0.0,0.0,2006,2,734,3.2606649723200807,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.170097,19.169444330705897,5.823394967287369,1.7860184999999997,0.09523809523809525
786,3684679,2150000066,8,1.0,2.6700000000000004,0.0,0.0,2006,2,736,23.68616829391042,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,1.360776,17.406368347112544,46.43448646200302,3.8271824999999997,0.35555555555555557
787,6220518,2150000066,1,1.0,3.69,0.0,0.0,2006,2,737,4.024031353799698,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,0.170097,23.657274107125335,76.99095218923,2.8066004999999996,0.060606060606060615
788,6206680,2150000066,64,1.0,2.6899999999999995,0.0,0.0,2006,2,746,187.7445089079013,1182,1,586519.0,LAWRY'S,1.0,OZ,6.0,0.0283495,10.886208,17.246088712240415,187.7445089079013,17.349894,0.6274509803921569
