,store_code_uc,upc,units,prmult,price,feature,display,year,month,dma_code,sales,module,upc_ver_uc,brand_code_uc,brand_descr,multi,size1_units,size1_amount,conversion,volume,prices,total_sales,market_size,shares
99,5604150,2370002084,355,1,5.695000000000005,0.0,0.0,2012,5,752.0,1661.5545771163775,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,301.922175,5.503254529470641,1661.5545771163775,856.0131524999999,0.35270740188772975
100,274108,2370002084,815,1,5.393104838709684,0.0,0.0,2012,5,753.0,3729.290616408839,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,693.145275,5.380243869380541,3729.290616408839,2191.699845,0.31625921614280167
101,5892585,2370002084,43,1,5.816428571428571,0.0,0.0,2012,5,754.0,220.22749859669736,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,36.570855,6.021940110415722,220.22749859669736,126.2970225,0.2895622895622896
102,2701703,2370002084,30,1,5.750000000000001,,,2012,5,759.0,156.2250898766399,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,25.51455,6.122980412221258,156.2250898766399,88.02519749999999,0.2898550724637681
103,7681497,2370002084,40,1,5.376,0.0,0.0,2012,5,762.0,211.74161647412052,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,34.0194,6.224143179307117,211.74161647412052,216.873675,0.1568627450980392
104,7266407,2370002084,56,1,5.790714285714287,0.0,0.0,2012,5,764.0,265.4006777625482,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,47.627159999999996,5.572464907891804,265.4006777625482,214.32222000000002,0.22222222222222218
105,7600494,2370002084,16,1,5.595,0.0,0.0,2012,5,766.0,80.01243965798578,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,13.607759999999999,5.879912612949214,80.01243965798578,56.13201,0.2424242424242424
106,2744421,2370002084,66,1,5.693076923076924,0.0,0.0,2012,5,767.0,351.12694471640225,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,56.13201,6.255378076010501,351.12694471640225,122.46983999999999,0.45833333333333337
107,5707948,2370002084,3,1,7.989999999999999,,,2012,5,771.0,22.60073271979636,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,2.551455,8.857978180997259,22.60073271979636,36.996097500000005,0.0689655172413793
108,6257114,2370002084,18,1,5.627777777777778,,,2012,5,773.0,92.67526153645323,2613,1,658185.0,TYSON,1.0,OZ,30.0,0.0283495,15.30873,6.05375243644987,92.67526153645323,122.46983999999999,0.12500000000000003
