upc,year,month,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume
,,,500.0,501.0,502.0,503.0,504.0,505.0,506.0,507.0,508.0,509.0,510.0,511.0,512.0,513.0,514.0,515.0,516.0,517.0,518.0,519.0,520.0,521.0,522.0,523.0,524.0,525.0,526.0,527.0,528.0,529.0,530.0,531.0,532.0,533.0,534.0,535.0,536.0,537.0,538.0,539.0,540.0,541.0,542.0,543.0,544.0,545.0,546.0,547.0,548.0,549.0,550.0,551.0,552.0,553.0,554.0,555.0,556.0,557.0,558.0,559.0,560.0,561.0,563.0,564.0,565.0,566.0,567.0,569.0,570.0,571.0,573.0,574.0,575.0,576.0,577.0,581.0,582.0,583.0,584.0,588.0,592.0,596.0,597.0,598.0,600.0,602.0,603.0,604.0,605.0,606.0,609.0,610.0,611.0,612.0,613.0,616.0,617.0,618.0,619.0,622.0,623.0,624.0,625.0,626.0,627.0,628.0,630.0,631.0,632.0,633.0,634.0,635.0,636.0,637.0,638.0,639.0,640.0,641.0,642.0,643.0,644.0,647.0,648.0,649.0,650.0,651.0,652.0,656.0,657.0,658.0,659.0,661.0,662.0,669.0,670.0,671.0,673.0,675.0,676.0,678.0,679.0,682.0,686.0,687.0,691.0,692.0,693.0,698.0,702.0,705.0,709.0,710.0,711.0,716.0,717.0,718.0,722.0,724.0,725.0,734.0,736.0,737.0,740.0,746.0,749.0,751.0,752.0,753.0,754.0,755.0,756.0,757.0,758.0,759.0,760.0,762.0,764.0,765.0,766.0,767.0,770.0,771.0,773.0,789.0,790.0,798.0,800.0,801.0,802.0,803.0,804.0,807.0,810.0,811.0,813.0,819.0,820.0,821.0,825.0,828.0,839.0,855.0,862.0,866.0,868.0,881.0,500.0,501.0,502.0,503.0,504.0,505.0,506.0,507.0,508.0,509.0,510.0,511.0,512.0,513.0,514.0,515.0,516.0,517.0,518.0,519.0,520.0,521.0,522.0,523.0,524.0,525.0,526.0,527.0,528.0,529.0,530.0,531.0,532.0,533.0,534.0,535.0,536.0,537.0,538.0,539.0,540.0,541.0,542.0,543.0,544.0,545.0,546.0,547.0,548.0,549.0,550.0,551.0,552.0,553.0,554.0,555.0,556.0,557.0,558.0,559.0,560.0,561.0,563.0,564.0,565.0,566.0,567.0,569.0,570.0,571.0,573.0,574.0,575.0,576.0,577.0,581.0,582.0,583.0,584.0,588.0,592.0,596.0,597.0,598.0,600.0,602.0,603.0,604.0,605.0,606.0,609.0,610.0,611.0,612.0,613.0,616.0,617.0,618.0,619.0,622.0,623.0,624.0,625.0,626.0,627.0,628.0,630.0,631.0,632.0,633.0,634.0,635.0,636.0,637.0,638.0,639.0,640.0,641.0,642.0,643.0,644.0,647.0,648.0,649.0,650.0,651.0,652.0,656.0,657.0,658.0,659.0,661.0,662.0,669.0,670.0,671.0,673.0,675.0,676.0,678.0,679.0,682.0,686.0,687.0,691.0,692.0,693.0,698.0,702.0,705.0,709.0,710.0,711.0,716.0,717.0,718.0,722.0,724.0,725.0,734.0,736.0,737.0,740.0,746.0,749.0,751.0,752.0,753.0,754.0,755.0,756.0,757.0,758.0,759.0,760.0,762.0,764.0,765.0,766.0,767.0,770.0,771.0,773.0,789.0,790.0,798.0,800.0,801.0,802.0,803.0,804.0,807.0,810.0,811.0,813.0,819.0,820.0,821.0,825.0,828.0,839.0,855.0,862.0,866.0,868.0,881.0
1600042940,2013,11,7120.727771990269,26210.128319467673,115.53528564502355,207.46518863512512,16017.214383079669,4348.61538883336,26252.430206462494,603.661873093376,1739.3327306934866,552.2952960282149,1081.050289227654,18960.30076663993,7357.032620726036,712.2243202227672,670.0061072901158,2812.7686802620656,62.59749563434005,3140.334039490448,1511.5254478287588,566.4455096559391,338.3035305424574,3087.6565687843517,183.92488580634915,3575.773859114681,3253.2382407355876,111.20282864731048,494.02096027356697,2456.326472460938,1729.1151979885806,1177.5822656380726,226.31044686337518,562.6336912673934,2154.3746733799867,2281.642921967314,2490.0099310504597,2282.0148066881493,245.52758981245896,1467.3269487576651,268.3706087896717,2751.435592678555,13.043856583243587,664.8555039065686,1262.1767425097307,110.39397937949705,3220.6146536004303,691.3058046758688,519.2905270542203,782.4733439882602,989.9664239774494,207.3722174549168,542.2358143296623,292.189825159073,,62.64398122444428,337.0391224916225,300.71528238418665,2104.895411273059,1666.5827821803894,53.39334879370486,139.78216944338368,3482.533062483637,1036.7774132123973,290.1537563125084,959.23944891856,66.80909009778219,5338.711972463089,708.152182529637,431.005094328289,496.0849204741944,940.4127849263527,2049.5124792228944,1036.535688143855,267.6826220561294,1033.7186613835393,1256.4590149269106,159.61292218184315,207.09330391429148,,556.246571187073,262.08575700758144,180.1595530079076,127.80748143253713,179.9829077655115,319.8487512710828,10.821845376261967,13518.539538033852,79.99240345133845,309.9380234608634,569.234645062192,12.030470718971634,2073.3409927103125,125.8829780022225,684.6118797008613,702.3042952945265,8492.647695618025,1919.9199511303532,4942.04113498577,5825.388209500192,367.9520399109277,497.674727655759,9446.299576606069,334.35225538359884,280.9775008259357,32.94898626586976,40.72137693129503,179.4343778022818,416.78050375639845,121.79224607305132,450.463962345915,19.254331421167127,7.30753476438308,783.3193817281583,108.13477970043208,1009.6298285915336,47.47108461442749,33.302276750661825,1037.4096172378147,513.8610101300474,216.80879224607312,100.10206973042317,33.748538415662324,16.651138375330913,303.4486350823147,230.14085948796284,412.2621043982684,46.18808232755107,1430.761383581685,38.12748100347967,21.931901411170088,1854.9423932826776,1997.5322923683523,9.176255486572646,58.46027811506464,2261.0498055511466,359.46377115789744,392.42205454178804,85.21738377905254,508.3292249076457,197.4800838807392,1550.368806919837,1238.097206835744,861.1083682085565,442.39406390382265,127.18457452514065,233.81322110619598,162.01157863122083,839.7249967606162,79.16495994748334,236.1003121393236,633.8124268349716,748.687617100515,54.704242434643824,20.834841484710537,152.8818087347524,193.93788191479774,304.2202958780448,504.22919586045333,775.1100265157527,910.2994196568401,82.71645903144561,101.21772389292444,311.34188828201087,31.60090415284745,78.87674928883722,16.641841257310062,13737.244942356123,2065.085151907804,5098.688276518963,407.6972194500343,296.41071674053626,337.48538415662324,1735.3349699445248,261.0909653793512,327.1655831534868,182.809231643848,582.1948275832482,385.17959960355086,242.5897005178724,110.86813239856008,394.50460897845716,3518.726742938786,189.0754891898966,541.9104151989327,1557.1185146029727,1827.711134599625,20.751167422522947,2098.145703589925,1061.7773635704455,333.16222427693083,41167.610704941515,,22630.802961268964,1254.3299749001378,851.9321127219838,601.8675293153533,12880.896698574199,6060.475135775212,575.5566853163657,9092.878932161711,2385.1756282474303,3776.0895639917785,3014.4231701341637,9169.88696072834,3597.0828536184526,1145.1725122174125,1476.4009359460085,1152.8891165,3390.0615595,19.6462035,32.743672499999995,2425.8383655000002,594.375617,4390.77056,95.1125725,287.520629,82.63879250000001,176.50398700000002,2682.7982335,1048.1093644999999,95.7362615,113.8232425,478.369463,10.602713,474.00364,233.883375,86.3809265,53.9490985,517.038181,26.818627000000003,552.2766095,511.7368245,18.71067,76.4019025,375.7726225,267.562581,176.50398700000002,33.9910505,86.3809265,337.7275935,343.652639,374.837089,327.436725,39.604251500000004,228.89386299999998,45.2174525,416.624252,2.1829115000000003,99.166551,210.80688199999997,18.71067,518.285559,109.769264,82.63879250000001,112.26402,153.11564950000002,33.3673615,82.63879250000001,39.292407,,13.097469,52.0780315,51.142498,348.018462,258.5190905,9.0434905,20.269892499999997,527.017205,152.4919605,48.9595865,138.7708025,11.5382465,898.4240045,110.70479750000001,73.595302,78.584814,151.86827150000002,314.339256,174.63291999999996,42.410852,153.427494,212.05426,23.700182,32.431828,,86.069082,40.8516295,26.5067825,18.086981,25.259404500000002,47.7122085,1.8710669999999998,1913.1660075,12.7856245,47.7122085,85.44539300000001,1.8710669999999998,326.5011915,22.1409595,109.145575,114.13508700000001,1441.0334345,308.726055,822.9576355,951.7494140000001,59.250455,71.4123905,1558.9106555,54.260943000000005,46.776675,5.613201,6.860579,28.689694,62.3689,18.3988255,71.4123905,3.4302895,1.247378,133.7812905,18.3988255,162.15913999999998,7.484267999999999,5.613201,175.880298,87.940149,34.302895,16.215914,5.3013565,2.8066005,46.776675,37.7331845,70.476857,7.7961125,220.47406150000003,5.9250455,3.7421339999999996,285.9614065,302.8010095,1.5592225,9.355335,317.457701,51.454342499999996,64.863656,14.344847,76.4019025,34.302895,237.625509,192.719901,129.103623,65.1755005,19.6462035,37.42134,26.194938,137.83526899999998,10.9145575,38.668718,99.47839549999999,120.99566599999999,8.107957,2.8066005,23.3883375,29.001538500000002,50.8306535,77.961125,121.3075105,141.8892475,13.097469,14.968535999999999,50.518809000000005,4.0539785,10.9145575,2.8066005,1795.9124754999998,266.315203,711.00546,54.884632,37.42134,51.766187,226.71095150000002,33.3673615,41.163474,24.0120265,80.455881,53.637254000000006,40.539784999999995,14.0330025,56.44385450000001,496.1445995,25.259404500000002,68.29394549999999,222.03328399999998,251.03482250000002,2.494756,228.5820185,137.5234245,40.539784999999995,4352.725531,,2664.0875635,172.4500085,102.5968405,77.337436,1758.8029800000002,789.2784295,76.090058,965.7824165,280.97189449999996,508.930224,289.391696,1131.0600015,466.8312165,135.6523575,205.81736999999998
1600042940,2013,12,3950.303246656284,10586.411774905704,36.71746984539732,117.20022978000331,5802.2621334139785,2583.965208861662,11973.298206814869,342.40505052585485,682.904028294479,229.37958497998287,452.8642912863819,8311.462800612697,3061.7758084780394,301.86613725010614,285.7528490145849,1283.8655238597921,21.868698170770955,2290.8112187994807,1083.2257968925023,365.7335214911888,188.71979879767773,1270.6252916339486,129.41769125806158,1736.7112193143946,1762.9499379529711,92.90477556222083,176.7533810486206,1086.6660257714047,897.6022040858372,649.4966165055422,113.84368214409844,309.19289497058554,1035.5553821299395,735.8184676183981,1226.850703628853,1202.4622702521788,120.61256491124183,822.4471499555891,71.8264002420092,2020.3813351698573,21.65484610532549,414.2779403473092,636.6840884105923,47.75409600556107,1775.0000369450256,520.8413543503733,353.59044334024213,372.07470012744074,504.002828675515,114.8385591442143,401.065601869135,121.43078150946795,,37.331132294066904,156.2235827658561,136.67936356731846,1112.514231942638,884.8361655703327,20.35313788087484,102.95582263815766,2317.1522145128274,619.5201356796215,80.85467657016335,510.00928233976487,22.008166909104947,1952.7761887414279,475.83944144793617,188.56173422756584,363.9669174722914,484.2447574115316,824.4647977034879,397.64396882200737,155.07064119562838,541.5571109509164,371.48893142643834,66.005904895537,93.34177760900069,,248.68205836540818,160.46343241120968,103.22546219893671,71.11046071856134,75.55486451347144,106.34956193761828,3.7005705237954247,14348.41362897934,66.66605692365127,211.1556698376736,260.7507531892435,23.784068843891202,723.6753894674516,42.77041308909285,314.00921540105304,437.9039446210885,2704.084984230788,1189.5195713347846,1871.2799559749274,3277.5060529330713,197.13441267716232,344.11586704941897,4892.386680354769,186.06059485344284,169.6125816459199,5.5508557856931375,33.25864513471416,193.6476942188124,176.69759355328708,51.04555823024342,269.6302628631747,27.707789349021024,3.7005705237954247,393.38552334487616,103.80193298405057,570.5108210290539,48.86054799634412,41.031702817862346,722.8850666168927,220.63954404438562,185.55850739544047,66.52658818531725,82.45391810305988,17.56376311419487,117.25601727533696,99.68295624525314,225.13043741874029,27.75427892846569,816.9055920857849,38.233030135293454,51.65922067891302,575.6153768520786,946.007154203623,3.7005705237954247,23.867750086891604,851.1219225570591,218.3894483992636,200.98374985518063,26.052760320790906,218.78925878248788,54.91349124003965,777.4638328849298,798.5979957004753,518.4889816304727,249.1748479075217,92.87688181455404,111.11009487275206,89.23209878609221,596.2567501255107,118.5298317521208,99.47840209569661,182.65755763809327,521.6223792850432,10.646113692828546,6.945543169033122,141.65374856789768,133.04387845474557,228.4218996434226,248.5146958794074,323.11187505631864,372.1862751181082,31.91974524670777,75.05277705546902,139.77556955833322,34.048967985273485,55.76889950182153,,4941.84229496798,816.6638462726726,2720.2912516252004,224.7213291196272,162.95527386944374,249.407295804745,476.6576580461617,231.45302022321485,238.83556543902787,99.19016670313968,307.02648056846414,168.71068380469345,154.97766203673902,105.24310994683522,214.9399216044695,1362.47010478483,109.78049290063463,210.12360117400206,856.2078825483061,1050.1438121596748,12.970592665061856,1398.192697630113,473.2918124943683,83.28143261717494,22734.575885843886,,9351.220840724453,535.3275073053305,546.8941146711637,382.9532617174929,5509.721805800495,2632.7141818673317,311.5452676904858,5395.61778201151,992.3200732463997,2319.048989354169,1537.680031795888,4442.572105479962,1628.9111824981037,681.7789804719182,689.5892298186225,638.6575359999998,1380.223757,6.23689,19.958048,870.6698439999999,359.86855299999996,2011.7088695,56.13201,112.57586450000001,34.302895,74.218991,1187.1920115,440.324434,43.65823,48.647742,219.85037250000002,3.7421339999999996,347.08292850000004,172.138164,56.13201,30.248916499999996,214.8608605,19.0225145,269.433648,287.8324735,16.5277585,27.442316,172.761853,137.21158,99.47839549999999,17.463292000000003,47.400364,161.8472955,110.0811085,185.859322,182.117188,19.334359,134.09313500000002,12.1619355,300.618098,3.7421339999999996,63.9281225,108.83373049999999,8.107957,285.9614065,84.198015,57.6912325,58.3149215,77.0255915,18.086981,61.745211,16.5277585,,6.5487345,24.323871,23.3883375,187.730389,137.21158,3.4302895,14.6566915,355.1908855,92.305972,13.721158,76.090058,3.7421339999999996,329.307792,75.466369,33.679206,58.938610499999996,74.84268,132.5339125,67.04656750000001,24.6357155,83.574326,62.6807445,9.6671795,14.0330025,,40.539784999999995,24.94756,15.592225,9.979024,10.602713,16.215914,0.6236889999999999,1748.823956,10.602713,32.431828,42.0990075,3.7421339999999996,113.511398,7.484267999999999,49.5832755,70.476857,459.65879299999995,187.1067,312.1563445,537.9317625,29.6252275,50.206964500000005,815.161523,28.3778495,29.6252275,0.9355334999999999,5.613201,33.679206,27.754160499999998,8.107957,40.8516295,4.989512,0.6236889999999999,66.734723,17.7751365,88.25199350000001,7.7961125,6.860579,125.361489,37.7331845,29.001538500000002,10.9145575,13.409313500000001,3.4302895,18.3988255,15.9040695,38.668718,4.6776675,124.11411100000001,5.613201,8.731646000000001,88.8756825,149.061671,0.6236889999999999,3.7421339999999996,121.3075105,31.808139,33.055517,4.365823000000001,32.743672499999995,9.355335,116.31799850000002,120.371977,77.961125,36.173962,13.409313500000001,17.7751365,14.6566915,98.23101750000001,16.215914,15.2803805,30.248916499999996,82.950637,1.5592225,0.9355334999999999,21.5172705,19.958048,41.787163,36.797651,51.454342499999996,58.003077000000005,4.989512,11.226402,23.3883375,4.365823000000001,7.7961125,,626.1837559999999,101.3494625,367.97651,29.001538500000002,22.7646485,36.4858065,64.5518115,29.937071999999997,29.6252275,13.409313500000001,40.8516295,23.700182,26.5067825,12.7856245,38.668718,193.0317455,15.592225,25.259404500000002,120.0601325,142.5129365,1.5592225,134.4049795,61.433366500000005,9.355335,2235.6132205,,1044.055386,70.476857,64.23996700000001,49.5832755,727.221374,352.0724405,42.0990075,501.445956,109.145575,311.8445,130.0391565,526.0816715,209.559504,75.466369,88.8756825
1600042940,2014,1,1174.0037853331978,3918.079575873383,9.30977081516442,47.651205047965924,2238.4487055609698,1123.425328964246,3648.179593315537,125.92738752372648,336.5227404709383,105.74232224388244,258.99689773251936,2912.272316600826,1054.7646112707127,159.28508374801206,47.660468501513364,652.9437867439607,1.9360617914123017,649.8312663520234,393.9468890114397,141.50851639049915,110.72606025239828,406.0264324372854,81.42575668188582,581.3002370081573,927.0864310265248,,30.430444903298625,626.1446156312527,361.0338385574311,368.2778592315193,36.451689709126356,161.28598971425632,369.23199494690385,257.8945467603756,390.3434055814911,550.0453447391367,25.89135266505925,232.32741496947625,28.077527702252087,464.12681308674934,5.724814292310062,284.65666405889306,267.32474247165663,17.795094264607812,451.37103755194136,127.55775534807371,154.26429192530648,159.95205240342685,185.51918419432616,22.31565959575233,97.59974657569384,85.6962087672498,,8.568694531370237,69.35547670958807,90.1148761093726,420.4403661570821,438.52262748165975,1.8434272559380291,30.976988662596842,833.0623775201358,227.8439034525216,72.62547581182992,223.30481121428195,3.8721235828246034,835.6376176063214,206.45458921151183,85.90926819884064,131.30945403478177,148.07630495562515,307.991303544862,143.79658941671372,58.35975734879187,218.8120362437797,116.02475568152668,31.884807110244697,42.41735379366953,,71.69913045708715,74.76533358128559,32.134920356025255,5.530281767814088,39.85137716103217,48.14216808597958,5.345012696865542,2283.080024752473,11.245832606576721,85.65915495306011,137.5344948186529,11.199515338839586,353.67865644077386,10.921611732416768,85.09408428666706,154.35692646078078,1137.1815574821746,352.9931608782642,903.7981088082913,1026.2331743446362,46.511800261632395,129.0306444621146,1841.2318174472875,41.62069678859078,67.86406068845228,1.8434272559380291,41.61143333504335,230.57662224901253,52.64420651002925,10.606654311804238,118.10903272969787,24.45551736520803,28.61480800800288,188.40938170112358,23.510645103370447,152.20780523777762,23.64959690658185,28.18868914482122,357.12466116041696,115.40410429384909,245.4722555532756,30.976988662596828,40.80551287641717,14.339826091417436,49.38347086133485,96.40476106807573,81.14785307546298,1.8897445236751655,338.5792271584672,8.485323449443392,40.47202854870979,376.40190799261285,502.9499469040173,30.152541296875807,21.880277279023247,375.06797068178304,79.48969489047353,46.66927897193866,24.103506130405787,98.37787667367778,34.5989989996409,308.05614771969454,214.94917611450268,177.0709145590726,144.55619260760275,53.73729402862567,62.42641345611245,38.05426717283128,291.7709963833172,28.87418470733084,40.52760926999436,128.409993074437,139.6743525881086,34.75647770994716,6.919799799928181,32.19050107730981,39.55494664751449,130.75364682193614,93.94994587800748,98.02586543887553,89.38306327912585,39.41599484430309,13.978551403067767,58.47091879136101,,36.72032986200175,8.874388498435337,1871.1898262196617,308.8435412712257,1411.9819069666046,116.84920304724774,23.62180654593957,32.347979787616076,136.11718642589642,57.02582003796236,51.727124608833954,32.58882957984917,120.77690735135694,45.872621966859896,189.01150618170632,27.873731724208692,93.01433706971736,473.64037987995636,71.68060354999233,81.49986431026527,441.1719751962242,639.1412409582931,2.584503539732212,,140.36911160416562,37.739309752218745,6555.912817678118,788.106837454471,3641.1115782588777,142.8517171548761,223.6938762632741,143.1296207612989,1982.5550647668495,949.6058866003177,54.404262684040425,1130.4377632996454,382.3583086236084,725.0319822500377,215.41234879187405,1018.1276524906393,568.5722518339923,145.50106486944028,234.33758438926796,195.5265015,536.0606955,1.5592225,8.107957,357.0619525,178.998743,615.581043,21.5172705,68.29394549999999,16.5277585,57.067543500000006,411.94658450000003,149.99720449999998,33.3673615,9.355335,134.4049795,0.3118445,100.7257735,59.5622995,21.829115,22.1409595,71.4123905,15.2803805,86.069082,199.2686355,,4.6776675,120.0601325,57.067543500000006,79.5203475,8.4198015,24.94756,78.27296949999999,41.787163,69.85316800000001,107.58635249999999,4.0539785,35.550273,5.3013565,75.466369,1.247378,58.3149215,50.206964500000005,2.8066005,74.5308355,19.958048,29.6252275,28.689694,28.689694,3.4302895,15.592225,17.7751365,,4.0539785,11.850091,15.2803805,75.77821349999998,82.01510350000001,0.3118445,4.989512,135.6523575,37.1094955,15.2803805,38.045029,0.6236889999999999,145.00769250000002,33.9910505,14.6566915,23.076493,24.94756,62.992589,24.0120265,9.0434905,32.119983500000004,19.958048,6.5487345,7.484267999999999,,10.9145575,13.097469,4.365823000000001,0.9355334999999999,5.613201,7.1724235,1.247378,360.80408650000004,1.8710669999999998,16.839603,33.9910505,2.8066005,70.1650125,1.8710669999999998,13.409313500000001,24.323871,204.2581475,63.616278,161.8472955,196.7738795,9.979024,23.3883375,383.8805795,7.7961125,14.0330025,0.3118445,8.107957,60.1859885,8.107957,1.5592225,23.076493,3.118445,6.23689,42.722696500000005,5.3013565,25.8830935,4.989512,5.3013565,84.821704,25.8830935,87.940149,4.989512,9.355335,7.7961125,9.6671795,24.94756,18.3988255,0.3118445,58.003077000000005,1.247378,6.860579,67.6702565,106.02713,6.860579,3.118445,51.454342499999996,11.226402,10.9145575,4.0539785,17.463292000000003,7.484267999999999,51.142498,40.539784999999995,27.442316,27.442316,12.1619355,11.5382465,8.4198015,68.29394549999999,4.0539785,8.107957,20.581737,22.7646485,7.484267999999999,0.9355334999999999,4.6776675,5.9250455,36.173962,16.839603,14.968535999999999,14.968535999999999,8.4198015,11.226402,10.602713,,7.484267999999999,2.494756,249.1637555,41.163474,231.388619,16.5277585,3.118445,7.484267999999999,23.3883375,7.484267999999999,8.107957,6.23689,16.215914,6.5487345,25.8830935,3.4302895,15.9040695,79.83219199999998,10.2908685,11.5382465,68.29394549999999,90.434905,0.3118445,,18.086981,3.7421339999999996,736.2648644999999,107.58635249999999,396.35435950000004,18.3988255,29.001538500000002,24.6357155,292.1982965,143.44847,7.1724235,130.6628455,39.916096,97.295484,23.700182,129.4154675,82.63879250000001,17.7751365,39.292407
