,upc,year,month,sales,sales,sales,sales,volume,volume,volume,volume
channel_code,,,,C,D,F,M,C,D,F,M
288,71138131029,2015,4,0.0,0.0,12.803453353564471,0.0,0.0,0.0,0.7597666,0.0
289,71138131029,2015,5,0.0,0.0,27.290324635730958,0.0,0.0,0.0,1.8994165,0.0
290,71138131029,2015,6,0.0,0.0,16.3079581625726,0.0,0.0,0.0,1.5195332,0.0
291,71138131029,2015,7,0.0,0.0,8.153432416804245,0.0,0.0,0.0,0.7597666,0.0
292,71138131029,2015,8,0.0,0.0,2.900483098071468,0.0,0.0,0.0,0.3798833,0.0
293,71138131029,2015,9,0.0,0.0,14.525027422303474,0.0,0.0,0.0,1.8994165,0.0
294,71138131029,2015,12,0.0,0.0,2.922445957086989,0.0,0.0,0.0,0.3798833,0.0
295,71138131029,2016,1,0.0,0.0,14.606406447854935,0.0,0.0,0.0,1.1396499,0.0
296,73621130503,2013,11,0.0,0.0,335.88627985703806,0.0,0.0,0.0,31.75144,0.0
297,73621130503,2013,12,0.0,0.0,114.42945084510124,0.0,0.0,0.0,10.77281,0.0
298,73621130503,2014,1,0.0,0.0,24.047925409121227,0.0,0.0,0.0,2.26796,0.0
299,73621130503,2014,2,0.0,0.0,5.7683277181714026,0.0,0.0,0.0,0.56699,0.0
300,73621130503,2014,3,0.0,0.0,70.53769701176081,0.0,0.0,0.0,6.8038799999999995,0.0
301,73621130503,2014,4,0.0,0.0,70.9640053654586,0.0,0.0,0.0,6.8038799999999995,0.0
302,73621130503,2014,5,0.0,0.0,55.04159482976041,0.0,0.0,0.0,7.93786,0.0
303,73621130503,2014,6,0.0,0.0,23.60125751542945,0.0,0.0,0.0,2.26796,0.0
304,73621130503,2014,7,0.0,0.0,53.12355790136412,0.0,0.0,0.0,5.10291,0.0
305,73621130503,2014,8,0.0,0.0,76.42514012915595,0.0,0.0,0.0,7.37087,0.0
306,73621130503,2014,9,0.0,0.0,52.9539546949767,0.0,0.0,0.0,5.10291,0.0
307,73621130503,2014,10,0.0,0.0,94.32879304898647,0.0,0.0,0.0,9.07184,0.0
308,73621130503,2014,11,0.0,0.0,166.08164691235692,0.0,0.0,0.0,15.87572,0.0
309,73621130503,2014,12,0.0,0.0,5.989040721939253,0.0,0.0,0.0,0.56699,0.0
310,73621130503,2015,1,0.0,0.0,12.03471551986034,0.0,0.0,0.0,1.13398,0.0
311,73788096055,2013,11,0.0,0.0,22184.941072343387,1130.5295513345834,0.0,0.0,2246.1875839999984,94.34713600000002
312,73788096055,2013,12,0.0,0.0,10587.37875815816,909.2245989470027,0.0,0.0,1084.9920639999998,83.91452000000001
313,73788096055,2014,1,0.0,0.0,3584.002387138973,212.01266133996825,0.0,0.0,366.95592799999974,19.504456
314,73788096055,2014,2,0.0,0.0,2983.0376108373343,338.6700569892794,0.0,0.0,302.9994559999997,31.297848
315,73788096055,2014,3,0.0,0.0,4055.8075349671813,358.02558069853956,0.0,0.0,448.1488959999999,35.833768000000006
316,73788096055,2014,4,0.0,0.0,3137.7716622798134,180.67304148106905,0.0,0.0,312.0712959999999,16.329312
317,73788096055,2014,5,0.0,0.0,3293.068575662045,204.5911472887768,0.0,0.0,322.5039119999999,18.143680000000007
318,73788096055,2014,6,0.0,0.0,3150.0405668301573,640.4341234271618,0.0,0.0,336.1116719999999,58.96696000000001
319,73788096055,2014,7,0.0,0.0,3398.625318824766,993.2859320461698,0.0,0.0,338.83322399999986,90.264808
320,73788096055,2014,8,0.0,0.0,4916.926952600777,789.1039203370163,0.0,0.0,604.1845439999998,71.21394400000004
321,73788096055,2014,9,0.0,0.0,5135.1772122118555,969.5298327108654,0.0,0.0,724.8400159999999,87.54325600000001
322,73788096055,2014,10,0.0,0.0,4042.731657899284,1560.5866497074967,0.0,0.0,497.59042399999987,199.58047999999997
323,73788096055,2014,11,0.0,0.0,12761.768803435081,3757.1338844214088,0.0,0.0,1246.0172239999995,353.3481679999999
324,73788096055,2014,12,0.0,0.0,5192.433709180111,1876.9782816040065,0.0,0.0,504.394304,173.72573599999996
325,73788096055,2015,1,0.0,0.0,2076.952687895528,797.4250716495442,0.0,0.0,208.19872799999993,71.21394400000001
326,73788096055,2015,2,0.0,0.0,1332.6709312718879,530.385656691746,0.0,0.0,130.18090400000006,48.08075200000002
327,73788096055,2015,3,0.0,0.0,1622.810064331969,672.9696078672197,0.0,0.0,154.22128,60.78132800000002
328,73788096055,2015,4,0.0,0.0,1567.7086800451402,656.1082963157072,0.0,0.0,150.138952,58.513368000000014
329,73788096055,2015,5,0.0,0.0,1817.1711422804403,612.9798727528855,0.0,0.0,179.16884,56.24540800000001
330,73788096055,2015,6,0.0,0.0,1296.3101509818223,1618.4558857767836,0.0,0.0,125.64498400000004,183.70475999999988
331,73788096055,2015,7,0.0,0.0,1714.0548758453667,3348.8725526913445,0.0,0.0,168.736224,488.5185840000001
332,73788096055,2015,8,0.0,0.0,1174.1046471911247,1605.3401091827666,0.0,0.0,120.65547200000005,179.16884000000002
333,73788096055,2015,9,0.0,0.0,2099.663290046021,442.0525900523231,0.0,0.0,217.2705679999999,40.82328000000001
334,73788096055,2015,10,0.0,0.0,4122.016507833066,711.5090083165853,0.0,0.0,455.8599599999999,67.13161600000001
335,73788096055,2015,11,0.0,0.0,10205.112630195159,2189.7588288755182,0.0,0.0,1001.0775439999998,198.67329599999994
336,73788096055,2015,12,0.0,0.0,3125.6154993763894,3163.4240713666654,0.0,0.0,322.0503200000001,278.50548799999996
337,73788096055,2016,1,0.0,0.0,2047.4303870992267,463.27094514511487,0.0,0.0,195.04456000000002,41.73046400000001
338,73788096055,2016,2,0.0,0.0,1212.2211612282858,519.6682673937522,0.0,0.0,118.38751200000003,55.79181600000001
339,73788096055,2016,3,0.0,0.0,1756.3301574336929,637.7439857725966,0.0,0.0,175.54010399999999,68.49239200000001
340,73788096055,2016,4,0.0,0.0,1878.3204868323714,661.6143917312057,0.0,0.0,195.04456000000005,82.10015200000002
341,73788096055,2016,5,0.0,0.0,1184.2923357296581,83.63361059655578,0.0,0.0,117.48032800000001,10.432616000000001
342,73788096055,2016,6,0.0,0.0,1164.8528804902542,99.00327958907634,0.0,0.0,111.58363200000002,9.071840000000002
343,73788096055,2016,7,0.0,0.0,1909.370259113654,127.72779593397279,0.0,0.0,197.76611200000002,11.793392000000003
344,73788096055,2016,8,0.0,0.0,1714.7268782930398,14.484846106896853,0.0,0.0,171.91136799999998,1.360776
345,73788096055,2016,9,0.0,0.0,1946.2949336448148,165.78133344102588,0.0,0.0,198.21970400000004,15.422127999999999
346,73788096055,2016,10,0.0,0.0,3299.468313110966,388.34042311845076,0.0,0.0,346.0906959999998,39.462504
347,73788096055,2016,11,0.0,0.0,9263.925213359671,437.3548502815377,0.0,0.0,907.637592,41.276872000000004
348,73788096055,2016,12,0.0,0.0,4623.814382849005,236.82527042811228,0.0,0.0,451.32403999999985,22.226008
349,73788096055,2017,1,0.0,0.0,585.4070936711158,73.21380976696496,0.0,0.0,67.58520800000001,9.525432
350,73788096055,2017,2,0.0,0.0,474.06368825507093,32.76950234603022,0.0,0.0,53.07026400000002,4.53592
351,73788096055,2017,3,0.0,0.0,651.9870000123052,0.0,0.0,0.0,72.12112800000003,0.0
352,73788096055,2017,4,0.0,0.0,947.1704206949012,0.0,0.0,0.0,102.51179200000006,0.0
353,73788096055,2017,5,0.0,0.0,682.5472716388883,0.0,0.0,0.0,78.01782400000005,0.0
354,73788096055,2017,6,0.0,0.0,786.0194759037375,0.0,0.0,0.0,90.26480800000003,0.0
355,73788096055,2017,7,0.0,0.0,1016.4069034585314,0.0,0.0,0.0,110.22285600000004,0.0
356,73788096055,2017,8,0.0,0.0,865.7189267225756,0.0,0.0,0.0,102.05820000000004,0.0
357,73788096055,2017,9,0.0,0.0,1752.7118831208302,0.0,0.0,0.0,211.37387199999998,0.0
358,73788096055,2017,10,0.0,0.0,2068.7444688096725,0.0,0.0,0.0,252.65074399999975,0.0
359,73788096055,2017,11,0.0,0.0,8802.954944723502,0.0,0.0,0.0,998.3559919999998,0.0
360,73788096055,2017,12,0.0,0.0,5271.529805617305,0.0,0.0,0.0,570.6187359999997,0.0
361,73788096055,2018,1,0.0,0.0,2512.3215321523253,0.0,0.0,0.0,275.3303439999997,0.0
362,78821400057,2013,12,0.0,0.0,42.40779436942446,0.0,0.0,0.0,2.8066004999999996,0.0
363,78821400057,2014,3,0.0,0.0,9.702142932714892,0.0,0.0,0.0,0.6236889999999999,0.0
364,78821400057,2014,11,0.0,0.0,4.853988465007559,0.0,0.0,0.0,0.31184449999999997,0.0
365,78821400057,2014,12,0.0,0.0,19.526672061053098,0.0,0.0,0.0,1.2473779999999999,0.0
366,78821400057,2015,1,0.0,0.0,9.299552901710264,0.0,0.0,0.0,0.6236889999999999,0.0
367,78821400057,2015,4,0.0,0.0,9.68959488417111,0.0,0.0,0.0,0.6236889999999999,0.0
368,78821400057,2015,6,0.0,0.0,8.6079868252332,0.0,0.0,0.0,0.6236889999999999,0.0
369,78821400057,2015,10,0.0,0.0,4.546237901428704,0.0,0.0,0.0,0.31184449999999997,0.0
370,78821400057,2015,11,0.0,0.0,13.667561558297098,0.0,0.0,0.0,0.9355335,0.0
371,78821400057,2016,5,0.0,0.0,4.500989181156314,0.0,0.0,0.0,0.31184449999999997,0.0
372,78821400057,2016,6,0.0,0.0,4.486254678073837,0.0,0.0,0.0,0.31184449999999997,0.0
373,78821400057,2016,12,0.0,0.0,23.73907000728984,0.0,0.0,0.0,1.5592225,0.0
374,78821400057,2017,6,0.0,0.0,3.5472428405217284,0.0,0.0,0.0,0.31184449999999997,0.0
375,78821400057,2018,1,0.0,0.0,36.56806759270093,0.0,0.0,0.0,2.1829115,0.0
376,83765498993,2013,11,0.0,0.0,22.28519189596214,0.0,0.0,0.0,1.169416875,0.0
377,83765498993,2013,12,0.0,0.0,7.4290347952576505,0.0,0.0,0.0,0.389805625,0.0
378,83765498993,2014,1,0.0,0.0,6.938326707023035,0.0,0.0,0.0,0.389805625,0.0
379,83765498993,2014,4,0.0,0.0,7.302967579469529,0.0,0.0,0.0,0.389805625,0.0
380,83765498993,2014,6,0.0,0.0,6.991281598368738,0.0,0.0,0.0,0.389805625,0.0
381,83765498993,2014,7,0.0,0.0,6.812111773347325,0.0,0.0,0.0,0.389805625,0.0
382,83765498993,2014,9,0.0,0.0,27.819715583264365,0.0,0.0,0.0,1.5592225,0.0
383,83765498993,2014,10,0.0,0.0,13.333433305395628,0.0,0.0,0.0,0.77961125,0.0
384,83765498993,2014,11,0.0,0.0,55.7153458592172,0.0,0.0,0.0,3.118445,0.0
385,83765498993,2014,12,0.0,0.0,34.74381867195885,0.0,0.0,0.0,1.949028125,0.0
386,83765498993,2015,1,0.0,0.0,6.944531528794603,0.0,0.0,0.0,0.389805625,0.0
387,83765498993,2015,3,0.0,0.0,13.068083805199922,0.0,0.0,0.0,0.77961125,0.0
388,83765498993,2015,4,0.0,0.0,61.077418036424504,0.0,0.0,0.0,3.5082506249999996,0.0
389,83765498993,2015,6,0.0,0.0,6.120024388404195,0.0,0.0,0.0,0.389805625,0.0
390,83765498993,2015,8,0.0,0.0,6.810225205189749,0.0,0.0,0.0,0.389805625,0.0
391,83765498993,2015,9,0.0,0.0,14.097017209859423,0.0,0.0,0.0,0.77961125,0.0
392,83765498993,2015,11,0.0,0.0,28.083780463140865,0.0,0.0,0.0,1.5592225,0.0
393,83765498993,2015,12,0.0,0.0,14.090037247648242,0.0,0.0,0.0,0.77961125,0.0
394,83765498993,2016,4,0.0,0.0,14.200610045097196,0.0,0.0,0.0,0.77961125,0.0
395,83765498993,2016,11,0.0,0.0,14.07752196989472,0.0,0.0,0.0,0.77961125,0.0
396,83765498993,2017,3,0.0,0.0,6.737000504509826,0.0,0.0,0.0,0.77961125,0.0
397,83765498993,2017,6,0.0,0.0,3.529550856279725,0.0,0.0,0.0,0.389805625,0.0
398,83765498993,2017,12,0.0,0.0,6.75927305252227,0.0,0.0,0.0,0.389805625,0.0
399,85538700520,2016,1,0.0,0.0,47.48682672339564,0.0,0.0,0.0,4.53592,0.0
400,85538700520,2016,2,0.0,0.0,29.65485848400117,0.0,0.0,0.0,2.83495,0.0
401,85538700520,2016,3,0.0,0.0,61.8762535064586,0.0,0.0,0.0,13.04077,0.0
402,85538700520,2016,4,0.0,0.0,41.14373178244679,0.0,0.0,0.0,3.96893,0.0
403,85538700520,2016,5,0.0,0.0,65.74691411111898,0.0,0.0,0.0,6.8038799999999995,0.0
404,85538700520,2016,6,0.0,0.0,23.339312914388138,0.0,0.0,0.0,2.26796,0.0
405,85538700520,2016,7,0.0,0.0,29.221425395215856,0.0,0.0,0.0,2.83495,0.0
406,85538700520,2016,8,0.0,0.0,17.516767310638617,0.0,0.0,0.0,1.7009699999999999,0.0
407,85538700520,2016,9,0.0,0.0,46.599354838709694,0.0,0.0,0.0,4.53592,0.0
408,85538700520,2016,10,0.0,0.0,63.994328069863364,0.0,0.0,0.0,6.23689,0.0
409,85538700520,2016,11,0.0,0.0,297.1632013275161,0.0,0.0,0.0,28.91649,0.0
410,85538700520,2016,12,0.0,0.0,102.61201791808874,0.0,0.0,0.0,9.638829999999999,0.0
411,85538700520,2017,1,0.0,0.0,82.85965112687832,0.0,0.0,0.0,7.93786,0.0
412,85538700520,2017,2,0.0,0.0,29.3093133089494,0.0,0.0,0.0,2.83495,0.0
413,85538700520,2017,3,0.0,0.0,35.498126668881596,0.0,0.0,0.0,3.4019399999999997,0.0
414,85538700520,2017,4,0.0,0.0,88.48291762771753,0.0,0.0,0.0,8.50485,0.0
415,85538700520,2017,5,0.0,0.0,29.173984096954644,0.0,0.0,0.0,2.83495,0.0
416,85538700520,2017,6,0.0,0.0,64.92073617603234,0.0,0.0,0.0,6.23689,0.0
417,85538700520,2017,7,0.0,0.0,77.34079232472446,0.0,0.0,0.0,7.37087,0.0
418,85538700520,2017,8,0.0,0.0,82.39646756462841,0.0,0.0,0.0,7.93786,0.0
419,85538700520,2017,9,0.0,0.0,114.83175768478115,0.0,0.0,0.0,11.3398,0.0
420,85538700520,2017,10,0.0,0.0,79.81813575607205,0.0,0.0,0.0,7.937859999999999,0.0
421,85538700520,2017,11,0.0,0.0,214.45660909964369,0.0,0.0,0.0,20.978630000000003,0.0
422,85538700520,2017,12,0.0,0.0,145.68914284207622,0.0,0.0,0.0,14.17475,0.0
423,85538700520,2018,1,0.0,0.0,22.69440675846321,0.0,0.0,0.0,2.26796,0.0
424,85692800457,2017,10,0.0,0.0,6.746679315503338,0.0,0.0,0.0,0.43374735000000003,0.0
425,85692800457,2017,11,0.0,0.0,6.746515208639918,0.0,0.0,0.0,0.43374735000000003,0.0
426,85692800457,2017,12,0.0,0.0,33.75241680323214,0.0,0.0,0.0,2.16873675,0.0
427,85752600318,2013,11,0.0,0.0,2339.285053696546,0.0,0.0,0.0,162.40861560000002,0.0
428,85752600318,2013,12,0.0,0.0,1018.1403856699671,0.0,0.0,0.0,74.0942532,0.0
429,85752600318,2014,1,0.0,0.0,272.34553429436227,0.0,0.0,0.0,18.710669999999997,0.0
430,85752600318,2014,2,0.0,0.0,350.07750188473534,0.0,0.0,0.0,25.820724600000002,0.0
431,85752600318,2014,3,0.0,0.0,310.31267930069885,0.0,0.0,0.0,22.8270174,0.0
432,85752600318,2014,4,0.0,0.0,653.0900406205717,0.0,0.0,0.0,92.4307098,0.0
433,85752600318,2014,5,0.0,0.0,923.5475011349318,0.0,0.0,0.0,243.23870999999997,0.0
434,85752600318,2014,6,0.0,0.0,23.037591118681906,0.0,0.0,0.0,5.9874144,0.0
435,85752600318,2014,7,0.0,0.0,5.438775487932844,0.0,0.0,0.0,0.7484268,0.0
436,85752600318,2014,8,0.0,0.0,10.895752484738411,0.0,0.0,0.0,1.4968535999999997,0.0
437,85752600318,2014,9,0.0,0.0,9.494752406199192,0.0,0.0,0.0,2.6194937999999994,0.0
438,85752600318,2014,10,0.0,0.0,5.466616392835032,0.0,0.0,0.0,0.3742134,0.0
439,85752600318,2014,11,0.0,0.0,12.818566891522797,0.0,0.0,0.0,1.1226401999999998,0.0
440,85752600318,2015,1,0.0,0.0,5.275618744838623,0.0,0.0,0.0,0.3742134,0.0
441,85752600318,2018,1,0.0,0.0,16.933384395663804,0.0,0.0,0.0,1.1226401999999998,0.0
442,85868700303,2013,11,0.0,0.0,672.8975109945984,0.0,0.0,0.0,57.18661139999999,0.0
443,85868700303,2013,12,0.0,0.0,355.505814013362,0.0,0.0,0.0,30.220566999999996,0.0
444,85868700303,2014,1,0.0,0.0,54.58026830144155,0.0,0.0,0.0,3.7194543999999996,0.0
445,85868700303,2014,2,0.0,0.0,114.19443017109563,0.0,0.0,0.0,7.903840599999998,0.0
446,85868700303,2014,3,0.0,0.0,39.37712831103757,0.0,0.0,0.0,2.7895908,0.0
447,85868700303,2014,4,0.0,0.0,179.98753138287103,0.0,0.0,0.0,12.553158599999998,0.0
448,85868700303,2014,5,0.0,0.0,307.1872955863808,0.0,0.0,0.0,40.9139984,0.0
449,85868700303,2014,6,0.0,0.0,155.2810009104526,0.0,0.0,0.0,19.992067399999996,0.0
450,85868700303,2014,7,0.0,0.0,199.99778090241347,0.0,0.0,0.0,23.7115218,0.0
451,85868700303,2014,8,0.0,0.0,110.00519335553204,0.0,0.0,0.0,11.623294999999999,0.0
452,85868700303,2014,9,0.0,0.0,33.13604866593007,0.0,0.0,0.0,4.649317999999999,0.0
453,85868700303,2014,10,0.0,0.0,6.643901058403846,0.0,0.0,0.0,0.9298635999999999,0.0
454,85868700303,2014,11,0.0,0.0,16.718274070404103,0.0,0.0,0.0,1.3947953999999998,0.0
455,85921600325,2018,1,0.0,0.0,751.0397453876476,0.0,0.0,0.0,49.441528,0.0
456,89657800015,2013,11,0.0,0.0,928.3265314992558,0.0,0.0,0.0,49.302615450000005,0.0
457,89657800015,2013,12,0.0,0.0,639.585038167939,0.0,0.0,0.0,34.458817249999996,0.0
458,89657800015,2014,1,0.0,0.0,133.699425050018,0.0,0.0,0.0,7.421899099999999,0.0
459,89657800015,2014,2,0.0,0.0,176.82462520391343,0.0,0.0,0.0,9.01230605,0.0
460,89657800015,2014,3,0.0,0.0,319.03360361923546,0.0,0.0,0.0,16.434205149999997,0.0
461,89657800015,2014,4,0.0,0.0,216.04536254808664,0.0,0.0,0.0,11.132848649999996,0.0
462,89657800015,2014,5,0.0,0.0,314.52860378310214,0.0,0.0,0.0,15.639001674999998,0.0
463,89657800015,2014,6,0.0,0.0,175.32752356897416,0.0,0.0,0.0,9.01230605,0.0
464,89657800015,2014,7,0.0,0.0,177.13309599160547,0.0,0.0,0.0,8.747238224999998,0.0
465,89657800015,2014,8,0.0,0.0,240.0163001362192,0.0,0.0,0.0,12.193119949999998,0.0
466,89657800015,2014,9,0.0,0.0,188.23824569068736,0.0,0.0,0.0,9.5424417,0.0
467,89657800015,2014,10,0.0,0.0,246.00686391529405,0.0,0.0,0.0,13.7835269,0.0
468,89657800015,2014,11,0.0,0.0,1165.4710753712666,0.0,0.0,0.0,58.84505715000001,0.0
469,89657800015,2014,12,0.0,0.0,838.4933853891625,0.0,0.0,0.0,42.94098765,0.0
470,89657800015,2015,1,0.0,0.0,263.0113830137737,0.0,0.0,0.0,12.988323424999999,0.0
471,89657800015,2015,2,0.0,0.0,125.86423760874567,0.0,0.0,0.0,6.3616278,0.0
472,89657800015,2015,3,0.0,0.0,104.30606778785277,0.0,0.0,0.0,5.566424325,0.0
473,89657800015,2015,4,0.0,0.0,182.20651249582627,0.0,0.0,0.0,9.807509524999999,0.0
474,89657800015,2015,5,0.0,0.0,225.34791938773367,0.0,0.0,0.0,11.662984299999996,0.0
475,89657800015,2015,6,0.0,0.0,145.8272873557439,0.0,0.0,0.0,7.156831275,0.0
476,89657800015,2015,7,0.0,0.0,200.89403747684938,0.0,0.0,0.0,10.072577349999998,0.0
477,89657800015,2015,8,0.0,0.0,220.1730351717887,0.0,0.0,0.0,10.867780824999999,0.0
478,89657800015,2015,9,0.0,0.0,359.7653500598878,0.0,0.0,0.0,17.494476449999997,0.0
479,89657800015,2015,10,0.0,0.0,439.2267118795147,0.0,0.0,0.0,21.470493825,0.0
480,89657800015,2015,11,0.0,0.0,1078.6326370209326,0.0,0.0,0.0,52.483429349999994,0.0
481,89657800015,2015,12,0.0,0.0,903.2098649191418,0.0,0.0,0.0,44.5313946,0.0
482,89657800015,2016,1,0.0,0.0,287.9300446993871,0.0,0.0,0.0,14.313662549999997,0.0
483,89657800015,2016,2,0.0,0.0,131.35868593190534,0.0,0.0,0.0,6.3616278,0.0
484,89657800015,2016,3,0.0,0.0,137.9021502779971,0.0,0.0,0.0,6.89176345,0.0
485,89657800015,2016,4,0.0,0.0,207.14053121904536,0.0,0.0,0.0,10.337645174999999,0.0
486,89657800015,2016,5,0.0,0.0,137.97020143279957,0.0,0.0,0.0,7.156831275,0.0
487,89657800015,2016,6,0.0,0.0,116.30997348745737,0.0,0.0,0.0,5.83149215,0.0
488,89657800015,2016,7,0.0,0.0,155.07616848413323,0.0,0.0,0.0,7.95203475,0.0
489,89657800015,2016,8,0.0,0.0,159.94508949590826,0.0,0.0,0.0,8.217102575,0.0
490,89657800015,2016,9,0.0,0.0,155.1636453104031,0.0,0.0,0.0,8.4821704,0.0
491,89657800015,2016,10,0.0,0.0,341.53913626416363,0.0,0.0,0.0,16.699272974999996,0.0
492,89657800015,2016,11,0.0,0.0,983.173057016072,0.0,0.0,0.0,47.44714067499999,0.0
493,89657800015,2016,12,0.0,0.0,744.5900665197656,0.0,0.0,0.0,35.78415637500001,0.0
494,89657800015,2017,1,0.0,0.0,101.19656509045089,0.0,0.0,0.0,5.036288675,0.0
495,89657800015,2017,2,0.0,0.0,117.26393849829435,0.0,0.0,0.0,6.096559975,0.0
496,89657800015,2017,3,0.0,0.0,104.83234953917338,0.0,0.0,0.0,5.3013565,0.0
497,89657800015,2017,4,0.0,0.0,130.94762882171074,0.0,0.0,0.0,6.89176345,0.0
498,89657800015,2017,5,0.0,0.0,83.72357924758819,0.0,0.0,0.0,4.2410852,0.0
499,89657800015,2017,6,0.0,0.0,155.50369549509094,0.0,0.0,0.0,7.156831275,0.0
500,89657800015,2017,7,0.0,0.0,117.31687314634006,0.0,0.0,0.0,5.83149215,0.0
501,89657800015,2017,8,0.0,0.0,173.01846081158686,0.0,0.0,0.0,8.747238224999998,0.0
502,89657800015,2017,9,0.0,0.0,208.47933866517576,0.0,0.0,0.0,11.132848649999996,0.0
503,89657800015,2017,10,0.0,0.0,213.77661607132003,0.0,0.0,0.0,11.13284865,0.0
504,89657800015,2017,11,0.0,0.0,748.6787131337948,0.0,0.0,0.0,36.31429202499999,0.0
505,89657800015,2017,12,0.0,0.0,704.9772369018839,0.0,0.0,0.0,34.723885075,0.0
506,89657800015,2018,1,0.0,0.0,441.96395534702077,0.0,0.0,0.0,22.53076512499999,0.0
507,997582808791,2013,11,0.0,0.0,1.9245034303146278,0.0,0.0,0.0,0.7654365,0.0
