,store_code_uc,parent_code,channel_code,upc,year,month,sales,dma_code,volume
258,3403177,117.0,F,4144900135,2013,11,74.04224791799855,737.0,13.607759999999999
259,2707345,,,4144900135,2013,11,32.24240529628565,751.0,6.8038799999999995
260,7167931,869.0,F,4144900135,2013,11,1144.642576490225,753.0,277.8251
261,1759983,9.0,F,4144900135,2013,11,206.88876731783284,754.0,43.658229999999996
262,7575105,9.0,F,4144900135,2013,11,252.5655081542375,755.0,53.29706
263,7475161,9.0,F,4144900135,2013,11,263.3129765863327,756.0,55.56502
264,5189902,9.0,F,4144900135,2013,11,1665.8204185026746,757.0,374.2134
265,730069,9.0,F,4144900135,2013,11,220.26732014982693,758.0,49.89512
266,2702509,9.0,F,4144900135,2013,11,61.546921297984724,759.0,13.04077
267,2845977,,,4144900135,2013,11,51.03188081641059,760.0,11.906789999999999
268,4636470,9.0,F,4144900135,2013,11,169.2726278054996,762.0,35.72037
269,2777467,9.0,F,4144900135,2013,11,8.060601324071413,764.0,1.7009699999999999
270,289146,9.0,F,4144900135,2013,11,75.23227902466652,766.0,15.87572
271,2746436,9.0,F,4144900135,2013,11,53.73734216047609,767.0,11.3398
272,2782303,9.0,F,4144900135,2013,11,33.11633439024495,770.0,7.93786
273,7960097,869.0,F,4144900135,2013,11,1.8408293681270353,771.0,1.13398
274,6507599,869.0,F,4144900135,2013,11,203.30007976178737,789.0,47.06017
275,4271868,869.0,F,4144900135,2013,11,16.204876710330417,790.0,3.96893
276,7519491,9.0,F,4144900135,2013,11,40.30300662035707,798.0,8.50485
277,815097,158.0,F,4144900135,2013,11,816.259070876007,801.0,171.79797
278,5056346,9.0,F,4144900135,2013,11,536.6389492811144,810.0,113.96499
279,5147637,9.0,F,4144900135,2013,11,521.4381613170348,813.0,109.99606
280,1152005,182.0,F,4144900135,2013,11,8297.157194993753,819.0,1660.71371
281,1631575,158.0,F,4144900135,2013,11,4322.769400735399,820.0,906.05002
282,935997,9.0,F,4144900135,2013,11,395.5365890787707,821.0,82.78054
283,7136823,9.0,F,4144900135,2013,11,1006.6640479428843,881.0,288.59791
284,2229243,843.0,F,7248600150,2013,11,7269.463066087724,500.0,2425.1579775
285,4539714,212.0,F,7248600150,2013,11,4134.084390502401,501.0,1393.0944299999999
286,2655627,5851.0,M,7248600150,2013,11,0.7902550317717071,502.0,0.2551455
287,1800740,130.0,F,7248600150,2013,11,122.90790023555263,503.0,38.271825
288,7950095,839.0,F,7248600150,2013,11,2639.1728925768757,504.0,944.8037865
289,1325952,130.0,F,7248600150,2013,11,5027.788454492021,505.0,1495.662921
290,917631,8.0,F,7248600150,2013,11,18919.161019397696,506.0,7019.052705
291,5502816,,,7248600150,2013,11,243.85410856870703,507.0,78.074523
292,3670606,89.0,F,7248600150,2013,11,5878.781558293884,508.0,1315.530198
293,2036495,130.0,F,7248600150,2013,11,659.2121532679162,509.0,196.7171805
294,5449031,89.0,F,7248600150,2013,11,3519.5169979705493,510.0,854.4822795
295,279289,90.0,F,7248600150,2013,11,4740.144920045144,511.0,1502.0415585
296,1235051,90.0,F,7248600150,2013,11,1608.3549320158409,512.0,481.714704
297,3345217,130.0,F,7248600150,2013,11,858.1890731500115,513.0,251.3183175
298,7431610,5851.0,M,7248600150,2013,11,5.689836228756292,514.0,2.2963095
299,823714,130.0,F,7248600150,2013,11,2287.6860486808655,515.0,634.802004
300,3435452,89.0,F,7248600150,2013,11,653.9034988780147,516.0,180.132723
301,1712606,,,7248600150,2013,11,686.2481724725285,517.0,229.120659
302,7196766,111.0,F,7248600150,2013,11,192.35737185125427,518.0,60.724629
303,757622,,,7248600150,2013,11,162.355571997992,519.0,57.407737499999996
304,8026791,,,7248600150,2013,11,206.86087596377038,520.0,68.6341395
305,1689531,,,7248600150,2013,11,1281.0963776821463,521.0,423.2863845
306,326625,,,7248600150,2013,11,117.07860723648365,522.0,42.864444
307,4708254,34.0,F,7248600150,2013,11,3647.807929540181,523.0,1058.343534
308,4619716,130.0,F,7248600150,2013,11,1481.1424661366377,524.0,462.06850049999997
309,3974445,,,7248600150,2013,11,20.221231695334858,525.0,7.3992195
310,6773176,843.0,F,7248600150,2013,11,319.89523686118713,526.0,104.609655
311,215121,130.0,F,7248600150,2013,11,2061.1989565750923,527.0,619.2381285
312,3462898,,,7248600150,2013,11,595.3037639926375,528.0,214.57736549999998
313,1477113,130.0,F,7248600150,2013,11,963.6927684505454,529.0,313.0635285
314,1212143,,,7248600150,2013,11,122.24780485607268,530.0,44.395317
315,3487884,,,7248600150,2013,11,78.87674928883723,531.0,28.321150499999998
316,1407086,843.0,F,7248600150,2013,11,1297.2454716843515,532.0,413.846001
317,2407925,212.0,F,7248600150,2013,11,840.245635369783,533.0,284.742378
318,5565566,,,7248600150,2013,11,1093.1086513006876,534.0,399.3027075
319,3530765,89.0,F,7248600150,2013,11,2464.8891181581357,535.0,791.2061955
320,6865472,89.0,F,7248600150,2013,11,722.0978595609032,536.0,158.4453555
321,8231873,843.0,F,7248600150,2013,11,1711.3577025687675,537.0,556.4723355
322,2295901,5851.0,M,7248600150,2013,11,2.2777939151066855,538.0,0.7654365
323,2549600,,,7248600150,2013,11,1023.9566874616531,539.0,373.533012
324,3610776,130.0,F,7248600150,2013,11,520.313210036513,541.0,169.416612
325,1265334,,,7248600150,2013,11,993.8247279561,542.0,278.108595
326,8373154,,,7248600150,2013,11,8.069898442092258,543.0,2.8066005
327,598342,,,7248600150,2013,11,907.7613064371482,544.0,287.804124
328,5265526,111.0,F,7248600150,2013,11,41.37217519275408,545.0,12.757275
329,2530084,,,7248600150,2013,11,167.55266097164355,546.0,58.173173999999996
330,6020639,130.0,F,7248600150,2013,11,590.5529366839867,547.0,201.564945
331,4417007,,,7248600150,2013,11,305.0756307359623,548.0,111.4985835
332,3444242,843.0,F,7248600150,2013,11,178.05840433519685,549.0,69.399576
333,7458611,5851.0,M,7248600150,2013,11,72.03407042549634,550.0,22.452804
334,3785696,130.0,F,7248600150,2013,11,316.6784340259751,551.0,92.362671
335,214994,130.0,F,7248600150,2013,11,439.67000832371536,554.0,152.066718
336,5611019,,,7248600150,2013,11,2.324279505210903,555.0,0.7654365
337,4163815,130.0,F,7248600150,2013,11,438.6008397513185,556.0,152.8321545
338,3984923,,,7248600150,2013,11,399.1252766348161,557.0,125.7867315
339,2824293,130.0,F,7248600150,2013,11,35.89617267847719,558.0,9.9506745
340,3323908,130.0,F,7248600150,2013,11,191.8925159502122,559.0,66.848121
341,8092499,130.0,F,7248600150,2013,11,607.1111038791082,560.0,200.034072
342,418391,,,7248600150,2013,11,575.9843527453244,561.0,209.21931
343,4856037,130.0,F,7248600150,2013,11,32.07505717191047,563.0,11.226402
344,5911875,130.0,F,7248600150,2013,11,721.3633872372561,564.0,249.7874445
345,1598167,839.0,F,7248600150,2013,11,2767.13842501577,566.0,1040.7384945
346,6041210,,,7248600150,2013,11,379.7500826793782,567.0,140.840316
347,3137876,,,7248600150,2013,11,137.46718705619367,569.0,48.477645
348,3322609,79.0,F,7248600150,2013,11,148.2983295504765,570.0,50.2636635
349,259161,,,7248600150,2013,11,276.71012365436843,571.0,101.8030545
350,361360,130.0,F,7248600150,2013,11,694.3366651506639,573.0,241.62278849999998
351,2396384,839.0,F,7248600150,2013,11,1497.644850623635,574.0,400.8335805
352,7040854,,,7248600150,2013,11,163.51771175059747,575.0,59.193756
353,1037509,90.0,F,7248600150,2013,11,143.34296564536683,576.0,47.967354
354,4455822,839.0,F,7248600150,2013,11,560.6998907190576,577.0,211.0053285
