,upc,dma_code,year,month,prices,shares,sales,volume
0,1600042940,500.0,2013,11,6.176420325319523,0.21233148502031055,7120.727771990269,1152.8891165
1,1600042940,501.0,2013,11,7.731460877463652,0.4629727495697657,26210.128319467673,3390.0615595
2,1600042940,502.0,2013,11,5.8807945079579165,0.6581196581196579,115.53528564502355,19.6462035
3,1600042940,503.0,2013,11,6.3360390816004255,0.1817323578003304,207.46518863512512,32.743672499999995
4,1600042940,504.0,2013,11,6.60275416980566,0.4635963949906949,16017.214383079669,2425.8383655000002
5,1600042940,505.0,2013,11,7.316274868040828,0.18959000235111131,4348.61538883336,594.375617
6,1600042940,506.0,2013,11,5.9790029671836225,0.23211446264332936,26252.430206462494,4390.77056
7,1600042940,507.0,2013,11,6.346814697850549,0.2684107364294572,603.661873093376,95.1125725
8,1600042940,508.0,2013,11,6.049418912106953,0.1139845128516358,1739.3327306934866,287.520629
9,1600042940,509.0,2013,11,6.68324499088264,0.17362041752285653,552.2952960282149,82.63879250000001
10,1600042940,510.0,2013,11,6.124792462776799,0.10963197746082054,1081.050289227654,176.50398700000002
11,1600042940,511.0,2013,11,7.067359941527983,0.41942789774137496,18960.30076663993,2682.7982335
12,1600042940,512.0,2013,11,7.019336788614329,0.4500727376756812,7357.032620726036,1048.1093644999999
13,1600042940,513.0,2013,11,7.439441535146714,0.1731928097033105,712.2243202227672,95.7362615
14,1600042940,514.0,2013,11,5.886373402955162,0.5709613196814562,670.0061072901158,113.8232425
15,1600042940,515.0,2013,11,5.879908518036122,0.2353909465020576,2812.7686802620656,478.369463
16,1600042940,516.0,2013,11,5.903913048890416,0.037059056678557266,62.59749563434005,10.602713
17,1600042940,517.0,2013,11,6.625126422004793,0.4387760457670708,3140.334039490448,474.00364
18,1600042940,518.0,2013,11,6.462731469600004,0.529253271747498,1511.5254478287588,233.883375
19,1600042940,519.0,2013,11,6.557529915541473,0.3573774337321136,566.4455096559391,86.3809265
20,1600042940,520.0,2013,11,6.270791170726558,0.2934011717545483,338.3035305424574,53.9490985
21,1600042940,521.0,2013,11,5.971815394392222,0.3519660346408067,3087.6565687843517,517.038181
22,1600042940,522.0,2013,11,6.85810223641759,0.2565771630051532,183.92488580634915,26.818627000000003
23,1600042940,523.0,2013,11,6.474606741632576,0.2243644006795082,3575.773859114681,552.2766095
24,1600042940,524.0,2013,11,6.357248657870602,0.2026028250585046,3253.2382407355876,511.7368245
25,1600042940,525.0,2013,11,5.943284160712067,0.477741585233442,111.20282864731048,18.71067
26,1600042940,526.0,2013,11,6.466081918229286,0.2813886713651788,494.02096027356697,76.4019025
27,1600042940,527.0,2013,11,6.536736114832149,0.2322688044859158,2456.326472460938,375.7726225
28,1600042940,528.0,2013,11,6.46247016875869,0.36857829066838504,1729.1151979885806,267.562581
29,1600042940,529.0,2013,11,6.6717034875709205,0.2287372791065065,1177.5822656380726,176.50398700000002
30,1600042940,530.0,2013,11,6.657942121070224,0.2890898131404461,226.31044686337518,33.9910505
31,1600042940,531.0,2013,11,6.513401905539798,0.3631271600524371,562.6336912673934,86.3809265
