,upc,year,month,owner,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,total_sales,total_volume,sold_in_usa,merging_party,post_merger,sales,sales,sales,sales,volume,volume,volume,volume
dma_code,,,,,500.0,501.0,502.0,503.0,504.0,505.0,506.0,507.0,508.0,509.0,510.0,511.0,512.0,513.0,514.0,515.0,516.0,517.0,518.0,519.0,520.0,521.0,522.0,523.0,524.0,525.0,526.0,527.0,528.0,529.0,530.0,531.0,532.0,533.0,534.0,535.0,536.0,537.0,538.0,539.0,540.0,541.0,542.0,543.0,544.0,545.0,546.0,547.0,548.0,549.0,550.0,551.0,552.0,553.0,554.0,555.0,556.0,557.0,558.0,559.0,560.0,561.0,563.0,564.0,565.0,566.0,567.0,569.0,570.0,571.0,573.0,574.0,575.0,576.0,577.0,581.0,582.0,583.0,584.0,588.0,592.0,596.0,597.0,598.0,600.0,602.0,603.0,604.0,605.0,606.0,609.0,610.0,611.0,612.0,613.0,616.0,617.0,618.0,619.0,622.0,623.0,624.0,625.0,626.0,627.0,628.0,630.0,631.0,632.0,633.0,634.0,635.0,636.0,637.0,638.0,639.0,640.0,641.0,642.0,643.0,644.0,647.0,648.0,649.0,650.0,651.0,652.0,656.0,657.0,658.0,659.0,661.0,662.0,669.0,670.0,671.0,673.0,675.0,676.0,678.0,679.0,682.0,686.0,687.0,691.0,692.0,693.0,698.0,702.0,705.0,709.0,710.0,711.0,716.0,717.0,718.0,722.0,724.0,725.0,734.0,736.0,737.0,740.0,746.0,749.0,751.0,752.0,753.0,754.0,755.0,756.0,757.0,758.0,759.0,760.0,762.0,764.0,765.0,766.0,767.0,770.0,771.0,773.0,789.0,790.0,798.0,800.0,801.0,802.0,803.0,804.0,807.0,810.0,811.0,813.0,819.0,820.0,821.0,825.0,828.0,839.0,855.0,862.0,866.0,868.0,881.0,500.0,501.0,502.0,503.0,504.0,505.0,506.0,507.0,508.0,509.0,510.0,511.0,512.0,513.0,514.0,515.0,516.0,517.0,518.0,519.0,520.0,521.0,522.0,523.0,524.0,525.0,526.0,527.0,528.0,529.0,530.0,531.0,532.0,533.0,534.0,535.0,536.0,537.0,538.0,539.0,540.0,541.0,542.0,543.0,544.0,545.0,546.0,547.0,548.0,549.0,550.0,551.0,552.0,553.0,554.0,555.0,556.0,557.0,558.0,559.0,560.0,561.0,563.0,564.0,565.0,566.0,567.0,569.0,570.0,571.0,573.0,574.0,575.0,576.0,577.0,581.0,582.0,583.0,584.0,588.0,592.0,596.0,597.0,598.0,600.0,602.0,603.0,604.0,605.0,606.0,609.0,610.0,611.0,612.0,613.0,616.0,617.0,618.0,619.0,622.0,623.0,624.0,625.0,626.0,627.0,628.0,630.0,631.0,632.0,633.0,634.0,635.0,636.0,637.0,638.0,639.0,640.0,641.0,642.0,643.0,644.0,647.0,648.0,649.0,650.0,651.0,652.0,656.0,657.0,658.0,659.0,661.0,662.0,669.0,670.0,671.0,673.0,675.0,676.0,678.0,679.0,682.0,686.0,687.0,691.0,692.0,693.0,698.0,702.0,705.0,709.0,710.0,711.0,716.0,717.0,718.0,722.0,724.0,725.0,734.0,736.0,737.0,740.0,746.0,749.0,751.0,752.0,753.0,754.0,755.0,756.0,757.0,758.0,759.0,760.0,762.0,764.0,765.0,766.0,767.0,770.0,771.0,773.0,789.0,790.0,798.0,800.0,801.0,802.0,803.0,804.0,807.0,810.0,811.0,813.0,819.0,820.0,821.0,825.0,828.0,839.0,855.0,862.0,866.0,868.0,881.0,,,,,,C,D,F,M,C,D,F,M
0,1600042940,2013,11,General Mills Inc,7120.727771990269,0.0,115.53528564502355,0.0,16017.214383079669,0.0,26252.430206462494,0.0,1739.3327306934866,0.0,1081.050289227654,0.0,7357.032620726036,0.0,670.0061072901158,0.0,62.59749563434005,0.0,1511.5254478287588,0.0,338.3035305424574,0.0,183.92488580634915,0.0,3253.2382407355876,0.0,494.02096027356697,0.0,1729.1151979885806,0.0,226.31044686337518,0.0,2154.3746733799867,0.0,2490.0099310504597,0.0,245.52758981245896,0.0,268.3706087896717,0.0,13.043856583243587,0.0,1262.1767425097307,0.0,3220.6146536004303,0.0,519.2905270542203,0.0,989.9664239774494,0.0,542.2358143296623,0.0,0.0,62.64398122444428,0.0,300.71528238418665,0.0,1666.5827821803894,0.0,139.78216944338368,0.0,1036.7774132123973,0.0,959.23944891856,0.0,5338.711972463089,0.0,431.005094328289,0.0,940.4127849263527,0.0,1036.535688143855,0.0,1033.7186613835393,0.0,159.61292218184315,0.0,0.0,556.246571187073,0.0,180.1595530079076,0.0,179.9829077655115,0.0,10.821845376261967,0.0,79.99240345133845,0.0,569.234645062192,0.0,2073.3409927103125,0.0,684.6118797008613,0.0,8492.647695618025,0.0,4942.04113498577,0.0,367.9520399109277,0.0,9446.299576606069,0.0,280.9775008259357,0.0,40.72137693129503,0.0,416.78050375639845,0.0,450.463962345915,0.0,7.30753476438308,0.0,108.13477970043208,0.0,47.47108461442749,0.0,1037.4096172378147,0.0,216.80879224607312,0.0,33.748538415662324,0.0,303.4486350823147,0.0,412.2621043982684,0.0,1430.761383581685,0.0,21.931901411170088,0.0,1997.5322923683523,0.0,58.46027811506464,0.0,359.46377115789744,0.0,85.21738377905254,0.0,197.4800838807392,0.0,1238.097206835744,0.0,442.39406390382265,0.0,233.81322110619598,0.0,839.7249967606162,0.0,236.1003121393236,0.0,748.687617100515,0.0,20.834841484710537,0.0,193.93788191479774,0.0,504.22919586045333,0.0,910.2994196568401,0.0,101.21772389292444,0.0,31.60090415284745,0.0,16.641841257310062,0.0,2065.085151907804,0.0,407.6972194500343,0.0,337.48538415662324,0.0,261.0909653793512,0.0,182.809231643848,0.0,385.17959960355086,0.0,110.86813239856008,0.0,3518.726742938786,0.0,541.9104151989327,0.0,1827.711134599625,0.0,2098.145703589925,0.0,333.16222427693083,0.0,0.0,22630.802961268964,0.0,851.9321127219838,0.0,12880.896698574199,0.0,575.5566853163657,0.0,2385.1756282474303,0.0,3014.4231701341637,0.0,3597.0828536184526,0.0,1476.4009359460085,1152.8891165,0.0,19.6462035,0.0,2425.8383655000002,0.0,4390.77056,0.0,287.520629,0.0,176.50398700000002,0.0,1048.1093644999999,0.0,113.8232425,0.0,10.602713,0.0,233.883375,0.0,53.9490985,0.0,26.818627000000003,0.0,511.7368245,0.0,76.4019025,0.0,267.562581,0.0,33.9910505,0.0,337.7275935,0.0,374.837089,0.0,39.604251500000004,0.0,45.2174525,0.0,2.1829115000000003,0.0,210.80688199999997,0.0,518.285559,0.0,82.63879250000001,0.0,153.11564950000002,0.0,82.63879250000001,0.0,0.0,13.097469,0.0,51.142498,0.0,258.5190905,0.0,20.269892499999997,0.0,152.4919605,0.0,138.7708025,0.0,898.4240045,0.0,73.595302,0.0,151.86827150000002,0.0,174.63291999999996,0.0,153.427494,0.0,23.700182,0.0,0.0,86.069082,0.0,26.5067825,0.0,25.259404500000002,0.0,1.8710669999999998,0.0,12.7856245,0.0,85.44539300000001,0.0,326.5011915,0.0,109.145575,0.0,1441.0334345,0.0,822.9576355,0.0,59.250455,0.0,1558.9106555,0.0,46.776675,0.0,6.860579,0.0,62.3689,0.0,71.4123905,0.0,1.247378,0.0,18.3988255,0.0,7.484267999999999,0.0,175.880298,0.0,34.302895,0.0,5.3013565,0.0,46.776675,0.0,70.476857,0.0,220.47406150000003,0.0,3.7421339999999996,0.0,302.8010095,0.0,9.355335,0.0,51.454342499999996,0.0,14.344847,0.0,34.302895,0.0,192.719901,0.0,65.1755005,0.0,37.42134,0.0,137.83526899999998,0.0,38.668718,0.0,120.99566599999999,0.0,2.8066005,0.0,29.001538500000002,0.0,77.961125,0.0,141.8892475,0.0,14.968535999999999,0.0,4.0539785,0.0,2.8066005,0.0,266.315203,0.0,54.884632,0.0,51.766187,0.0,33.3673615,0.0,24.0120265,0.0,53.637254000000006,0.0,14.0330025,0.0,496.1445995,0.0,68.29394549999999,0.0,251.03482250000002,0.0,228.5820185,0.0,40.539784999999995,0.0,0.0,2664.0875635,0.0,102.5968405,0.0,1758.8029800000002,0.0,76.090058,0.0,280.97189449999996,0.0,289.391696,0.0,466.8312165,0.0,205.81736999999998,193053.14956969817,28820.045001000002,1.0,0.0,0.0,0.0,0.0,332907.0927642028,60375.99576884958,0.0,0.0,45434.49627200003,9800.025257000001
1,1600042940,2013,12,General Mills Inc,0.0,10586.411774905704,0.0,117.20022978000331,0.0,2583.965208861662,0.0,342.40505052585485,0.0,229.37958497998287,0.0,8311.462800612697,0.0,301.86613725010614,0.0,1283.8655238597921,0.0,2290.8112187994807,0.0,365.7335214911888,0.0,1270.6252916339486,0.0,1736.7112193143946,0.0,92.90477556222083,0.0,1086.6660257714047,0.0,649.4966165055422,0.0,309.19289497058554,0.0,735.8184676183981,0.0,1202.4622702521788,0.0,822.4471499555891,0.0,2020.3813351698573,0.0,414.2779403473092,0.0,47.75409600556107,0.0,520.8413543503733,0.0,372.07470012744074,0.0,114.8385591442143,0.0,121.43078150946795,0.0,0.0,156.2235827658561,0.0,1112.514231942638,0.0,20.35313788087484,0.0,2317.1522145128274,0.0,80.85467657016335,0.0,22.008166909104947,0.0,475.83944144793617,0.0,363.9669174722914,0.0,824.4647977034879,0.0,155.07064119562838,0.0,371.48893142643834,0.0,93.34177760900069,0.0,0.0,160.46343241120968,0.0,71.11046071856134,0.0,106.34956193761828,0.0,14348.41362897934,0.0,211.1556698376736,0.0,23.784068843891202,0.0,42.77041308909285,0.0,437.9039446210885,0.0,1189.5195713347846,0.0,3277.5060529330713,0.0,344.11586704941897,0.0,186.06059485344284,0.0,5.5508557856931375,0.0,193.6476942188124,0.0,51.04555823024342,0.0,27.707789349021024,0.0,393.38552334487616,0.0,570.5108210290539,0.0,41.031702817862346,0.0,220.63954404438562,0.0,66.52658818531725,0.0,17.56376311419487,0.0,99.68295624525314,0.0,27.75427892846569,0.0,38.233030135293454,0.0,575.6153768520786,0.0,3.7005705237954247,0.0,851.1219225570591,0.0,200.98374985518063,0.0,218.78925878248788,0.0,777.4638328849298,0.0,518.4889816304727,0.0,92.87688181455404,0.0,89.23209878609221,0.0,118.5298317521208,0.0,182.65755763809327,0.0,10.646113692828546,0.0,141.65374856789768,0.0,228.4218996434226,0.0,323.11187505631864,0.0,31.91974524670777,0.0,139.77556955833322,0.0,55.76889950182153,0.0,4941.84229496798,0.0,2720.2912516252004,0.0,162.95527386944374,0.0,476.6576580461617,0.0,238.83556543902787,0.0,307.02648056846414,0.0,154.97766203673902,0.0,214.9399216044695,0.0,109.78049290063463,0.0,856.2078825483061,0.0,12.970592665061856,0.0,473.2918124943683,0.0,22734.575885843886,0.0,0.0,535.3275073053305,0.0,382.9532617174929,0.0,2632.7141818673317,0.0,5395.61778201151,0.0,2319.048989354169,0.0,4442.572105479962,0.0,681.7789804719182,0.0,0.0,1380.223757,0.0,19.958048,0.0,359.86855299999996,0.0,56.13201,0.0,34.302895,0.0,1187.1920115,0.0,43.65823,0.0,219.85037250000002,0.0,347.08292850000004,0.0,56.13201,0.0,214.8608605,0.0,269.433648,0.0,16.5277585,0.0,172.761853,0.0,99.47839549999999,0.0,47.400364,0.0,110.0811085,0.0,182.117188,0.0,134.09313500000002,0.0,300.618098,0.0,63.9281225,0.0,8.107957,0.0,84.198015,0.0,58.3149215,0.0,18.086981,0.0,16.5277585,0.0,0.0,24.323871,0.0,187.730389,0.0,3.4302895,0.0,355.1908855,0.0,13.721158,0.0,3.7421339999999996,0.0,75.466369,0.0,58.938610499999996,0.0,132.5339125,0.0,24.6357155,0.0,62.6807445,0.0,14.0330025,0.0,0.0,24.94756,0.0,9.979024,0.0,16.215914,0.0,1748.823956,0.0,32.431828,0.0,3.7421339999999996,0.0,7.484267999999999,0.0,70.476857,0.0,187.1067,0.0,537.9317625,0.0,50.206964500000005,0.0,28.3778495,0.0,0.9355334999999999,0.0,33.679206,0.0,8.107957,0.0,4.989512,0.0,66.734723,0.0,88.25199350000001,0.0,6.860579,0.0,37.7331845,0.0,10.9145575,0.0,3.4302895,0.0,15.9040695,0.0,4.6776675,0.0,5.613201,0.0,88.8756825,0.0,0.6236889999999999,0.0,121.3075105,0.0,33.055517,0.0,32.743672499999995,0.0,116.31799850000002,0.0,77.961125,0.0,13.409313500000001,0.0,14.6566915,0.0,16.215914,0.0,30.248916499999996,0.0,1.5592225,0.0,21.5172705,0.0,41.787163,0.0,51.454342499999996,0.0,4.989512,0.0,23.3883375,0.0,7.7961125,0.0,626.1837559999999,0.0,367.97651,0.0,22.7646485,0.0,64.5518115,0.0,29.6252275,0.0,40.8516295,0.0,26.5067825,0.0,38.668718,0.0,15.592225,0.0,120.0601325,0.0,1.5592225,0.0,61.433366500000005,0.0,2235.6132205,0.0,0.0,70.476857,0.0,49.5832755,0.0,352.0724405,0.0,501.445956,0.0,311.8445,0.0,526.0816715,0.0,75.466369,0.0,120431.85991594053,15699.1876635,1.0,0.0,0.0,0.0,0.0,163007.7234129732,26559.180607597547,0.0,0.0,22288.150104000026,3929.552544500001
2,1600042940,2014,1,General Mills Inc,1174.0037853331978,0.0,9.30977081516442,0.0,2238.4487055609698,0.0,3648.179593315537,0.0,336.5227404709383,0.0,258.99689773251936,0.0,1054.7646112707127,0.0,47.660468501513364,0.0,1.9360617914123017,0.0,393.9468890114397,0.0,110.72606025239828,0.0,81.42575668188582,0.0,927.0864310265248,0.0,30.430444903298625,0.0,361.0338385574311,0.0,36.451689709126356,0.0,369.23199494690385,0.0,390.3434055814911,0.0,25.89135266505925,0.0,28.077527702252087,0.0,5.724814292310062,0.0,267.32474247165663,0.0,451.37103755194136,0.0,154.26429192530648,0.0,185.51918419432616,0.0,97.59974657569384,0.0,0.0,8.568694531370237,0.0,90.1148761093726,0.0,438.52262748165975,0.0,30.976988662596842,0.0,227.8439034525216,0.0,223.30481121428195,0.0,835.6376176063214,0.0,85.90926819884064,0.0,148.07630495562515,0.0,143.79658941671372,0.0,218.8120362437797,0.0,31.884807110244697,0.0,0.0,71.69913045708715,0.0,32.134920356025255,0.0,39.85137716103217,0.0,5.345012696865542,0.0,11.245832606576721,0.0,137.5344948186529,0.0,353.67865644077386,0.0,85.09408428666706,0.0,1137.1815574821746,0.0,903.7981088082913,0.0,46.511800261632395,0.0,1841.2318174472875,0.0,67.86406068845228,0.0,41.61143333504335,0.0,52.64420651002925,0.0,118.10903272969787,0.0,28.61480800800288,0.0,23.510645103370447,0.0,23.64959690658185,0.0,357.12466116041696,0.0,245.4722555532756,0.0,40.80551287641717,0.0,49.38347086133485,0.0,81.14785307546298,0.0,338.5792271584672,0.0,40.47202854870979,0.0,502.9499469040173,0.0,21.880277279023247,0.0,79.48969489047353,0.0,24.103506130405787,0.0,34.5989989996409,0.0,214.94917611450268,0.0,144.55619260760275,0.0,62.42641345611245,0.0,291.7709963833172,0.0,40.52760926999436,0.0,139.6743525881086,0.0,6.919799799928181,0.0,39.55494664751449,0.0,93.94994587800748,0.0,89.38306327912585,0.0,13.978551403067767,0.0,0.0,0.0,8.874388498435337,0.0,308.8435412712257,0.0,116.84920304724774,0.0,32.347979787616076,0.0,57.02582003796236,0.0,32.58882957984917,0.0,45.872621966859896,0.0,27.873731724208692,0.0,473.64037987995636,0.0,81.49986431026527,0.0,639.1412409582931,0.0,0.0,0.0,37.739309752218745,0.0,0.0,3641.1115782588777,0.0,223.6938762632741,0.0,1982.5550647668495,0.0,54.404262684040425,0.0,382.3583086236084,0.0,215.41234879187405,0.0,568.5722518339923,0.0,234.33758438926796,195.5265015,0.0,1.5592225,0.0,357.0619525,0.0,615.581043,0.0,68.29394549999999,0.0,57.067543500000006,0.0,149.99720449999998,0.0,9.355335,0.0,0.3118445,0.0,59.5622995,0.0,22.1409595,0.0,15.2803805,0.0,199.2686355,0.0,4.6776675,0.0,57.067543500000006,0.0,8.4198015,0.0,78.27296949999999,0.0,69.85316800000001,0.0,4.0539785,0.0,5.3013565,0.0,1.247378,0.0,50.206964500000005,0.0,74.5308355,0.0,29.6252275,0.0,28.689694,0.0,15.592225,0.0,0.0,4.0539785,0.0,15.2803805,0.0,82.01510350000001,0.0,4.989512,0.0,37.1094955,0.0,38.045029,0.0,145.00769250000002,0.0,14.6566915,0.0,24.94756,0.0,24.0120265,0.0,32.119983500000004,0.0,6.5487345,0.0,0.0,10.9145575,0.0,4.365823000000001,0.0,5.613201,0.0,1.247378,0.0,1.8710669999999998,0.0,33.9910505,0.0,70.1650125,0.0,13.409313500000001,0.0,204.2581475,0.0,161.8472955,0.0,9.979024,0.0,383.8805795,0.0,14.0330025,0.0,8.107957,0.0,8.107957,0.0,23.076493,0.0,6.23689,0.0,5.3013565,0.0,4.989512,0.0,84.821704,0.0,87.940149,0.0,9.355335,0.0,9.6671795,0.0,18.3988255,0.0,58.003077000000005,0.0,6.860579,0.0,106.02713,0.0,3.118445,0.0,11.226402,0.0,4.0539785,0.0,7.484267999999999,0.0,40.539784999999995,0.0,27.442316,0.0,11.5382465,0.0,68.29394549999999,0.0,8.107957,0.0,22.7646485,0.0,0.9355334999999999,0.0,5.9250455,0.0,16.839603,0.0,14.968535999999999,0.0,11.226402,0.0,0.0,0.0,2.494756,0.0,41.163474,0.0,16.5277585,0.0,7.484267999999999,0.0,7.484267999999999,0.0,6.23689,0.0,6.5487345,0.0,3.4302895,0.0,79.83219199999998,0.0,11.5382465,0.0,90.434905,0.0,0.0,0.0,3.7421339999999996,0.0,0.0,396.35435950000004,0.0,29.001538500000002,0.0,292.1982965,0.0,7.1724235,0.0,39.916096,0.0,23.700182,0.0,82.63879250000001,0.0,39.292407,32309.47161121943,5401.4585845,1.0,0.0,0.0,0.0,0.0,60269.594303211365,8499.403898835495,0.0,0.0,9386.207605500007,1428.24781
3,1600042940,2014,2,General Mills Inc,0.0,3271.2140343128203,0.0,43.45165903544153,0.0,818.6964457089815,0.0,64.58681179482156,0.0,105.1220043359557,0.0,2471.1792824376744,0.0,117.75694936983828,0.0,549.3939905273436,0.0,616.1312348954983,0.0,111.73020056989277,0.0,270.08694775130857,0.0,384.32752454414975,0.0,6.894305288758462,0.0,546.6990278174131,0.0,253.9448594647778,0.0,127.9830407486125,0.0,238.68878631575802,0.0,403.8383162180919,0.0,174.38808357575783,0.0,318.5039832865525,0.0,156.55702893334646,0.0,2.113515275938002,0.0,121.96552127301615,0.0,156.45550636550655,0.0,22.233442356919845,0.0,44.12539971292396,0.0,0.0,69.47835369983089,0.0,415.0057986804727,0.0,5.509906636397323,0.0,681.677896422623,0.0,12.524193141693747,0.0,3.765564334422292,0.0,109.93048232182336,0.0,126.14640520314673,0.0,232.23748859575505,0.0,36.44660185449418,0.0,182.3806784620561,0.0,48.42626485959254,0.0,0.0,52.321039734901895,0.0,4.4116170388574885,0.0,34.8314700934062,0.0,1752.1226224012973,0.0,58.393935156592725,0.0,2.2981017629194866,0.0,10.74293354232242,0.0,164.50347719789937,0.0,246.57985863421658,0.0,884.9537652109843,0.0,98.329221615037,0.0,29.09083034828201,0.0,0.0,0.0,74.97903101187916,0.0,8.454061103752007,0.0,37.22186509981642,0.0,63.06397327722432,0.0,156.01249879675098,0.0,18.190998292025334,0.0,29.367710078754243,0.0,13.502501522695615,0.0,4.042444064894519,0.0,27.29111210021254,0.0,3.811710956167663,0.0,6.894305288758462,0.0,298.1533230968436,0.0,8.454061103752007,0.0,286.42285184917006,0.0,22.58415668218468,0.0,60.97814597433352,0.0,273.20645938129576,0.0,146.84777971812034,0.0,17.443423019750323,0.0,11.5735727337391,0.0,18.015641129392925,0.0,106.69098947529821,0.0,2.2981017629194866,0.0,11.748929896371513,0.0,65.62972544626696,0.0,91.70256673240169,0.0,8.72171150987516,0.0,23.91317938845136,0.0,6.894305288758462,0.0,1484.139960601577,0.0,938.4192411651719,0.0,65.26055247230397,0.0,99.57518040216206,0.0,44.73453511996286,0.0,75.59739574326713,0.0,101.31952270413704,0.0,41.199703894267415,0.0,33.75163914456451,0.0,268.887135585929,0.0,0.0,0.0,155.78176568802422,0.0,4989.298908514724,509.1264483923314,0.0,93.60380754831095,0.0,63.82077787384839,0.0,784.0864793999518,0.0,884.9353065622861,0.0,476.39003492616473,0.0,818.2534381402259,0.0,169.30272585941788,0.0,0.0,415.37687400000004,0.0,6.860579,0.0,133.469446,0.0,9.979024,0.0,15.592225,0.0,338.03943799999996,0.0,19.0225145,0.0,96.9836395,0.0,87.0046155,0.0,16.839603,0.0,41.163474,0.0,55.508320999999995,0.0,0.9355334999999999,0.0,90.434905,0.0,41.4753185,0.0,19.6462035,0.0,33.679206,0.0,67.04656750000001,0.0,26.5067825,0.0,47.088519500000004,0.0,24.6357155,0.0,0.3118445,0.0,20.269892499999997,0.0,23.700182,0.0,3.4302895,0.0,5.9250455,0.0,0.0,9.979024,0.0,72.65976850000001,0.0,0.9355334999999999,0.0,102.284996,0.0,2.494756,0.0,0.6236889999999999,0.0,16.5277585,0.0,20.581737,0.0,38.9805625,0.0,5.613201,0.0,30.8726055,0.0,7.1724235,0.0,0.0,8.107957,0.0,0.6236889999999999,0.0,4.989512,0.0,250.4111335,0.0,9.0434905,0.0,0.3118445,0.0,1.8710669999999998,0.0,25.571249,0.0,38.3568735,0.0,150.932738,0.0,14.6566915,0.0,4.365823000000001,0.0,0.0,0.0,10.2908685,0.0,1.247378,0.0,5.3013565,0.0,10.602713,0.0,24.0120265,0.0,2.8066005,0.0,5.9250455,0.0,2.1829115000000003,0.0,0.6236889999999999,0.0,4.0539785,0.0,0.6236889999999999,0.0,0.9355334999999999,0.0,50.518809000000005,0.0,1.247378,0.0,40.539784999999995,0.0,3.7421339999999996,0.0,9.0434905,0.0,47.088519500000004,0.0,21.829115,0.0,2.494756,0.0,1.8710669999999998,0.0,2.494756,0.0,17.7751365,0.0,0.3118445,0.0,1.8710669999999998,0.0,12.1619355,0.0,14.0330025,0.0,1.247378,0.0,4.989512,0.0,0.9355334999999999,0.0,192.719901,0.0,127.5444005,0.0,10.2908685,0.0,12.7856245,0.0,5.613201,0.0,9.0434905,0.0,11.850091,0.0,6.860579,0.0,4.0539785,0.0,39.292407,0.0,0.0,0.0,19.0225145,0.0,494.27353250000004,48.9595865,0.0,11.850091,0.0,7.7961125,0.0,101.03761800000001,0.0,85.44539300000001,0.0,60.49783299999999,0.0,92.929661,0.0,17.7751365,0.0,30661.772104386608,4121.336912,1.0,0.0,0.0,0.0,0.0,40215.627185547375,8578.869256924521,0.0,0.0,5813.093324500007,1018.1722924999999
