,upc,year,month,owner,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,sales,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,total_sales,total_volume,sold_in_usa,merging_party,post_merger
dma_code,,,,,500,501,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,541,542,543,544,545,546,547,548,549,550,551,554,555,556,557,559,560,561,563,564,566,567,569,570,571,573,574,575,576,577,581,582,584,588,592,596,597,598,602,603,604,605,606,609,610,611,612,613,616,617,618,619,622,623,624,625,627,628,630,631,632,633,634,635,637,638,639,640,641,642,643,644,647,648,649,651,652,656,657,658,659,661,662,669,670,671,673,675,676,678,679,682,686,687,691,692,693,698,702,705,709,710,711,716,717,718,722,724,725,734,736,737,740,746,751,752,753,754,755,756,757,758,759,760,762,764,766,767,770,771,773,789,790,798,800,801,802,803,807,810,811,813,819,820,821,825,828,839,855,862,866,868,881,500,501,503,504,505,506,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,523,524,525,526,527,528,529,530,531,532,533,534,535,536,537,538,539,541,542,543,544,545,546,547,548,549,550,551,554,555,556,557,559,560,561,563,564,566,567,569,570,571,573,574,575,576,577,581,582,584,588,592,596,597,598,602,603,604,605,606,609,610,611,612,613,616,617,618,619,622,623,624,625,627,628,630,631,632,633,634,635,637,638,639,640,641,642,643,644,647,648,649,651,652,656,657,658,659,661,662,669,670,671,673,675,676,678,679,682,686,687,691,692,693,698,702,705,709,710,711,716,717,718,722,724,725,734,736,737,740,746,751,752,753,754,755,756,757,758,759,760,762,764,766,767,770,771,773,789,790,798,800,801,802,803,807,810,811,813,819,820,821,825,828,839,855,862,866,868,881,,,,,
0,2150000064,2005,11,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
1,2150000064,2005,12,Unilever-Lawry's and Adolph's,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0
<<<<<<< HEAD
2,2150000064,2006,1,Unilever-Lawry's and Adolph's,89.15528154311649,0.0,0.0,24.48792571860817,0.0,173.96152496217857,0.0,0.0,0.0,0.0,115.44620045385784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473909682299547,0.0,0.0,36.966824054462926,0.0,0.0,10.872595310136155,0.0,0.0,36.95589682299546,0.0,0.0,47.839419364599095,0.0,0.0,3.048697579425114,0.0,0.0,0.0,0.0,38.28901906202724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.174519062027232,0.0,0.0,0.0,0.0,0.0,0.0,7.8348249621785175,0.0,0.0,0.0,69.21308411497732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.786444024205749,0.0,0.0,0.0,0.0,3143.316476701961,0.0,75.6273689863843,0.0,0.0,278.2510220877457,0.0,42.11355007564297,0.0,0.0,543.5314204236005,0.0,0.0,0.0,0.0,0.0,70.98329561270803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.28118683812409,0.0,0.0,74.21775612708021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.06898124054464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.83791376701967,0.0,0.0,0.0,155.2759591527988,0.0,176.43107927382752,0.0,0.0,0.0,0.0,31.317445385779127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.41080181543117,0.0,0.0,0.0,88.70726505295008,0.0,0.0,14.063346898638427,0.0,0.0,0.0,308.4757443267776,0.0,76.87307337367625,0.0,66.42664009077157,0.0,28.30152950075644,0.0,23.51540211800303,0.0,98.01726626323752,0.0,84.9482974281392,0.0,145.19012450832076,0.0,371.00136278366097,0.0,12.631879576399395,0.0,301.0233724659608,0.0,31195.72695446286,0.0,119.62040287443271,0.0,281.36528305597585,0.0,1094.7009756429654,0.0,4606.592969742811,0.0,2149.9327912254207,0.0,4787.853885325262,0.0,395.8717416036309,0.0,4.649318,0.0,0.0,1.0205819999999999,0.0,9.07184,0.0,0.0,0.0,0.0,5.10291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.340194,0.0,0.0,1.927766,0.0,0.0,0.56699,0.0,0.0,2.154562,0.0,0.0,2.494756,0.0,0.0,0.113398,0.0,0.0,0.0,0.0,2.154562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,0.0,0.0,0.0,0.0,0.0,0.340194,0.0,0.0,0.0,2.9483479999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,0.0,0.0,0.0,163.63331399999996,0.0,3.061746,0.0,0.0,10.77281,0.0,1.587572,0.0,0.0,20.751834,0.0,0.0,0.0,0.0,0.0,2.721552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.257472,0.0,0.0,3.40194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13398,0.0,0.0,0.0,6.577083999999999,0.0,6.917278,0.0,0.0,0.0,0.0,1.587572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13398,0.0,0.0,0.0,3.40194,0.0,0.0,0.56699,0.0,0.0,0.0,13.04077,0.0,2.83495,0.0,2.381358,0.0,1.13398,0.0,0.907184,0.0,3.40194,0.0,2.9483479999999997,0.0,7.030676,0.0,17.916884,0.0,0.453592,0.0,10.886208,0.0,1110.846808,0.0,4.876114,0.0,10.319218,0.0,39.802698,0.0,156.716036,0.0,77.337436,0.0,187.560292,0.0,16.782904000000002,0.0,52042.0107325264,1946.136476,1,1,0
3,2150000064,2006,2,Unilever-Lawry's and Adolph's,0.0,403.8317210367392,0.0,0.0,9.98919436336185,0.0,0.0,0.0,0.0,52.18154479114243,0.0,22.366634977352795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.151612632108707,0.0,9.454837896326119,0.0,0.0,14.55848741821842,0.0,0.0,0.0,190.26361796678398,0.0,82.46537966784096,0.0,0.0,0.0,41.23268983392048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.6514360845488,0.0,18.255361751383997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.116875239053854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0425602918973333,0.0,8.015347005535983,0.0,69.4663407146452,0.0,0.0,0.0,0.0,0.0,26.150751182687465,0.0,0.0,0.0,58.63744333165575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.422221791645697,0.0,0.0,0.0,0.0,0.0,26.99045420231505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.92611836940108,0.0,0.0,21.505121489682942,0.0,0.0,435.43508922999496,0.0,0.0,9.454837896326119,0.0,0.0,0.0,0.0,5.997878711625567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24667740312028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.669646854557,0.0,2096.5966719677967,0.0,25.21290105686965,0.0,126.57705128334169,0.0,28.026451434323107,0.0,61.94172924006039,0.0,21.843183744338198,0.0,58.76830613990941,0.0,86.00958072471062,0.0,245.5858701560141,0.0,1123.108241368898,0.0,46.936127226975344,0.0,8655.713252491189,0.0,297.76741494715645,0.0,2093.9576053346773,0.0,79.95717584297937,0.0,531.8700736789132,0.0,730.781542224459,0.0,1286.8939511323606,0.0,399.00070236537493,0.0,14.628342000000002,0.0,0.0,0.453592,0.0,0.0,0.0,0.0,1.70097,0.0,1.0205819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,0.340194,0.0,0.0,0.56699,0.0,0.0,0.0,8.278054,0.0,3.175144,0.0,0.0,0.0,2.154562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.102516,0.0,0.680388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,0.340194,0.0,2.9483479999999997,0.0,0.0,0.0,0.0,0.0,2.6081540000000003,0.0,0.0,0.0,2.83495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793786,0.0,0.0,0.0,0.0,0.0,1.0205819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.030676,0.0,0.0,0.907184,0.0,0.0,16.782904000000002,0.0,0.0,0.340194,0.0,0.0,0.0,0.0,0.226796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.907184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.369294000000004,0.0,106.93431399999999,0.0,0.907184,0.0,6.0100940000000005,0.0,1.13398,0.0,2.26796,0.0,0.793786,0.0,2.494756,0.0,3.7421339999999996,0.0,9.63883,0.0,44.905608,0.0,1.814368,0.0,334.183906,0.0,11.90679,0.0,76.203456,0.0,2.721552,0.0,20.638436,0.0,24.720764000000003,0.0,53.977447999999995,0.0,16.329311999999998,21287.02771449422,859.55684,1,1,0
4,2150000064,2006,3,Unilever-Lawry's and Adolph's,73.3785906906907,0.0,0.0,13.502268018018016,0.0,138.12440600600593,0.0,0.0,0.0,0.0,115.87006546546544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1581938438438435,0.0,25.898326126126122,0.0,0.0,4.316387687687687,0.0,0.0,30.887115915915913,0.0,0.0,32.37290765765764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.559569969969985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316387687687687,0.0,0.0,0.0,0.0,0.0,0.0,12.960008258258258,0.0,0.0,0.0,48.39126096096096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9173575075075067,0.0,0.0,13.827623873873872,0.0,0.0,0.0,0.0,2962.9723984985053,0.0,50.16987297297297,0.0,0.0,204.2150255255254,0.0,52.90286216216216,0.0,0.0,489.24844564564535,0.0,0.0,0.0,0.0,0.0,89.26680165165165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.54856756756755,0.0,0.0,53.11976606606606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.7394009009008,0.0,0.0,0.0,0.0,0.0,0.0,10.801814414414412,0.0,26.982845645645646,0.0,0.0,0.0,148.79607807807815,0.0,214.07330795795792,0.0,0.0,0.0,0.0,39.44397492492491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.58793453453453,0.0,0.0,0.0,73.73648213213214,0.0,0.0,13.589029579579579,0.0,0.0,0.0,469.57526156156143,0.0,70.89504099099098,0.0,63.4443918918919,0.0,40.84300510510511,0.0,0.0,0.0,58.36884054054056,0.0,48.640700450450446,0.0,139.03540240240238,0.0,331.73283063063036,0.0,6.268522822822822,0.0,433.84034339339377,0.0,34189.58630480483,0.0,145.49913873873874,0.0,227.42374324324325,0.0,1089.6167612612635,0.0,4859.0487196696695,0.0,2330.871041741744,0.0,5504.1534654654615,0.0,516.3939692192192,0.0,3.855532,0.0,0.0,0.56699,0.0,7.257472,0.0,0.0,0.0,0.0,5.216308000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,1.360776,0.0,0.0,0.226796,0.0,0.0,1.814368,0.0,0.0,1.70097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226796,0.0,0.0,0.0,0.0,0.0,0.0,0.56699,0.0,0.0,0.0,2.0411639999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,0.0,0.56699,0.0,0.0,0.0,0.0,146.623614,0.0,2.0411639999999998,0.0,0.0,7.937860000000001,0.0,2.0411639999999998,0.0,0.0,18.824068,0.0,0.0,0.0,0.0,0.0,3.40194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.917278,0.0,0.0,2.154562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.525432,0.0,0.0,0.0,0.0,0.0,0.0,0.453592,0.0,1.360776,0.0,0.0,0.0,6.350288,0.0,8.391452000000001,0.0,0.0,0.0,0.0,2.0411639999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13398,0.0,0.0,0.0,2.83495,0.0,0.0,0.56699,0.0,0.0,0.0,20.071446,0.0,2.6081540000000003,0.0,2.26796,0.0,1.587572,0.0,0.0,0.0,2.0411639999999998,0.0,1.70097,0.0,5.8966959999999995,0.0,16.102516,0.0,0.226796,0.0,15.081934,0.0,1169.586972,0.0,6.123492,0.0,7.937860000000001,0.0,37.874932,0.0,157.396424,0.0,83.23413199999999,0.0,216.02319,0.0,21.999212,0.0,55985.91256186189,2019.391584,1,1,0
5,2150000064,2006,4,Unilever-Lawry's and Adolph's,0.0,407.33929890818894,0.0,0.0,9.850386699751864,0.0,0.0,0.0,0.0,54.88687086848635,0.0,12.334490769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1078185111662537,0.0,21.754729578163772,0.0,0.0,18.00168923076923,0.0,0.0,0.0,226.1717609925556,0.0,93.1055109677419,0.0,0.0,0.0,21.39985756823821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.33132198511123,0.0,3.0002815384615387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.841603771712165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.173279156327546,0.0,44.78914913151365,0.0,0.0,4.796148982630274,0.0,0.0,30.927633349875933,0.0,0.0,0.0,45.477385756823814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.033856476426802,1.9141581141439208,0.0,0.0,0.0,0.0,26.61540074441688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.42934188585606,0.0,0.0,26.80896729528536,0.0,0.0,439.5036074441688,0.0,0.0,3.1078185111662537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.46944744416874,0.0,0.0,2.355059702233251,0.0,0.0,0.0,0.0,1244.4608629280424,0.0,2886.582697220835,0.0,77.69546277915633,0.0,113.042865707196,0.0,43.05780387096775,0.0,83.37341493796526,0.0,45.86451885856081,0.0,70.25390426799008,0.0,115.65601414392059,0.0,187.85633761786602,0.0,1724.0757611910676,0.0,135.9589945905707,0.0,11085.663905210951,0.0,381.6809772208435,0.0,2460.413674392056,0.0,149.44413096774196,0.0,780.7506829280397,0.0,935.7759827791564,0.0,1571.889437419356,0.0,459.36568630272933,0.0,14.855138,0.0,0.0,0.453592,0.0,0.0,0.0,0.0,1.814368,0.0,0.56699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113398,0.0,0.793786,0.0,0.0,0.680388,0.0,0.0,0.0,9.979024,0.0,3.628736,0.0,0.0,0.0,1.13398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.17475,0.0,0.113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.360776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56699,0.0,1.927766,0.0,0.0,0.226796,0.0,0.0,1.247378,0.0,0.0,0.0,2.154562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.680388,0.113398,0.0,0.0,0.0,0.0,1.0205819999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556502,0.0,0.0,1.247378,0.0,0.0,17.236496,0.0,0.0,0.113398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.061746,0.0,0.0,0.113398,0.0,0.0,0.0,0.0,53.637254000000006,0.0,146.85041,0.0,2.83495,0.0,5.443104,0.0,1.814368,0.0,3.061746,0.0,1.70097,0.0,3.061746,0.0,5.10291,0.0,7.937860000000001,0.0,69.17278,0.0,5.329706,0.0,436.242106,0.0,15.535526,0.0,91.058594,0.0,5.10291,0.0,30.730858,0.0,31.978236,0.0,66.564626,0.0,18.937466,26615.389990719625,1087.0332279999998,1,1,0
