,upc,dma_code,year,month,prices,shares,sales,volume
2219,2150000064,790,2006,5,23.18679550001861,0.1720430107526882,168.27751911111108,7.257472
2220,2150000064,798,2006,5,27.27095062751777,0.023809523809523808,6.184942518518518,0.226796
2221,2150000064,800,2006,5,24.302707564448642,0.10721553578696437,1270.4599573333328,52.276478000000004
2222,2150000064,801,2006,5,28.27910394974289,0.09914204003813157,375.1948780740745,13.267566
2223,2150000064,802,2006,5,25.38368760831238,0.3950617283950617,92.11070103703705,3.628736
2224,2150000064,803,2006,5,28.305893917036318,0.247563735300658,30374.63792977785,1073.085274
2225,2150000064,807,2006,5,25.280708691394892,0.15747616790435562,8571.677594518525,339.06002
2226,2150000064,810,2006,5,23.079471131375584,0.059878154917319425,112.53813229629631,4.876114
2227,2150000064,811,2006,5,24.0037533577106,0.04693414080242241,253.143918962963,10.546014
2228,2150000064,813,2006,5,28.378557448625177,0.09840693688243596,196.30237111111103,6.917278
2229,2150000064,819,2006,5,26.78104164318129,0.1023087369850611,2059.029427851854,76.883844
2230,2150000064,820,2006,5,28.414762925573807,0.0593813017548376,1114.8733410370396,39.235708
2231,2150000064,821,2006,5,29.097821230108575,0.07482229704451927,82.49086829629631,2.83495
2232,2150000064,825,2006,5,29.676128981180568,0.19608243910747744,4842.542477185188,163.179722
2233,2150000064,828,2006,5,25.23445249291707,0.12901392441034384,649.5687727407409,25.741346
2234,2150000064,839,2006,5,27.023049868678484,0.1374764595103578,2013.284394518521,74.502486
2235,2150000064,855,2006,5,28.54502987550191,0.1051543346625314,864.2654625185182,30.277265999999997
2236,2150000064,862,2006,5,25.112990360020397,0.12031669488192345,5009.2149074074,199.467082
2237,2150000064,866,2006,5,23.58383688296527,0.047615251760329484,1198.113250814814,50.802304
2238,2150000064,868,2006,5,22.86518477399909,0.1076868579525328,492.6445823703704,21.54562
2239,2150000064,881,2006,5,23.67711998456284,0.10764385914686517,378.57626533333337,15.989118
2240,2150000066,500,2006,5,17.411748817928174,0.1332035053554041,1012.8966936296298,58.173174
2241,2150000066,501,2006,5,22.999894675720853,0.031164783794312426,547.7098318518523,23.81358
2242,2150000066,503,2006,5,16.172795595135007,0.1,66.0226562962963,4.0823279999999995
2243,2150000066,504,2006,5,17.429844070829542,0.21367948077883173,1268.919072000002,72.80151599999998
2244,2150000066,505,2006,5,18.809721424747003,0.3041117145073701,627.0975282962974,33.339012
2245,2150000066,506,2006,5,16.674220940624433,0.15619851051209385,3360.938426814813,201.564945
2246,2150000066,507,2006,5,15.674268578024792,0.1045643153526971,167.96720192592582,10.716111
2247,2150000066,508,2006,5,18.136851093113254,0.39766933721777137,842.2115411851828,46.436481
2248,2150000066,509,2006,5,18.054816217064825,0.4021164021164021,233.40132562962967,12.927372
2249,2150000066,510,2006,5,18.219466324090106,0.19447779111644656,502.05040325925836,27.555714000000002
2250,2150000066,511,2006,5,11.665492783857946,0.1527638190954774,1131.0312358518547,96.95529
2251,2150000066,512,2006,5,14.030182021254523,0.15523737754333086,491.61732548148217,35.039982
2252,2150000066,513,2006,5,18.809721424746964,0.36,172.77176799999995,9.185238
2253,2150000066,515,2006,5,18.74350166968717,0.350499615680246,726.9126560000013,38.782115999999995
2254,2150000066,516,2006,5,18.180633751678506,0.29885057471264365,40.20212637037037,2.211261
2255,2150000066,517,2006,5,12.754509367465776,0.16018991587965112,1683.5349331851926,131.995272
