,store_code_uc,parent_code,channel_code,upc,year,month,sales,dma_code,volume
0,1713153,843,F,2150000064,2006,1,89.15528154311649,500,4.649318
1,5712924,123,F,2150000064,2006,1,330.5050429652045,501,11.793392
2,2923326,63,F,2150000064,2006,1,24.487925718608174,504,1.020582
3,2673819,130,F,2150000064,2006,1,5.004672012102875,505,0.226796
4,441285,843,F,2150000064,2006,1,173.96152496217857,506,9.07184
5,5613849,89,F,2150000064,2006,1,66.22994992435704,510,2.154562
6,4766906,32,F,2150000064,2006,1,115.44620045385783,511,5.10291
7,4939250,32,F,2150000064,2006,1,14.598781240544632,512,0.680388
8,6879853,130,F,2150000064,2006,1,9.473909682299547,520,0.340194
9,4325879,130,F,2150000064,2006,1,3.1579698940998493,522,0.113398
10,469206,843,F,2150000064,2006,1,36.966824054462926,523,1.927766
11,5314289,130,F,2150000064,2006,1,34.73766883509834,524,1.2473779999999999
12,6773176,843,F,2150000064,2006,1,10.872595310136157,526,0.56699
13,6564114,6904,M,2150000064,2006,1,27.001188956127084,527,1.020582
14,1347288,130,F,2150000064,2006,1,36.95589682299546,529,2.154562
15,1062707,47,F,2150000064,2006,1,216.7634906202722,531,9.412034
16,2035911,843,F,2150000064,2006,1,47.83941936459909,532,2.4947559999999998
17,8257181,212,F,2150000064,2006,1,99.94045900151285,533,3.855532
18,3894950,6904,M,2150000064,2006,1,3.048697579425114,535,0.113398
19,8231873,843,F,2150000064,2006,1,32.617785930408466,537,1.7009699999999999
20,2461497,130,F,2150000064,2006,1,38.28901906202724,541,2.154562
21,4448174,6904,M,2150000064,2006,1,6.097395158850228,544,0.226796
22,3444242,843,F,2150000064,2006,1,2.174519062027232,549,0.113398
23,2067395,47,F,2150000064,2006,1,315.3380456883507,557,13.721157999999999
24,2012741,47,F,2150000064,2006,1,7.834824962178518,559,0.340194
25,7700289,130,F,2150000064,2006,1,9.146092738275343,560,0.340194
26,4711066,130,F,2150000064,2006,1,69.21308411497732,564,2.948348
27,3714691,130,F,2150000064,2006,1,30.038959304084724,573,1.2473779999999999
28,1989525,130,F,2150000064,2006,1,2.786444024205749,588,0.113398
29,4272040,130,F,2150000064,2006,1,6.097395158850228,598,0.226796
30,7757664,6,F,2150000064,2006,1,3143.3164767019607,602,163.63331399999998
31,2545905,126,F,2150000064,2006,1,8.031515128593043,603,0.340194
32,1354674,117,F,2150000064,2006,1,75.6273689863843,604,3.061746
33,5110502,126,F,2150000064,2006,1,56.220605900151305,605,2.381358
34,4065120,62,F,2150000064,2006,1,278.2510220877457,609,10.77281
35,621707,221,F,2150000064,2006,1,2.4367726172465964,610,0.113398
36,4033043,117,F,2150000064,2006,1,42.11355007564297,611,1.587572
37,4279584,117,F,2150000064,2006,1,31.60155340393344,613,1.2473779999999999
38,6140475,117,F,2150000064,2006,1,543.5314204236005,616,20.751834
39,1019305,126,F,2150000064,2006,1,31.940297579425113,619,1.474174
40,4607816,117,F,2150000064,2006,1,70.98329561270803,624,2.721552
41,8125087,117,F,2150000064,2006,1,11.298757337367626,631,0.453592
42,3665919,117,F,2150000064,2006,1,191.28118683812406,637,7.257472
43,6189881,117,F,2150000064,2006,1,15.024943267776099,638,0.56699
44,7770493,201,F,2150000064,2006,1,74.2177561270802,640,3.4019399999999997
45,3396208,130,F,2150000064,2006,1,0.6119249621785176,647,0.113398
46,5073580,328,F,2150000064,2006,1,289.06898124054464,652,11.3398
47,6824058,265,F,2150000064,2006,1,103.06564720121033,670,5.216308
48,8081744,265,F,2150000064,2006,1,22.837913767019668,671,1.13398
49,4951376,221,F,2150000064,2006,1,15.538523146747353,675,0.680388
50,3371652,126,F,2150000064,2006,1,155.2759591527988,678,6.577084
51,2372769,117,F,2150000064,2006,1,461.3477125567321,679,17.916884
52,4504630,117,F,2150000064,2006,1,176.43107927382752,682,6.917278
53,7502565,9,F,2150000064,2006,1,6.315939788199699,687,0.226796
54,6379386,265,F,2150000064,2006,1,31.317445385779127,693,1.587572
55,6867840,117,F,2150000064,2006,1,12.019954614220879,702,0.453592
56,8206253,117,F,2150000064,2006,1,28.41080181543117,717,1.13398
57,2311546,117,F,2150000064,2006,1,90.21522299546143,722,3.515338
58,8011799,117,F,2150000064,2006,1,88.70726505295008,725,3.4019399999999997
59,5883225,265,F,2150000064,2006,1,2.3930636913767023,734,0.113398
60,6664067,117,F,2150000064,2006,1,14.063346898638429,737,0.56699
61,2341018,32,F,2150000064,2006,1,1252.4464891074153,751,53.183662
62,5041032,32,F,2150000064,2006,1,308.4757443267776,752,13.04077
63,4067067,32,F,2150000064,2006,1,2239.5907254160434,753,113.96499
64,7622256,32,F,2150000064,2006,1,76.87307337367625,754,2.83495
65,7575105,9,F,2150000064,2006,1,31.579698940998494,755,1.13398
66,7463877,9,F,2150000064,2006,1,66.42664009077157,756,2.381358
67,2908039,9,F,2150000064,2006,1,145.97688517397881,757,6.917278
68,2867739,9,F,2150000064,2006,1,28.301529500756438,758,1.13398
69,2701703,32,F,2150000064,2006,1,63.37794251134647,759,2.26796
70,2845977,9,F,2150000064,2006,1,23.515402118003028,760,0.907184
71,7674243,9,F,2150000064,2006,1,58.79943252647504,762,2.154562
72,7273661,32,F,2150000064,2006,1,98.01726626323753,764,3.4019399999999997
73,289146,9,F,2150000064,2006,1,21.668700000000005,766,0.793786
74,2746436,9,F,2150000064,2006,1,84.9482974281392,767,2.948348
