dma_code,DHHI
500,0.046815800917076406
501,0.02430196752374423
502,0.1039207753374477
503,0.04749433914209182
504,0.062159585622359126
505,0.03510445005957709
506,0.03761426294439754
507,0.03348674741194433
508,0.04718706398796105
509,0.10036766709119355
510,0.05801195062493014
511,0.04944021166509424
512,0.07280023348646944
513,0.023723286952447464
514,0.06586134627216005
515,0.0688908616697106
516,7.823654205795297e-05
517,0.05201837658100973
518,0.032590388889118936
519,0.03942142057788163
520,0.03183989262811685
521,0.03669498715435114
522,0.059830469867082764
523,0.034229159460101716
524,0.05246761407172135
525,0.023967163483056303
526,0.056734701093908185
527,0.10347479793329394
528,0.018900189729490945
529,0.0587468630746438
530,0.016560628569313812
531,0.044053059522617094
532,0.06620525220808497
533,0.03089337766956192
534,0.03669491765337522
535,0.0509175020232215
536,0.08376551832178267
537,0.0446852743741724
538,0.0503889038907788
539,0.029245050397017074
540,0.022893101953838743
541,0.051762148077475104
542,0.05320258941065159
543,0.04464862223677843
544,0.03900298029244187
545,0.03548926287629322
546,0.03053148822337467
547,0.04215094827435441
548,0.028136340831055394
549,0.06371693331096623
550,0.04315388275984108
551,0.031047480596736524
552,0.02347418927490177
553,0.035832857889600236
554,0.05526263136030943
555,0.07879211192793412
556,0.06831579834056219
557,0.0435393071252045
558,0.015996814981684274
559,0.05874464372901361
560,0.03419115934035051
561,0.021729230980077598
563,0.02138976365303942
564,0.0491464406613948
565,0.13467231762690612
566,0.001398729698892226
567,0.03667765890349939
569,0.07352382464969147
570,0.050263393115265315
571,0.032346247803727204
573,0.06386284047180046
574,0.0016167907507593582
575,0.03558064915797578
576,0.05972457186031821
577,0.0022869992352647127
581,0.08475558979542176
582,0.11457368283261993
583,0.014874283781674824
584,0.03725995754260682
588,0.09331918521475951
592,0.02896926926939765
596,0.05328274330049766
597,0.045469143284468216
598,0.037593034113616294
600,0.040454410770428266
602,0.05805489040970807
603,0.07713031804538681
604,0.03232536614521552
605,0.09161451993311365
606,0.04519761731347471
609,0.011310593205324931
610,0.08069444045710003
611,0.03588212978197214
612,0.06989438634954727
613,0.042543653205386125
616,0.05331478243790311
617,0.07197663547264505
618,0.041577799521833825
619,0.06073767987173191
622,0.05254868878507553
623,0.09494984318815332
624,0.049719589355132064
625,0.12747088980192298
627,0.10496099510016836
628,0.05309578385808193
630,0.028998757913773363
631,0.03486309795734651
632,0.09828203168275003
633,0.08408608053734497
634,0.05501448676897185
635,0.05110510814559393
636,0.036385806220243386
637,0.04506281937477938
638,0.039851740200628545
639,0.035901848141183954
640,0.03431129831068272
641,0.033466833568700005
642,0.07836127168536594
643,0.08322087932726648
644,0.06595820597545964
647,0.04505069341625999
648,0.04950738783281257
649,0.06426120185653639
650,0.06682013718022184
652,0.040352774963402116
656,0.05120061859878992
657,0.11749247832351398
658,0.0733493720515038
659,0.040357745364949384
661,0.12685772888440722
662,0.11240465068439331
669,0.09558712576088718
670,0.10518223708327945
671,0.025099271780784707
673,0.0631726134748934
675,0.06550371240697325
676,0.08150212295503265
678,0.11713813731386788
679,0.03557203189358267
682,0.05901028770516015
686,0.05539249606824179
687,0.04357180572607891
691,0.05592380672937734
692,0.06318300483141334
693,0.04655795210371319
698,0.033301071762161245
702,0.059824648235491135
705,0.08910997326144646
709,0.09298790976918121
710,0.07357228142626909
711,0.034366369938429994
716,0.06501673463171617
717,0.07488545415659709
718,0.04057061810262057
722,0.036562050366516795
724,0.0731252051498898
725,0.0693390189383627
736,0.06958534138566622
737,0.04495737514301126
740,0.055144413952468684
746,0.0580631457702864
749,0.011008036026551534
751,0.07676509465953354
752,0.08982934582989123
753,0.05960409677026553
754,0.06523247889139462
755,0.05426890026023058
756,0.06656165541755028
757,0.10780724100278988
758,0.062179675177819985
759,0.035622050041211856
760,0.09383820916247262
762,0.07355815509431349
764,0.05960614603515392
765,0.041845583844822246
766,0.07864458184530237
767,0.04947913575409639
770,0.045529038705895475
771,0.03969728130660925
773,0.061060135788662
789,0.0448730225635988
790,0.04195638411406562
798,0.03812212805033877
800,0.03576375860557717
801,0.08875397503721943
802,0.06622043567075728
803,0.046430114448008014
807,0.04518229425446933
810,0.07955690888941669
811,0.08463840540824574
813,0.09877127887291667
819,0.05629311229570265
820,0.0849811259978254
821,0.08418495027306185
825,0.06722548002719386
828,0.03895286862057677
839,0.06223556217668531
855,0.04370346136024893
862,0.04793256235048816
866,0.03305037415663235
868,0.055929661664799596
881,0.0890540320330439
