dma_code,DHHI
500,0.07037331790777335
501,0.04398718523284581
502,0.1377473850019144
503,0.053911134180085966
504,0.06683425161699323
505,0.14068994149737402
506,0.057335910259144085
507,0.040980613706217583
508,0.06583171473299798
509,0.10735021437898068
510,0.10311964499461396
511,0.0583937869953983
512,0.08275436945129128
513,0.07406289552470002
514,0.19861621697342333
515,0.07937701060551916
516,7.260544821408034e-05
517,0.06091790188649781
518,0.03899861239926283
519,0.04639475547585403
520,0.035769277393656096
521,0.060846575295905675
522,0.06414705043664487
523,0.12065305073635435
524,0.06638955178266814
525,0.02423748987810015
526,0.1383846741796414
527,0.10934762328677283
528,0.03447586608436845
529,0.0670641749412565
530,0.02505774827871854
531,0.04974063743876278
532,0.10809242352914022
533,0.056796982853413065
534,0.04606079361417098
535,0.07394314328170154
536,0.10568172840362894
537,0.06501153159804884
538,0.16494609092017484
539,0.03782021335795638
540,0.0852287168380349
541,0.05602970525852763
542,0.0643065649275355
543,0.05949354541423324
544,0.047476678825568885
545,0.042485504812455284
546,0.03558941178801395
547,0.08042147866896393
548,0.0375506988705
549,0.1607719097602208
550,0.05341103760150517
551,0.09882832504396356
552,0.04032135173254092
553,0.0541276850586348
554,0.06395845169797493
555,0.1818598121469476
556,0.0760863214346526
557,0.05060410474153815
558,0.020863339602919476
559,0.06351120797459286
560,0.04531713297990697
561,0.029977379564691764
563,0.06809602761860889
564,0.053303728483894086
565,0.17492490112777992
566,0.0013987296988922091
567,0.04571350123259999
569,0.08258062771664683
570,0.056214310568695365
571,0.040955163418754485
573,0.07031384852979455
574,0.0016167907507593784
575,0.040119013771455325
576,0.06858435329891199
577,0.0022869992352647084
581,0.09011938971454236
582,0.12072069497737152
583,0.062700961647013
584,0.060368693700417815
588,0.09764055858421944
592,0.040904174401180604
596,0.07382283303561099
597,0.056727688330111374
598,0.04205430925499632
600,0.040454410770428266
602,0.06761982442202953
603,0.07880904068864136
604,0.038531528636282064
605,0.09161451993311363
606,0.04736937836994759
609,0.02904475283879915
610,0.08466460198458209
611,0.04091624258734405
612,0.07187570656779674
613,0.04750942450447354
616,0.059421262669261565
617,0.07576167845942172
618,0.04672457645393496
619,0.06350996748285437
622,0.05688485007372674
623,0.100296270099002
624,0.051675431317709915
625,0.1296796928325087
626,
627,0.10646487367900652
628,0.055998636690811336
630,0.032346669144095175
631,0.03811275169117362
632,0.10004090560210754
633,0.08594834107940474
634,0.056254734421682384
635,0.05684395062832093
636,0.04201842571323694
637,0.05007992466237005
638,0.04727870824514408
639,0.04131796992551179
640,0.04194210917634633
641,0.03654364918688219
642,0.08185246939074052
643,0.08846223178730568
644,0.06885977898156975
647,0.051211770427135705
648,0.05402048237748713
649,0.064835355268828
650,0.06864658876759057
651,0.0
652,0.04655813047083357
656,0.056656926027604075
657,0.11946663138939427
658,0.08045161682683949
659,0.047937018864852576
661,0.12790222010414026
662,0.11362487329362715
669,0.10125860734751356
670,0.10820912377472763
671,0.025099975664940374
673,0.06921941490356276
675,0.07217023095036967
676,0.08466396535587217
678,0.11713813731386785
679,0.039744195597441856
682,0.0620783279002281
686,0.059939869447803225
687,0.04447862443410272
691,0.06115552957838433
692,0.06587384352981708
693,0.0504989293039117
698,0.03440382752486343
702,0.0681295936022066
705,0.09455041590337733
709,0.09459213712267588
710,0.07575578486071083
711,0.038205500157773735
716,0.06978945390344454
717,0.07731002547443866
718,0.04412813784635822
722,0.04098910322668231
724,0.0731252051498898
725,0.07297499619070219
734,
736,0.07407065971301513
737,0.04941009764327914
740,0.057173685133124985
746,0.06404957199407757
749,0.011008036026551428
751,0.08024148001596948
752,0.08982934582989123
753,0.07000699958848733
754,0.08617113672482488
755,0.06557335595297226
756,0.07826366057221773
757,0.12108582906302913
758,0.07405308857910703
759,0.03884064332268383
760,0.10254822060104256
762,0.10192709154432077
764,0.06281615469186748
765,0.044424788366319364
766,0.09305154491143797
767,0.05203973469114237
770,0.048646819632497014
771,0.04544332035460314
773,0.061060135788661984
789,0.05454102223598978
790,0.04921462772230045
798,0.04620053531342783
800,0.04175108297893165
801,0.0965087470867484
802,0.07359497079105147
803,0.05708436699487829
807,0.056147188966386215
810,0.09417931482707803
811,0.09098481162828508
813,0.10597765043564858
819,0.07235277377786302
820,0.09381603962060436
821,0.09117015530901244
825,0.07714153994781425
828,0.04806464259691115
839,0.07083562046705866
855,0.05503646837691495
862,0.055639145555345736
866,0.03964818550345517
868,0.06080561643286792
881,0.12493585961047618
