dma_code_month,median,min,max,mean,sum
500200805,2.748218831299456e-05,1.0413300757332572e-08,0.07972423059813817,0.00019049158111498075,0.4609896262982534
500200806,2.432869373364902e-05,1.0413300757332572e-08,0.07299426308011353,0.00017197236936998544,0.4025873166951359
500200807,2.517043554486673e-05,1.0413300757332572e-08,0.0724765732710347,0.00017535619994850208,0.4115610012791344
500200808,2.577291937439812e-05,1.8743941363198632e-08,0.09939644334313333,0.0002024551614200312,0.5221318613022604
500200809,2.4242164163070232e-05,4.76036606049489e-09,0.06056970766222186,0.00014683308505956122,0.3990923251918874
500200810,2.1692988137675215e-05,8.92568636342792e-09,0.06626429556208888,0.00016332086854108557,0.47804018221975747
500200811,2.6558379774379776e-05,2.380183030247445e-09,0.06315815670761596,0.0001736034182481527,0.5926820698991934
500200812,2.665309122412505e-05,1.5495983269840136e-08,0.07713578155274407,0.00017039162820920695,0.5328146214101901
500200901,1.3448034120898065e-05,1.0413300757332572e-08,0.05332205033511839,0.00010315689782440797,0.37084904767874666
500200902,1.9802230243022406e-05,1.1900915151237226e-08,0.06626429556208888,0.0001163984026905613,0.4044844493497005
500200903,1.578061349054056e-05,1.0413300757332572e-08,0.07558271212550761,0.00011917817563748282,0.38649482359235676
500200904,2.6122508756965713e-05,2.380183030247445e-09,0.06833505479840415,0.00014729028468855244,0.4557161408263813
500200905,2.1942312310093634e-05,5.0578889392758224e-09,0.08283036945261109,0.00017415422973718548,0.45245268885720785
500200906,2.4991921817598167e-05,1.0413300757332572e-08,0.07920654078905935,0.00017280261454172228,0.411270222609299
500200907,2.603325189333143e-05,6.843026211961405e-09,0.08541881849800519,0.00018759099820606217,0.43877534480397945
500200908,2.7818389166017012e-05,1.368605242392281e-08,0.02241972466193461,0.0001755463648170164,0.4407969220555282
500200909,2.3563811999449705e-05,2.380183030247445e-09,0.017311432966810262,0.00012930571468630007,0.34291875534806776
500200910,2.7334914487998e-05,6.843026211961405e-09,0.01587174474831116,0.0002060593178946847,0.6043719793851102
500200911,2.4090427494891955e-05,6.843026211961405e-09,0.01078417135637361,0.00010715615419264285,0.33346995184750455
500200912,3.481017681736889e-05,2.0529078635884217e-08,0.014757287119248097,0.0001611073890776836,0.4722057573866907
501200601,3.999989005991305e-06,0.0,0.034359356373785566,6.245900003140559e-05,0.32235089916208426
501200602,4.342690766774885e-06,7.567546768091657e-10,0.03834197029239734,7.655336620473552e-05,0.41576133185791864
501200603,3.697514161670682e-06,0.0,0.04196266520574701,7.620845216948617e-05,0.39354044700322655
501200604,5.293904368571263e-06,0.0,0.051732597271912616,0.00010971866551376153,0.5645025340683031
501200605,2.6196252323669977e-06,4.1080968169640436e-10,0.04394908136768449,7.641891535220075e-05,0.3599330913088655
501200606,2.5945874633457115e-06,4.1080968169640436e-10,0.046868699289032166,8.147418671576305e-05,0.35856789573607317
501200607,3.212423603054909e-06,8.108085822955349e-10,0.05133249242565872,9.625377409948975e-05,0.42409412868235186
501200608,3.864973160867453e-06,6.486468658364279e-10,0.04267239514693925,7.671100124818877e-05,0.33399969943461394
501200609,5.816200230333304e-06,5.405390548636898e-10,0.05193650590065695,0.00010498856687332578,0.48494219038789177
501200610,3.6459359250555885e-06,8.648624877819039e-10,0.042310099926494975,0.00011175938140759633,0.5561146818841993
501200611,5.673497919849289e-06,6.054037414473328e-10,0.036009436162849545,8.901965190787077e-05,0.4679763100796766
501200612,4.958343128702434e-06,7.567546768091657e-10,0.0522892076339555,0.00010296562735017227,0.5615745315678395
501200701,3.4933525606486665e-06,4.972959304745948e-10,0.03490712567904712,5.6801117274492994e-05,0.3145077863488677
501200702,3.809178719624423e-06,6.054037414473328e-10,0.03770974067873523,6.643318898341761e-05,0.38876702193095986
501200703,4.172961503547686e-06,6.054037414473328e-10,0.048547747647124405,8.722191443116382e-05,0.4900999371887095
501200704,3.428639225000385e-06,8.432409255873563e-10,0.03687849323369719,7.924449973262119e-05,0.4325164795406464
501200705,1.966210812066672e-06,8.648624877819039e-10,0.03780022043005075,6.971227330122906e-05,0.34612143694060227
501200706,2.534641682161328e-06,1.1261230309660205e-09,0.04752011587698573,8.899403643746417e-05,0.4204078281305807
501200707,2.778803173243257e-06,4.972959304745948e-10,0.0415935981120234,7.341943000796581e-05,0.32796459384558324
501200708,2.9783701922989315e-06,4.972959304745948e-10,0.04079903164724842,7.336640694961148e-05,0.32765437343696485
501200709,4.378366344395888e-06,6.702684280309755e-10,0.049788505317970966,9.580336832028485e-05,0.44826396037061284
501200710,3.421612217287157e-06,3.4594499511276164e-10,0.043883619925984274,0.00010729206839610549,0.517684230011209
501200711,5.684308700946563e-06,1.7297249755638074e-10,0.034662585810626784,9.851726971210296e-05,0.4979062811249684
501200712,5.183769536142788e-06,1.7297249755638074e-10,0.05625169404032036,0.0001061931898890484,0.5633548723614018
501200801,3.2133533302292744e-06,1.7297249755638074e-10,0.03333285324919345,6.146581790704914e-05,0.33289886978457817
501200802,3.5989090272824476e-06,1.7297249755638074e-10,0.0370197620346077,7.158762442908601e-05,0.41477869594212435
501200803,3.7958814588747773e-06,1.7297249755638074e-10,0.05127831743942406,0.00010696508810389644,0.6068129448134045
501200804,2.1675616100033967e-06,8.108085822955349e-10,0.041195562449271535,7.165377865184469e-05,0.3592720461603493
501200805,2.3762096851807806e-06,8.108085822955349e-10,0.059705349412779836,0.00010086422214818495,0.46579097788031815
501200806,2.7675599609020918e-06,5.189174926691425e-10,0.039615458684094,8.306295077964235e-05,0.3524361001580225
501200807,3.381071788172381e-06,1.7297249755638074e-10,0.04055599663955682,8.150182705071275e-05,0.33203844340460376
501200808,4.548095607623086e-06,1.7297249755638074e-10,0.05259488246948092,9.932951146945212e-05,0.4254282976236634
501200809,5.887551385575309e-06,7.567546768091657e-10,0.04413004087031554,8.80204826615502e-05,0.3768156862740964
501200810,3.967556662699484e-06,5.405390548636898e-10,0.04063123967599384,0.00010593751666547821,0.49462226531111775
501200811,7.099439946579704e-06,8.648624877819039e-10,0.048907973684066665,0.00011841748957591898,0.6026266044518517
501200812,4.594581966341365e-06,1.7297249755638074e-10,0.04356571809703785,8.786585755732231e-05,0.4474129466818852
501200901,3.846475914410017e-06,1.7297249755638074e-10,0.040255024493808717,7.005010957238374e-05,0.3900390100990327
501200902,3.5552334716494615e-06,1.08107810972738e-09,0.039991673866279116,6.925992906047735e-05,0.39346565699257185
501200903,3.009721457481025e-06,4.3243124389095205e-10,0.04044313208490128,7.223439747109347e-05,0.38118091545496025
501200904,4.183080394654735e-06,4.3243124389095205e-10,0.042549937105138005,8.499097883264214e-05,0.4380435049034376
501200905,1.8681029736089128e-06,8.108085822955349e-10,0.05590557607271005,9.133617536003637e-05,0.43065006682257145
501200906,2.7357762644761066e-06,2.1621562194547603e-10,0.047327869918889126,8.999578824246094e-05,0.3743824790886375
501200907,2.9362081460195636e-06,2.1621562194547603e-10,0.042813287732667585,8.602898320071104e-05,0.3490195848452847
501200908,4.154021015065262e-06,2.1621562194547603e-10,0.041157940931053016,9.48226899576915e-05,0.39209182297505435
501200909,6.135879531871814e-06,1.7297249755638074e-10,0.024624885053399017,7.958578540579611e-05,0.32614254859295244
501200910,6.0403098846360085e-06,6.918899902255233e-10,0.03852579421958791,0.0001448330798754437,0.6666666666666673
501200911,7.912253027870357e-06,9.081056121709993e-10,0.024439485173783203,7.296686414519372e-05,0.3359394425244719
501200912,6.396317554794114e-06,8.648624877819039e-10,0.0246661327670563,8.896705248024877e-05,0.4206362241266162
502200601,2.8496733479818714e-05,1.0923747833930507e-07,0.002177625383416147,9.296406298548182e-05,0.2096339620322615
502200602,4.41550948450316e-05,9.498911159939573e-08,0.002719538265090699,0.0001431902175921512,0.34494523417949224
502200603,3.7442333064691805e-05,4.037037242974318e-08,0.003530745278149538,0.00013100531465370574,0.2900457666433045
502200604,7.828765105243197e-05,9.498911159939573e-08,0.007324800373652601,0.00026413447703575293,0.5681532601039045
502200605,4.407494778211961e-05,9.023965601942592e-08,0.002934023679082135,0.0001239006869152892,0.2119940753120598
502200606,4.381372772522127e-05,9.498911159939573e-08,0.003443925230147691,0.00012883323899997944,0.21643984151996545
502200607,5.034422914767973e-05,9.498911159939573e-08,0.003043451135644639,0.00014809442205373645,0.2536857449780505
502200608,3.889804119995256e-05,9.498911159939573e-08,0.0044080884601594575,0.00012083167857470287,0.21616787297014342
502200609,5.936819474962232e-05,9.498911159939573e-08,0.0037268977936022905,0.00016990168812563614,0.3442208201425388
502200610,4.881490445092945e-05,1.1161220612928996e-07,0.011519804509216715,0.00020667245194487598,0.44434577168148337
502200611,4.844444691569181e-05,1.2368373906171314e-07,0.007457742384791536,0.0001699118634986303,0.40897785544120313
502200612,6.767974201456944e-05,1.1873638949924464e-07,0.011782449402789044,0.0002660672664156868,0.6292490850730993
502200701,2.730936958482627e-05,1.1161220612928996e-07,0.0021244314809204853,8.208084216160598e-05,0.19182292813167318
502200702,3.421389063420734e-05,9.498911159939573e-08,0.002168007735866708,0.00011399563887338845,0.3107521115688569
502200703,4.381372772522127e-05,1.2368373906171314e-07,0.00621371273527447,0.00016407976419259795,0.4248025094946361
502200704,4.986928358968275e-05,9.498911159939573e-08,0.004984078685620293,0.00016909329345516242,0.4053166244120243
502200705,3.419608017578246e-05,1.1161220612928996e-07,0.004279829412222372,0.00011026573117571407,0.21126914093266816
502200706,4.161710451948525e-05,9.498911159939573e-08,0.0033686938537609693,0.000137766486360895,0.268920181376467
502200707,3.4908498512777924e-05,1.1161220612928996e-07,0.002400374850116729,0.00011113684863569145,0.20593658052193625
502200708,3.1548258689949294e-05,1.1873638949924464e-07,0.0032514772900473147,0.0001114306559208973,0.20993535575497052
502200709,4.701961024170088e-05,9.498911159939573e-08,0.004079307397636049,0.00015711071447021071,0.3253762896678064
502200710,4.12312112536127e-05,1.2368373906171314e-07,0.01026167372608272,0.00020098603980011468,0.42769829269464404
502200711,4.358575385738272e-05,1.1161220612928996e-07,0.008532871894973721,0.0002014213792441264,0.49771222811223637
502200712,6.0377454060365893e-05,9.498911159939573e-08,0.01334217061525112,0.0002792906018712465,0.6666666666666654
502200801,2.7665578753324e-05,1.2368373906171314e-07,0.0019988558753860843,9.58900693152585e-05,0.22514988275222694
502200802,3.562091684977339e-05,5.699346695963743e-08,0.003658980578808723,0.0001377237919038821,0.3675848005914613
502200803,4.701961024170088e-05,1.2368373906171314e-07,0.011360222801729731,0.0002477179757859367,0.641837275261362
502200804,3.3394609546662554e-05,9.498911159939573e-08,0.0023372070909031322,0.00011619585365631588,0.2304163778004744
502200805,5.578473051453512e-05,8.311547264947124e-08,0.003281398860201125,0.00017201040305317355,0.31047877751097824
502200806,4.289352070660213e-05,8.311547264947124e-08,0.002922340018355409,0.00013685193435476588,0.2441438508889023
502200807,4.0964054377239395e-05,8.311547264947124e-08,0.0031750110552098017,0.00013574911728418242,0.23348848172879377
502200808,4.749455579969786e-05,5.699346695963743e-08,0.003620509988610968,0.00015729269072352637,0.29020501438490615
502200809,4.274510021972807e-05,8.311547264947124e-08,0.003077172270262424,0.00013897419541515488,0.2848971006010675
502200810,4.200893460483275e-05,3.799564463975829e-08,0.007992383849973155,0.00018404229037609642,0.400844108439138
502200811,5.53014734092732e-05,1.2368373906171314e-07,0.010040349096056129,0.00022194500981808333,0.5823837057626506
502200812,5.98431403076193e-05,1.1873638949924464e-07,0.007716440480776911,0.00023283189249358676,0.5567010549521659
502200901,2.65969512478308e-05,8.311547264947124e-08,0.002260740856065618,0.00010041568484068958,0.2553570865498736
502200902,4.0429740624492794e-05,8.311547264947124e-08,0.0028060021039240488,0.0001304683887539372,0.3392178107602367
502200903,3.847059019775526e-05,1.8997822319879146e-08,0.005242924014728647,0.0001424592918479526,0.333497202216057
502200904,5.485621194865103e-05,1.0923747833930507e-07,0.007708366406290962,0.00019410269140780412,0.45944107056227235
502200905,4.3471766923463454e-05,7.836601706950147e-08,0.0032224106218979,0.00014109773751808983,0.27387070852261236
502200906,4.267088997629104e-05,5.4618739169652534e-08,0.0023342624284435503,0.00012774369801032474,0.23185481188873938
502200907,4.268810675276843e-05,1.8997822319879146e-08,0.002896407990888774,0.0001295827537295061,0.23039813613106186
502200908,4.915686525268728e-05,1.8997822319879146e-08,0.00284834350041948,0.000147037031419646,0.2730477673462826
502200909,4.4647257179505964e-05,8.311547264947124e-08,0.0031126981980005982,0.00013356288892229132,0.27433817384638637
502200910,5.853704002312761e-05,1.1161220612928996e-07,0.01815241922664452,0.0002718158277571186,0.6156628498698736
502200911,4.6568411961603745e-05,8.311547264947124e-08,0.003452949195749633,0.00013100897466876912,0.32660537384924143
502200912,6.824492722858584e-05,5.4618739169652534e-08,0.009095682381200136,0.0002557624642787373,0.6010417910550326
503200601,1.5400327546905006e-05,5.2450390920618466e-08,0.004087543777841881,9.641807934837871e-05,0.2937858877745099
503200602,2.2263516997156146e-05,5.579828821342392e-08,0.004870186191844065,0.00013815577554795625,0.44223663752900794
503200603,1.5623520699758694e-05,4.2406699042202176e-08,0.004531867220834024,0.00011382789656455456,0.3277105142093526
503200604,3.2920990045920114e-05,3.9058801749396735e-08,0.004172687501792511,0.0001808443288698647,0.5061832765067513
503200605,1.606990700546609e-05,5.300837380275272e-08,0.005345993818960632,0.00011848090264850541,0.2866053035067346
503200606,2.0020425810976504e-05,5.2450390920618466e-08,0.0036791996290726397,0.00011667532550480306,0.25400218362395627
503200607,2.2096122132515872e-05,1.7855452228295654e-08,0.0036940765686761024,0.00013451134713402996,0.3019779743158973
503200608,1.6404696734746632e-05,4.463863057073914e-08,0.005807834018571613,0.0001190385131653744,0.2808118525571182
503200609,2.6783178342443482e-05,5.812321688898324e-08,0.004614169695948824,0.00015351972421906736,0.40513855221411876
503200610,2.0896458935927257e-05,2.789914410671196e-08,0.006386895262061354,0.0001578467927912341,0.4429181005722029
503200611,2.5444019425321305e-05,3.9058801749396735e-08,0.010379374380308264,0.0001711540845103266,0.5447834509963696
503200612,2.946149617668783e-05,3.9058801749396735e-08,0.00872863782180233,0.00020522755041490662,0.6452354185044664
503200701,1.5623520699758694e-05,1.7855452228295654e-08,0.003016151918129816,9.762121388898615e-05,0.3267382028864366
503200702,1.964099745112522e-05,1.7855452228295654e-08,0.005621253470512037,0.00013753336972701643,0.4881059291611813
503200703,1.9507081559413e-05,1.7855452228295654e-08,0.006727181122730921,0.00014856583685060785,0.48120474555911885
503200704,2.265410501465011e-05,8.927726114147827e-09,0.005392681362674568,0.00015284970092670382,0.45839625307918475
503200705,1.7735718401504347e-05,4.687056209927608e-08,0.004566040882450337,0.0001385424136631552,0.3466331189852143
503200706,2.2110071704569227e-05,2.6783178342443482e-08,0.004830212298167971,0.00014748424521064164,0.36399111717986354
503200707,1.9375955582111456e-05,8.927726114147827e-09,0.005039388921022452,0.0001202106975456476,0.2767250257500808
503200708,1.79670488047225e-05,1.7855452228295654e-08,0.004589119054455407,0.00011712606425278878,0.27302085577325064
503200709,2.667855655204331e-05,3.9058801749396735e-08,0.005578768653866336,0.00015178924663038798,0.4030004498036801
503200710,2.3435281049638045e-05,8.927726114147827e-09,0.005043272481882108,0.0001608391841326372,0.42686719468801915
503200711,2.4411751093372963e-05,3.9058801749396735e-08,0.008267074381700887,0.000168542283821286,0.5243350449680207
503200712,3.2223511443252305e-05,3.9058801749396735e-08,0.009242874845977243,0.00020656687763940802,0.6265173398803245
503200801,1.696267961688087e-05,3.9058801749396735e-08,0.004151124811295317,0.00010340247722770525,0.32623481565341006
503200802,2.1872928979662174e-05,3.9058801749396735e-08,0.004699108640181709,0.00013429169314019282,0.46317204964052505
503200803,2.8485026132952914e-05,5.812321688898324e-08,0.0057369568009513925,0.0001772913393770663,0.5719418608304159
503200804,1.7855452228295655e-05,5.812321688898324e-08,0.011780413599059123,0.00012901680964211648,0.3416365119323244
503200805,2.8750068001966675e-05,3.9058801749396735e-08,0.008411591948173655,0.00018012503051674235,0.41608882049367485
503200806,2.403343869928595e-05,3.9058801749396735e-08,0.004054973201045943,0.0001337848195607843,0.3052969582377098
503200807,2.510922969604076e-05,4.463863057073914e-08,0.005855963390052984,0.00013840557723289094,0.3086444372293468
503200808,2.991234634545229e-05,8.927726114147827e-09,0.008900809019913672,0.00016545135855697437,0.38715617902332
503200809,2.8568723565273054e-05,3.5710904456591314e-08,0.004549837059553157,0.00013301220301746347,0.3415753373488462
503200810,2.812233725956565e-05,4.687056209927608e-08,0.005062020706721818,0.00015902667599068695,0.4339837987785847
503200811,3.399231717961785e-05,3.3478972928054364e-08,0.00723681478812823,0.00020225794881645036,0.6557202700629321
503200812,3.4717694926392364e-05,5.812321688898324e-08,0.006958269733366817,0.00018475845608346988,0.5404184840441494
503200901,2.109175294467424e-05,3.9058801749396735e-08,0.003563858987506672,0.0001205291057426459,0.4050983244010329
503200902,2.7720589584429003e-05,2.231931528536957e-08,0.0030183386530449,0.00013219084803003857,0.43583322595503715
503200903,2.1203349521101088e-05,3.9058801749396735e-08,0.0039674814851272935,0.00011645894453961523,0.35822771340385645
503200904,3.571090445659131e-05,4.12907332779337e-08,0.005688578345911439,0.0001630977783788312,0.48391110844999224
503200905,2.4551246813906524e-05,3.6826870220859786e-08,0.006772411438349875,0.00015497639567430693,0.40092393560943207
503200906,2.700637149529717e-05,3.6826870220859786e-08,0.004603358777607472,0.00012871651889354577,0.2950182613040069
503200907,3.0354268788102613e-05,2.6783178342443482e-08,0.004498736987207304,0.0001353787462640467,0.301488467930032
503200908,3.035538475386688e-05,3.9058801749396735e-08,0.006014564444470821,0.0001608143536435585,0.3872409635736889
503200909,3.1247041399517394e-05,3.9058801749396735e-08,0.004452614122170087,0.0001413856616438348,0.35615048168081986
503200910,3.8663424378831114e-05,1.1159657642684785e-08,0.012873781056601166,0.00023843586075345696,0.6666666666666656
503200911,3.0131075635248915e-05,5.812321688898324e-08,0.008538644650435622,0.00015184542556614302,0.4596361031887149
503200912,4.02640447748067e-05,3.9058801749396735e-08,0.008867910349183036,0.00021795598442779314,0.6209565996347827
504200601,5.099377695307392e-06,0.0,0.06810956150001865,7.435232835943394e-05,0.3448460989310546
504200602,6.188276316359028e-06,7.14031882656811e-10,0.07231858903977853,8.760915395410837e-05,0.4290220269132687
504200603,5.121195336166352e-06,9.917109481344595e-10,0.08754956742713682,9.248755907736044e-05,0.426460134905709
504200604,8.624513431546143e-06,0.0,0.09826643625233876,0.00013631920514721978,0.6235240443433833
504200605,4.641207237269272e-06,7.537003205821894e-10,0.09561767548096643,9.414545201265296e-05,0.3900446076884212
504200606,4.7044783957602494e-06,6.743634447314327e-10,0.08602829870007372,9.628485648178826e-05,0.37127440659377553
504200607,5.851094593993313e-06,1.5470690790897574e-09,0.10685497834437416,0.00011535132425857245,0.4398345993979368
504200608,5.192598524432032e-06,1.4875664222016895e-09,0.08536326130509855,9.226466480186125e-05,0.35826369342562725
504200609,8.020958148511513e-06,1.3883953273882436e-09,0.10861575716594313,0.00012598411361632847,0.5191805322128896
504200610,4.760212551045407e-06,1.4875664222016895e-09,0.0973411818382607,0.00013417890281555833,0.6208457833275884
504200611,6.981645074866597e-06,7.14031882656811e-10,0.06761846227165869,0.00010284758867095871,0.5025133182463043
504200612,6.477112130003192e-06,1.4875664222016895e-09,0.10935810041274728,0.00012237086838686473,0.6371851116904046
504200701,4.167169404061e-06,1.586737517015136e-09,0.07217640149087877,6.18228167246113e-05,0.3283409796244106
504200702,4.467895831973292e-06,2.0660644752801243e-09,0.07561547655103844,7.306088670052324e-05,0.4098715743899354
504200703,5.6961893438947105e-06,9.12374072283703e-10,0.10860989020397396,0.0001021608817593814,0.5398180992165713
504200704,5.458773742911319e-06,1.5470690790897574e-09,0.07869632181566916,9.729009829289471e-05,0.4831426281225151
504200705,2.701896643973373e-06,9.520425102090812e-10,0.08494877769774765,8.16283401044399e-05,0.36642961872883073
504200706,4.037255269855388e-06,9.520425102090812e-10,0.10736436868946156,0.00010685835726421342,0.44859138379516794
504200707,4.117583856654277e-06,1.586737517015136e-09,0.08720065574767658,8.867447405815058e-05,0.34503237856026386
504200708,4.200887576297572e-06,9.520425102090812e-10,0.08655183877696908,8.91122644208901e-05,0.3486071784145221
504200709,7.4998140452668516e-06,3.1734750340302717e-10,0.10310806033853842,0.00012001224520130685,0.4864096298008967
504200710,5.072601499707762e-06,6.346950068060542e-10,0.08888792498692599,0.00013149277473596403,0.5564774226825998
504200711,7.847210390398355e-06,9.520425102090812e-10,0.07489867184457064,0.00011868524899175493,0.5364573254427323
504200712,6.985116063185069e-06,1.6660743928658925e-09,0.10692676234964392,0.0001294050050811594,0.6164854442066434
504200801,4.3793955469617725e-06,3.1734750340302717e-10,0.07104235225378049,6.8628830871202e-05,0.33930093982722265
504200802,4.855416802066315e-06,1.2693900136121087e-09,0.08284495415868763,8.368899775934925e-05,0.43635443431724696
504200803,6.330090981942258e-06,6.346950068060542e-10,0.112789582933888,0.00013282858471142954,0.6666666666666649
504200804,3.92709601773661e-06,9.520425102090812e-10,0.08738425714577039,8.386434673807488e-05,0.374034986451814
504200805,4.38732923454685e-06,9.520425102090812e-10,0.12085941656476736,0.00012383029433739483,0.4912347776364453
504200806,5.164830617884266e-06,3.1734750340302717e-10,0.09670202809903182,0.00010419684133015339,0.3791723056004282
504200807,5.248134337527561e-06,1.6660743928658925e-09,0.0904202374071075,9.79168974438469e-05,0.3494654069770896
504200808,6.862639761090462e-06,3.1734750340302717e-10,0.11036790810226328,0.00011703584220999087,0.4452043437668053
504200809,8.092361336777192e-06,3.1734750340302717e-10,0.08241355989624913,0.00010205068273665817,0.39320128058434395
504200810,6.353039173282088e-06,1.9834218962689195e-09,0.08448425235595389,0.00012510015343205244,0.5239194425734356
504200811,1.08294835536283e-05,2.0660644752801243e-09,0.09911783596868737,0.00013692187820292553,0.6288821865860369
504200812,7.448203754674354e-06,9.12374072283703e-10,0.08890172960332403,0.0001077315790216102,0.4921178529707154
504200901,5.3512722761335455e-06,1.586737517015136e-09,0.09090339898103862,7.699750953337489e-05,0.39214831605347833
504200902,5.548622754812303e-06,1.5074006411643789e-09,0.08621120986734765,8.052501768992364e-05,0.4107581152363005
504200903,4.5991834858420745e-06,1.6660743928658925e-09,0.08132161473916483,8.480100233125772e-05,0.4005999350128615
504200904,7.455682908074869e-06,1.864416582492784e-09,0.08887964221708718,0.00010663360651006691,0.48486300880127425
504200905,3.375784067449701e-06,7.933687585075677e-10,0.11907516989532176,0.00010674750702545146,0.44727205443664164
504200906,5.6820905199154e-06,1.428063765313622e-09,0.09835789183597572,0.00010863499650325444,0.39847316717393727
504200907,5.913076528251718e-06,3.96684379253784e-10,0.09021316816113703,9.997454179420194e-05,0.35500959791121106
504200908,7.0857747244207155e-06,1.586737517015136e-09,0.05521881070753668,9.892929053535428e-05,0.3680169607915179
504200909,8.55301107218565e-06,1.904085020418163e-09,0.018578841110742345,7.691101299244178e-05,0.2870319004877927
504200910,8.425576215350368e-06,1.9437534583435408e-09,0.03859631365866163,0.00014881979773244113,0.6210250159374768
504200911,1.0109005549808616e-05,1.428063765313622e-09,0.016441389526136708,7.183557401899718e-05,0.30666606548709896
504200912,9.169359426451216e-06,1.2693900136121087e-09,0.017803162571464474,9.383110457916407e-05,0.4075084871873096
505200601,1.0126068207018695e-05,5.765595999346366e-09,0.0021679601890208892,6.577421470825749e-05,0.23862885096155817
505200602,1.3157570536841688e-05,3.843730666230911e-09,0.0028493575428769733,9.254600631179816e-05,0.342975499391524
505200603,9.54177309911827e-06,3.843730666230911e-09,0.003346313480713969,8.03657256128991e-05,0.2850572287489531
505200604,2.0549545074337007e-05,3.3632643329520466e-09,0.0076480630931329546,0.00015872277003269264,0.5399748636512204
505200605,8.456207465708003e-06,3.651544132919365e-09,0.003653850371319104,8.029508368343556e-05,0.2404837756318895
505200606,1.0528506807773072e-05,1.8257720664596826e-09,0.005642596618026977,8.745824322240053e-05,0.24086000183449105
505200607,1.164650391867966e-05,4.51638353282132e-09,0.006796177065576198,9.645887799721367e-05,0.27481134341406177
505200608,1.0419585090018753e-05,4.51638353282132e-09,0.0029012479068710913,7.865952026789895e-05,0.2321242443105698
505200609,1.698688721307423e-05,3.3632643329520466e-09,0.0029654574276504787,0.00011453801281147313,0.36675071702233697
505200610,1.1568091813088545e-05,2.210145133082774e-09,0.008304728442483509,0.0001369302916097626,0.4687123881802174
505200611,1.7414790529492388e-05,3.843730666230911e-09,0.006174304685750032,0.00012165920843503572,0.4389464240336089
505200612,1.4298678078378988e-05,2.210145133082774e-09,0.008646433696379772,0.00014699225925970068,0.5513679644831373
505200701,8.534283244865818e-06,4.804663332788639e-09,0.002663436290551385,6.151735468589651e-05,0.2449621063592399
