dma_code_month,median,min,max,mean,sum
501200603,3.604743668522032e-05,1.6867116096025546e-08,0.01776419607518068,0.00047122250181849337,0.23137024839288026
501200604,5.1006159074381264e-05,5.783011232923045e-08,0.02328587303048793,0.0006445452178759306,0.32033897328433747
501200605,4.580144896475051e-05,2.8915056164615224e-08,0.020094344791262358,0.0006125608288477492,0.3093432185681133
501200606,5.524944356653855e-05,2.8915056164615224e-08,0.021848852569218886,0.0007168133976778047,0.3526721916574799
501200607,6.58178965947054e-05,2.8915056164615224e-08,0.03389046987886057,0.001014001717160898,0.507000858580449
501200608,5.041340042300664e-05,3.855340821948697e-08,0.023967169583838595,0.000759890203668724,0.3807049920380307
501200609,5.135313974835664e-05,2.8915056164615224e-08,0.02589447373743486,0.0007536705938278714,0.3790963086954193
501200610,4.1840086270198226e-05,2.8915056164615224e-08,0.018316936288823464,0.0005355156891831465,0.2613316563213755
501200611,4.432678110035514e-05,2.8915056164615224e-08,0.02042692576726776,0.0005781753931187014,0.2879313457731133
501200612,5.0890498849722797e-05,2.8915056164615224e-08,0.02581692355680136,0.0007432420259587759,0.3738507390572643
501200701,2.9045173917355988e-05,2.8915056164615224e-08,0.01852495120287171,0.0005099625777653558,0.3064875092369789
501200702,3.660646110440287e-05,3.855340821948697e-08,0.01939274986848414,0.0005415476712642028,0.3168053876895586
501200703,4.077022919210745e-05,2.8915056164615224e-08,0.019771652764465256,0.0006182318603981391,0.37341204368047604
501200704,3.534757184663594e-05,5.783011232923045e-08,0.01960163223421732,0.0005585451801450981,0.33624419844734904
501200705,3.7878723575645946e-05,5.301093630179458e-08,0.03299161644292733,0.0006841681827668001,0.4262367778637165
501200706,4.7883333008602805e-05,1.6867116096025546e-08,0.05232399167413977,0.0009951264767206805,0.6358858186245149
501200707,4.424003593186129e-05,5.783011232923045e-08,0.042667172536730885,0.0008605782096379835,0.5378613810237397
501200708,4.417256746747719e-05,2.8915056164615224e-08,0.0329555304528339,0.0007512870651347469,0.471808276904621
501200709,5.490969165660432e-05,5.783011232923045e-08,0.038602987902457225,0.0008646023733117232,0.5446994951863856
501200710,4.042324851813208e-05,5.783011232923045e-08,0.019765754093007674,0.0005748201678954824,0.35811296459888553
501200711,3.850039728318518e-05,1.6867116096025546e-08,0.021725153958946662,0.0006030017810670067,0.3738611042615442
501200712,4.371956492089822e-05,1.6867116096025546e-08,0.028910429755628887,0.0007614274524470237,0.4743693028744958
501200801,3.195113706189982e-05,2.8915056164615224e-08,0.019192542019600342,0.0005427765588231897,0.3354359133527312
501200802,3.269329017012495e-05,2.8915056164615224e-08,0.01953154213807429,0.0005410729417774534,0.33275985919313383
501200803,3.890520806948979e-05,2.8915056164615224e-08,0.02134347521757374,0.0006486718704715208,0.39568984098762766
501200804,3.639923653522313e-05,5.783011232923045e-08,0.01939413779118004,0.0005441606842297451,0.337379624222442
501200805,4.920764258094218e-05,2.6866906352954978e-08,0.03655198513858874,0.0008365702983839455,0.536241561264109
501200806,5.141096986068586e-05,5.783011232923045e-08,0.033259138542562364,0.0007934525762201159,0.49908167044245294
501200807,5.117964941136895e-05,1.156602246584609e-07,0.04180561952325002,0.0009158015588280982,0.5842813945323266
501200808,5.008810604115472e-05,3.855340821948697e-08,0.037536022329982925,0.000986458272025454,0.6382385020004687
501200809,4.024975818114439e-05,3.855340821948697e-08,0.024274073989969815,0.0006903384387327682,0.4425069392277044
501200810,3.929556132771209e-05,5.783011232923045e-08,0.017901426931737945,0.0005858654775789126,0.3690952508747149
501200811,5.01387073894428e-05,1.156602246584609e-07,0.025930906708202275,0.000774367298227007,0.49172323437414944
501200812,3.860159997976133e-05,2.8915056164615224e-08,0.020665127999951863,0.000662223303857591,0.40925400178399124
501200901,4.104492222567131e-05,2.8915056164615224e-08,0.02190697183210976,0.0007057332117675288,0.44461192341354316
501200902,4.024975818114439e-05,5.783011232923045e-08,0.017461455437137157,0.0005468631890905856,0.335227134912529
501200903,3.865943009209056e-05,3.855340821948697e-08,0.01699094964322654,0.0005457087909212047,0.3405222855348317
501200904,4.0596738855119775e-05,3.855340821948697e-08,0.020234524983548417,0.0005974810994679782,0.37462064936642236
501200905,6.158906963063043e-05,3.855340821948697e-08,0.03786044926014991,0.0009509221720989712,0.6047865014549457
501200906,4.9161378491078796e-05,7.710681643897394e-08,0.027891347516163185,0.0007544007891918044,0.47829010034760394
501200907,5.6210869184012e-05,7.710681643897394e-08,0.03602943224358182,0.0009324791842229199,0.5921242819815541
501200908,7.00900961430273e-05,7.710681643897394e-08,0.038065861819143336,0.0010548523206751052,0.6666666666666665
501200909,4.892427503052896e-05,2.8915056164615224e-08,0.02657143303236083,0.000752704713980861,0.4734512650939615
501200910,5.4601264390848415e-05,3.855340821948697e-08,0.02308601216227811,0.0007432379015110154,0.47567225696704984
501200911,4.7623097503121274e-05,5.0601348288076636e-08,0.02064396217883937,0.0006562377131230867,0.4147422346937908
501200912,4.42400359318613e-05,3.855340821948697e-08,0.02156346096487413,0.0006560210065874428,0.41722936018961365
502200601,0.0007092922231501308,5.91076852625109e-06,0.024470581698679515,0.002469159236154139,0.3876580000761998
502200602,0.0007683999084126416,9.85128087708515e-06,0.025179873921829646,0.0027429114630692997,0.43338001116494934
502200603,0.0008629722048326591,5.91076852625109e-06,0.025977827672873544,0.002464277387901022,0.3844272725125594
502200604,0.0009220798900951699,1.6993459512971884e-05,0.03236145768122472,0.0032856747049489292,0.5487076757264712
502200605,0.0008363737464645293,2.364307410500436e-05,0.03236145768122472,0.003075845056776409,0.49828689919777824
502200606,0.0007802214454651437,5.91076852625109e-06,0.04016367213587616,0.0030782863657804146,0.5140738230853292
502200607,0.0010284737235676897,1.6993459512971884e-05,0.047433917423165,0.00399201596806387,0.6666666666666663
502200608,0.0009220798900951699,5.91076852625109e-06,0.039631702968513566,0.0032155927732629573,0.5209260292685991
502200609,0.0009398121956739232,1.4776921315627725e-05,0.039720364496407326,0.0035940317196959887,0.5750450751513582
502200610,0.0007447568343076374,5.91076852625109e-06,0.02624381225655484,0.002659543215766439,0.4069101120122652
502200611,0.0007137252995448192,2.955384263125545e-06,0.028549011981792768,0.0026655816393383884,0.4344898072121573
502200612,0.0009161691215689189,5.91076852625109e-06,0.030588227123349392,0.0032003543011951277,0.5184573967936107
502200701,0.0006738276119926242,5.91076852625109e-06,0.02083545905503509,0.0022217858064747828,0.3643728722618644
502200702,0.0006028983896776112,2.955384263125545e-06,0.024204597114998214,0.0021820895355332453,0.37313731057618493
502200703,0.0007802214454651437,1.5762049403336242e-05,0.028903658093367837,0.002789072278380427,0.48529857643819424
502200704,0.0006383630008351178,1.182153705250218e-05,0.02393861253131692,0.0023634532596698427,0.4159677737018923
502200705,0.0007547312561956861,5.91076852625109e-06,0.02987893490019926,0.0028353064909657426,0.4933433294280392
502200706,0.0007092922231501308,1.182153705250218e-05,0.04308950255637045,0.0034566443012813038,0.6463924843396038
502200707,0.0007624891398863906,6.25556335694907e-06,0.033602719071737445,0.00295483465070373,0.5230057331745602
502200708,0.0006383630008351178,5.91076852625109e-06,0.030144919483880563,0.002811861986139648,0.5089470194912763
502200709,0.0007802214454651437,2.955384263125545e-06,0.03298208837648108,0.0031258844767415766,0.5564074368600006
502200710,0.000711508761347475,5.91076852625109e-06,0.022431366557122887,0.002364064732605658,0.38770661614732793
502200711,0.0006383630008351178,1.182153705250218e-05,0.023672627947635614,0.0023417168988462867,0.39340843900617617
502200712,0.0008009091353070228,1.7732305578753272e-05,0.026421135312342373,0.002724666132653076,0.4740919070816353
502200801,0.0006738276119926242,1.7732305578753272e-05,0.02145608975029146,0.0021152010666727274,0.3616993824010364
502200802,0.0007624891398863906,5.4182044823968316e-06,0.02553452003340471,0.0022656159429068987,0.40101402189452107
502200803,0.0007137252995448192,2.955384263125545e-06,0.031031534762818225,0.002698599178278436,0.4992408479815107
502200804,0.0005378799358888493,1.182153705250218e-05,0.024204597114998214,0.002250246710606186,0.41404539475153823
502200805,0.0007004260703607542,5.91076852625109e-06,0.030942873234924458,0.00277014529268324,0.531867896195182
502200806,0.0007647056780837349,1.182153705250218e-05,0.030765550179136927,0.0026232281413036407,0.4800507498585663
502200807,0.0008511506677801571,2.955384263125545e-06,0.035730595741187844,0.002789116767791838,0.5215648355770737
502200808,0.0008541060520432825,9.85128087708515e-06,0.04096162588692005,0.00320435724019752,0.6088278756375288
502200809,0.0006206306952563645,5.91076852625109e-06,0.030144919483880563,0.0022554192222852014,0.4262742330119031
502200810,0.0006147199267301132,1.7732305578753272e-05,0.02606648920076731,0.0022173036684933916,0.4102011786712774
502200811,0.0006738276119926242,2.955384263125545e-06,0.03289342684858732,0.00247433210798997,0.47507176473407425
502200812,0.0006738276119926242,5.91076852625109e-06,0.024559243226573282,0.0020606150523808345,0.3812137846904544
502200901,0.0005851660840988579,1.7732305578753272e-05,0.0287263350375803,0.002261655732507037,0.4184063105138018
502200902,0.0006767829962557499,1.4678408506856876e-05,0.028017042814430168,0.002113198827109103,0.36769659591698395
502200903,0.0006280191559141783,1.4678408506856876e-05,0.029080981149155364,0.0022092995105206094,0.37999951580954483
502200904,0.0005674337785201048,1.4678408506856876e-05,0.029790273372305495,0.0020503927349350424,0.39162501237259306
502200905,0.0009176468137004818,1.182153705250218e-05,0.04468541005845824,0.0029308048069081596,0.5656453277332748
502200906,0.0007092922231501308,5.91076852625109e-06,0.04069564130323877,0.0025072444644587506,0.4663474703893276
502200907,0.0007802214454651437,1.182153705250218e-05,0.04140493352638889,0.00260305586506494,0.48156533503701393
502200908,0.0009220798900951699,2.955384263125545e-06,0.049473132564721634,0.003206001101235535,0.6251702147409294
502200909,0.0008156860566226505,2.955384263125545e-06,0.03635122643644421,0.002499635342003001,0.4724310796385672
502200910,0.0008511506677801571,2.955384263125545e-06,0.041493595054282656,0.0029083235080958154,0.5554897900463007
502200911,0.0007092922231501308,1.182153705250218e-05,0.035198626573825234,0.002484020330450936,0.4744478831161288
502200912,0.0008156860566226504,5.91076852625109e-06,0.030854211707030687,0.002528422894639899,0.4905140415601404
503200601,0.00029985748967518413,1.088283687075282e-06,0.023022542465196943,0.0012860972394402796,0.3240965043389505
503200602,0.000315913207448139,1.2437527852288937e-06,0.02371452128752429,0.0013420139004159894,0.3408715307056613
503200603,0.0003337780201814267,2.0352318303745534e-06,0.023795930560739274,0.0014112279495659902,0.3626855830384595
503200604,0.00042604186315840645,1.3568212202497021e-06,0.034509390915830926,0.0018972731350363722,0.4857019225693113
503200605,0.00035820080214592133,2.487505570457787e-06,0.028411836352028763,0.0016181916007143868,0.4191116245850262
503200606,0.0003575789257533069,2.7136424404994042e-06,0.031741475626521534,0.0016775169072122385,0.436154395875182
503200607,0.00046810332098614715,6.784106101248512e-07,0.0359828987610221,0.0021660488580734563,0.5653387519571721
503200608,0.0003375092785371134,6.784106101248512e-07,0.02515546542342948,0.0014974989279867323,0.39234471913252383
503200609,0.000447943219021937,3.7990994166991653e-06,0.03476990059011886,0.0019801599899916685,0.5148415973978339
503200610,0.00040704636607491067,6.784106101248512e-07,0.02792338071273887,0.001576547141905837,0.41936153974695267
503200611,0.00042875550559890585,1.2437527852288937e-06,0.030381940763831324,0.001630203228506401,0.4450454813822475
503200612,0.0005454421305403803,1.3568212202497021e-06,0.04199090312428778,0.0020692461339415786,0.5711119329678757
503200701,0.00035413033848517215,6.784106101248512e-07,0.027296529308983502,0.0013290743375104486,0.4053676729406868
503200702,0.00040433272363441127,6.784106101248512e-07,0.027076724271303056,0.0014260384748743034,0.42781154246229103
503200703,0.0004884556392898928,6.784106101248512e-07,0.03542931570316022,0.0018401452283596134,0.5649245851064013
503200704,0.0003948349750926634,1.3568212202497021e-06,0.029502720613109518,0.001466070942688383,0.45301592129071033
503200705,0.0004207502603994325,2.0352318303745534e-06,0.0341430491863635,0.0016525760624056713,0.5056882750961355
503200706,0.0005342483554733202,6.784106101248512e-07,0.04242237227232719,0.0019884040772302288,0.634300900636443
503200707,0.00042943391620903074,4.070463660749107e-06,0.03365459354707361,0.001623871975065899,0.5131435441208241
503200708,0.00043146914803940525,2.7136424404994042e-06,0.03202640808277397,0.001562129206770806,0.48426005409894984
503200709,0.0005140656398221059,1.3568212202497021e-06,0.0405418180610611,0.001966491029090841,0.6174781831345241
503200710,0.0003968702069230379,6.784106101248512e-07,0.03172519377187853,0.0014482453878722056,0.46054203334336136
503200711,0.0004253634525482816,1.3568212202497021e-06,0.02982021677864795,0.0015116202205547771,0.45953254704865226
503200712,0.0004986317984417654,2.7136424404994042e-06,0.037261024350497315,0.0017919267403435964,0.5554972895065149
503200801,0.0004029759024141616,6.784106101248512e-07,0.031627502644020554,0.001350672473149408,0.42816317398836234
503200802,0.0003629496764167953,6.784106101248512e-07,0.033060305852604235,0.001340308663861958,0.4315793897635505
503200803,0.0004480223669264515,6.784106101248512e-07,0.03745640660621328,0.0016912189239813673,0.5581022449138512
503200804,0.0003663417294674197,6.784106101248512e-07,0.032229931265811425,0.0014129473048505113,0.47051145251522025
503200805,0.0004965965666113909,6.784106101248512e-07,0.046737063752721235,0.0019550342130987305,0.6666666666666671
503200806,0.0003989054387534124,6.784106101248512e-07,0.031700770989914036,0.0015445094213473935,0.5189551655727243
503200807,0.00040704636607491067,1.3568212202497021e-06,0.03476175966279737,0.0016441326766367334,0.5540727120265792
503200808,0.0004762442483076455,6.784106101248512e-07,0.040948864427136016,0.0018757019890704282,0.6283601663385935
503200809,0.0003744826567889178,6.784106101248512e-07,0.032091535501345955,0.0014838330965160735,0.4985679204294007
503200810,0.0003654371819872531,6.784106101248512e-07,0.03043078632776032,0.0013932522055280505,0.469525993262953
503200811,0.0004016190811939118,6.784106101248512e-07,0.03859613643122303,0.0016319798231700584,0.5760888775790306
503200812,0.0003446325899434243,9.045474801664681e-07,0.030463350037046318,0.0012715352192748444,0.4399511858690962
503200901,0.0003722212880885016,6.784106101248512e-07,0.03972772532891128,0.0016114892040950178,0.5607982430250662
503200902,0.0002930733835739357,6.784106101248512e-07,0.027638448256486432,0.0012059450655997007,0.42087482789429553
503200903,0.0003292552827805944,6.784106101248512e-07,0.04518214663431508,0.0013144253470477188,0.4561055954255584
503200904,0.0003346825676615932,6.784106101248512e-07,0.05574499983395901,0.0014148747908290442,0.4966210515809945
503200905,0.00044910782390265137,1.2437527852288937e-06,0.04613870559459112,0.0018541292652509579,0.6637782769598429
503200906,0.0003743922020409011,6.784106101248512e-07,0.03476175966279737,0.0014995420746802925,0.5338369785861842
503200907,0.0003968702069230379,6.784106101248512e-07,0.04196648034232329,0.0016342544757161073,0.5850631023063664
503200908,0.00046697263663593913,6.784106101248512e-07,0.044083121445912817,0.0017811623245241395,0.6340937875305936
503200909,0.0003492797026227796,6.784106101248512e-07,0.04430699694725402,0.0015244335968325428,0.5396494932787201
503200910,0.00045792716183427445,2.7136424404994042e-06,0.031944998809558985,0.001708027406638435,0.6012256471367291
503200911,0.00035955762336617106,6.784106101248512e-07,0.02701159685273107,0.001427916868576037,0.5069104883444931
503200912,0.0003704121931281687,6.784106101248512e-07,0.024300668054672164,0.001333608061748785,0.4694300377355723
504200601,7.281720821541154e-05,7.035479054629134e-07,0.027037346006939758,0.0007108784716967639,0.19549157971661008
504200602,7.739026960092049e-05,7.035479054629134e-07,0.03651941290281618,0.0008064355896154394,0.22499552950270757
504200603,7.598317378999465e-05,2.4536233203019105e-06,0.03699430773900365,0.0007849700283432053,0.21351184770935186
504200604,0.00010447686396124264,9.409953235566469e-07,0.058633682441279214,0.0011187689241511248,0.3121365298381638
504200605,9.814493281207644e-05,5.27660929097185e-07,0.07197822733814703,0.0011884565211574864,0.3327678259240962
504200606,0.00013930248528165688,9.409953235566469e-07,0.07710709156897165,0.0013306408264289174,0.3832245580115282
504200607,0.0002374474180937333,1.6357488802012738e-06,0.10746870142922367,0.0018824825091383684,0.5327425500861582
504200608,0.0001804600377512373,9.673783700115056e-07,0.08597179517780437,0.001466856897477222,0.41071993129362216
504200609,0.00015354933036728084,2.462417669120197e-06,0.07831015848731324,0.0014461417529243613,0.40781197432466987
504200610,9.497896723749332e-05,1.6357488802012738e-06,0.048233485528773684,0.0009802119189539441,0.27249891346919647
504200611,8.073212215186932e-05,1.05532185819437e-06,0.04446598649501979,0.0009605051435291392,0.2670204299011007
504200612,0.00010131089838665954,9.673783700115056e-07,0.07446351031419476,0.001333686075662375,0.3760994733367897
504200701,8.231510493916088e-05,1.05532185819437e-06,0.037200095501351546,0.0008543042474118042,0.2639800124502475
504200702,7.756615657728621e-05,9.673783700115056e-07,0.034714812525303805,0.0008672076043437036,0.2653655269291733
504200703,9.497896723749332e-05,7.035479054629134e-07,0.044006921486705236,0.001056765671811986,0.3318244209489636
504200704,7.598317378999465e-05,7.035479054629134e-07,0.047062078266177934,0.0010165075390284966,0.32019987479397644
504200705,0.00010131089838665954,1.8468132518401482e-06,0.07047439369022004,0.0013547683943814623,0.4348806545964494
504200706,0.0001677961754529049,1.9347567400230116e-06,0.10245064599350946,0.0018654149958302088,0.6286448535947804
504200707,0.00019391539144321553,1.8468132518401482e-06,0.08535443189076065,0.0016060917556082151,0.5364346463731439
504200708,0.00016832383638200208,9.673783700115056e-07,0.07933909729905275,0.0014827349383417863,0.5011644091595238
504200709,0.00015988126151644707,9.673783700115056e-07,0.09127478751523108,0.0016853922420296999,0.5629210088379197
504200710,8.548107051374399e-05,9.673783700115056e-07,0.05443877805495659,0.001093751011007635,0.3576565805994966
504200711,8.231510493916088e-05,9.673783700115056e-07,0.05054464039821936,0.001058852583769472,0.33989167939000053
504200712,9.497896723749332e-05,7.035479054629134e-07,0.07147167284621372,0.0014738477092329488,0.47605281008224243
504200801,7.598317378999465e-05,9.673783700115056e-07,0.043247089748805284,0.0008714557608752631,0.2779943877192089
504200802,7.479593669952599e-05,1.05532185819437e-06,0.04209151231408245,0.0008722902856307127,0.2738991496880438
504200803,8.337042679735525e-05,9.673783700115056e-07,0.041727426273005394,0.0010634331746740466,0.34029861589569493
504200804,8.231510493916088e-05,1.4070958109258268e-06,0.055040311514127374,0.0011007334971460936,0.3500332520924578
504200805,0.000113974760684992,2.8141916218516536e-06,0.0926361527123018,0.001667868562259614,0.5554002312324514
504200806,0.00012030669183415821,1.4070958109258268e-06,0.0917021928677998,0.001607594100606873,0.5385440237033025
504200807,0.00015829827872915553,2.11064371638874e-06,0.09748008004141398,0.0017637819047717843,0.5926307200033195
504200808,0.00018995793447498663,1.05532185819437e-06,0.10811772437201322,0.001949317738791422,0.6666666666666663
504200809,0.00010131089838665954,1.05532185819437e-06,0.06767251415671399,0.001271524109557331,0.4348612454686072
504200810,7.387253007360591e-05,1.8468132518401482e-06,0.05671827326865642,0.0010981457646563005,0.37227141421848586
504200811,8.231510493916088e-05,1.8468132518401482e-06,0.05940934400705208,0.0013542931160924403,0.4577510732392448
504200812,6.648527706624532e-05,5.27660929097185e-07,0.05576848359628149,0.0012335929096721422,0.4169544034691841
504200901,7.598317378999465e-05,1.05532185819437e-06,0.04796437845493413,0.0011395987763611344,0.3794863925282578
504200902,6.015334591707911e-05,5.27660929097185e-07,0.035569623230441244,0.0008808364642593465,0.28627185088428764
504200903,6.331931149166221e-05,9.673783700115056e-07,0.040334401420188834,0.0009133731587987089,0.29501953029198297
504200904,7.598317378999465e-05,7.035479054629134e-07,0.04581152186421762,0.0009938850655389394,0.33096372682446684
504200905,0.00011080879511040888,1.05532185819437e-06,0.08071629232399641,0.0016201392260326562,0.565428589885397
504200906,9.392364537929895e-05,3.078022086400246e-07,0.07058520248533046,0.0013555727726869003,0.47173932489504133
504200907,0.00014563441643082307,9.234066259200741e-07,0.08155527320126092,0.001603099208780139,0.5626878222818288
504200908,0.00017096214102748798,3.1659655745831107e-06,0.09206627890887684,0.0018542022287397493,0.6526791845163917
504200909,0.00010131089838665954,9.673783700115056e-07,0.06080236885986864,0.0012737465708586772,0.4394425669462437
504200910,8.548107051374399e-05,8.464560737600676e-07,0.0549611623747628,0.0012270278713585432,0.42823272710413157
504200911,6.965124264082844e-05,1.6929121475201352e-06,0.0408092962563763,0.0009981612499337796,0.33837666372755126
504200912,6.331931149166221e-05,8.178744401006369e-07,0.047347015167890416,0.001077523321496293,0.3652804059872434
505200601,0.00014807349688766115,7.593512660905702e-08,0.02800183728835587,0.0009923642470771271,0.3284725657825291
505200602,0.00016300740512077575,7.593512660905702e-08,0.029647503352227364,0.0010777148224789574,0.3578013210630138
505200603,0.00016584231651418054,7.593512660905702e-08,0.0276901995287523,0.0010264115311925035,0.3356365706999486
505200604,0.00022552732602889938,3.037405064362281e-07,0.04430541271182685,0.001418096980180212,0.475062488360371
505200605,0.00019188173701386972,7.593512660905702e-08,0.04305339434429672,0.0013000465541607802,0.4342155490897006
505200606,0.0002127094766572905,4.5561075965434215e-07,0.05819789599520705,0.0015336283135204169,0.507630971775258
505200607,0.00027318927383051747,3.037405064362281e-07,0.07515026114042582,0.00198503489311533,0.6630016543005203
505200608,0.00020345551589453346,1.5187025321811404e-07,0.04770244653580962,0.0013975882957575915,0.4612041376000052
505200609,0.00023046310925848806,1.5187025321811404e-07,0.04803048628276075,0.0015196733646923896,0.5014922103484886
505200610,0.00016354527893425657,1.3541764245281836e-07,0.032450420745620864,0.001081089372932576,0.3654082080512107
505200611,0.00016872785132532474,7.593512660905702e-08,0.037166903329562614,0.0011799434887064262,0.3976409556940656
505200612,0.00019932970734877468,7.593512660905702e-08,0.05344860943657019,0.0015343396144767792,0.5186067896931513
505200701,0.00013827786555509284,7.593512660905702e-08,0.029926337137135814,0.0009237474061153124,0.3362440558259737
505200702,0.0001372907089091751,7.593512660905702e-08,0.02712888707285815,0.0009251348091940293,0.3413747445925968
505200703,0.00017108184025020547,7.593512660905702e-08,0.033469166404207974,0.0011253991623919803,0.4118960934354648
505200704,0.00015726164720735705,1.5187025321811404e-07,0.029882598504208994,0.0009864278845052462,0.3630054614979306
505200705,0.0001631086519562545,2.0249367095748547e-07,0.039344722760710375,0.0011550458903805362,0.43198716300232054
505200706,0.00021616199374711566,2.0249367095748547e-07,0.06489719660516449,0.001671011578665066,0.6433394577860504
505200707,0.00019636823741102152,7.593512660905702e-08,0.054492869297697935,0.0014101544165694725,0.5344485238798301
505200708,0.000186344800698626,1.5187025321811404e-07,0.044706350180322665,0.0012557996852129607,0.47845968006613804
505200709,0.0002618243165480286,1.5187025321811404e-07,0.054542075259740606,0.0016059048932664658,0.6166674790143228
